player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Chayce Crouch,32855,QB,ILLINOIS,4,50.0,0,187,71.3,,60.0,0,0,0,0.0,0.0,,4,0,0,65,0,0,0,130,0,42,0,0,65,0
Ross Trail,13684,QB,CINCINNATI,4,41.1,0,138,39.3,,60.0,0,0,0,0.0,0.0,,0,0,0,65,0,0,0,158,0,82,0,0,65,0
Moe Neal,39882,HB,SYRACUSE,12,26.3,0,304,54.2,82.8,58.2,0,1,46,29.5,30.9,98.9,1,1,0,65,0,0,0,247,51,165,0,0,14,0
Brodrick Yancy,44977,WR,TEMPLE,11,22.0,0,306,62.3,,76.7,0,0,0,0.0,0.0,,0,0,0,65,0,0,0,296,0,231,0,0,65,1
Justin Silmon,45823,HB,KANSAS ST,11,36.7,0,199,68.0,77.6,61.9,0,1,41,56.9,57.7,98.8,0,1,0,65,0,0,0,177,45,78,0,0,20,2
Robert Washington,45718,HB,CHARLOTTE,12,23.2,0,136,63.3,59.6,54.7,0,3,35,24.6,24.7,95.7,0,3,0,65,0,0,0,280,38,154,0,0,27,0
Joshua Casher,28102,G,ALABAMA,3,100.0,0,103,64.1,70.0,62.3,0,0,32,100.0,100.0,100.0,0,0,0,65,0,0,0,65,33,33,65,0,32,0
J.C. Hassenauer,45600,C,ALABAMA,8,100.0,0,103,66.4,78.5,63.4,0,0,11,100.0,100.0,100.0,0,0,0,65,65,0,0,65,11,11,0,0,54,0
Perry Orth,46435,QB,S CAROLINA,6,36.8,0,289,78.8,,60.0,0,0,0,0.0,0.0,,1,0,0,64,0,0,0,174,0,102,0,0,64,0
Izzy Matthews,45977,HB,COLO STATE,12,23.0,0,144,65.5,70.6,53.1,1,1,36,35.3,35.0,97.2,1,2,0,64,0,0,0,278,36,103,0,0,28,0
Ronald Jones,34001,HB,USC,12,16.8,0,326,75.9,69.4,61.4,0,3,36,19.4,20.5,95.8,0,3,0,64,0,0,0,380,40,195,0,0,24,0
Josh Anderson,45684,HB,TROY,12,30.0,0,318,68.2,77.8,54.7,1,0,33,27.0,27.5,98.5,0,1,0,64,0,0,0,213,36,131,0,0,28,0
Paul Harris,45792,HB,HAWAII,13,31.8,0,180,73.6,49.5,70.3,1,2,49,47.1,46.8,94.9,0,4,1,64,0,0,0,201,51,109,0,0,13,0
Devin Anderson,45997,HB,E CAROLINA,11,30.9,0,156,67.3,28.8,58.6,0,1,20,19.6,21.5,92.5,1,2,1,64,0,0,0,207,23,107,0,0,41,0
Tyrell Smith,46331,T,VA TECH,5,100.0,0,337,65.5,78.3,62.6,0,0,7,100.0,100.0,100.0,1,0,0,64,5,0,57,64,8,8,0,0,56,2
David Williams,45732,HB,S CAROLINA,9,34.6,0,289,62.4,51.5,67.6,1,2,30,31.9,33.0,91.7,0,4,1,64,0,0,0,185,32,97,0,0,32,0
Sammie Long IV,47984,WR,COLO STATE,6,67.4,0,144,51.4,,61.6,0,0,0,0.0,0.0,,0,0,0,64,0,0,0,95,0,31,0,0,64,0
Michael Galati,27845,C,USF,5,100.0,0,327,63.6,82.0,58.6,0,0,30,100.0,100.0,100.0,0,0,0,64,64,0,0,64,31,31,0,0,33,0
Kennedy McKoy,40095,HB,W VIRGINIA,12,28.6,0,343,69.9,83.3,49.4,0,0,18,18.2,17.9,100.0,0,0,0,64,0,0,0,224,19,106,0,0,45,0
Michael Martens,25394,WR,FRESNO ST,8,43.2,0,169,52.9,62.1,59.7,0,0,1,1.3,1.2,100.0,0,0,0,64,0,0,0,148,1,85,0,0,63,2
Rico Dowdle,40693,HB,S CAROLINA,8,21.6,0,289,71.3,49.4,69.8,2,2,34,25.6,28.5,91.2,1,5,1,63,0,0,0,291,41,144,0,0,22,0
Shock Linwood,45820,HB,BAYLOR,11,19.9,0,118,68.0,75.8,58.7,1,0,46,30.9,29.7,98.9,0,1,0,63,0,0,0,316,47,158,0,0,16,0
Nolan Ulizio,27360,T,MICHIGAN,5,100.0,1,222,57.9,71.7,59.9,0,0,14,100.0,100.0,92.9,1,1,1,63,0,0,27,63,16,16,0,28,47,8
Jesse Robinson,46153,G,OKLA STATE,8,100.0,0,262,60.0,63.9,58.0,0,2,30,100.0,100.0,96.7,0,2,0,63,0,51,0,63,31,31,10,0,32,2
Andre Flakes,45922,HB,TROY,11,36.0,0,318,56.4,,63.1,0,0,0,0.0,0.0,,0,0,0,63,0,0,0,175,0,107,0,0,63,0
Nijee Cox,35730,TE,DOMINION,8,88.7,0,263,72.3,72.8,73.5,0,0,5,41.7,42.9,100.0,0,0,0,63,0,0,0,71,6,14,0,0,57,62
D'Wayne Eskridge,29573,WR,W MICHIGAN,11,66.3,0,347,74.8,,62.9,0,0,0,0.0,0.0,,0,0,0,63,0,0,0,95,0,27,0,0,63,0
Anthony Muse,14073,WR,NEW MEX ST,9,35.6,0,242,57.1,42.4,67.5,0,0,0,0.0,0.0,,0,0,0,63,0,0,0,177,0,114,0,0,63,0
Jared Rice,35282,TE,FRESNO ST,6,68.9,0,169,76.6,59.9,81.5,0,1,10,26.3,28.2,95.0,0,1,0,62,0,0,0,90,11,39,0,0,51,68
Sadiq Palmer,41606,WR,UMASS,12,40.5,0,216,60.1,,69.9,0,0,0,0.0,0.0,,1,0,0,62,0,0,1,153,0,89,0,0,62,1
Kesean Strong,47413,WR,DOMINION,11,53.9,1,263,59.3,,59.1,0,0,0,0.0,0.0,,1,0,0,62,0,0,0,115,0,49,0,0,62,0
Justin Wyatt,42314,WR,TROY,10,48.8,2,318,51.2,,79.4,0,0,0,0.0,0.0,,3,0,0,62,0,0,0,127,0,65,0,0,62,0
Marlon Watts,28874,WR,LA TECH,10,47.3,0,208,54.1,,60.2,0,0,0,0.0,0.0,,0,0,0,62,0,0,0,131,0,69,0,0,62,0
Jarrid Williams,38432,T,HOUSTON,3,100.0,0,182,73.3,82.9,73.0,0,0,14,100.0,100.0,100.0,1,0,0,62,0,0,29,62,15,15,0,33,47,0
Chris Barr,47730,WR,USF,12,47.3,0,327,59.5,,61.2,0,0,0,0.0,0.0,,2,0,0,62,0,0,0,131,0,66,0,0,62,0
Leonard Fournette,11759,HB,LSU,7,20.8,0,211,69.6,79.4,57.1,1,1,47,31.5,31.4,97.9,0,2,0,62,0,0,0,298,48,153,0,0,14,3
Robert Foster,48230,WR,ALABAMA,9,59.0,0,103,61.7,,76.2,0,0,0,0.0,0.0,,0,0,0,62,0,0,0,105,0,42,0,0,62,2
Michael Howard,36169,TE,OLE MISS,7,95.4,0,226,75.7,34.3,76.1,0,1,9,75.0,75.0,94.4,0,1,0,62,0,0,1,65,9,12,0,3,53,61
Benny Snell Jr.,45954,HB,KENTUCKY,11,21.2,0,202,83.1,77.5,51.6,0,1,39,46.4,47.8,98.7,0,1,0,62,0,0,0,292,44,92,0,0,18,0
Zander Diamont,28542,QB,INDIANA,7,52.1,0,190,48.4,,58.9,0,0,0,0.0,0.0,,1,0,0,62,0,0,0,119,0,18,0,0,62,0
Jela Duncan,45981,HB,DUKE,7,29.1,0,154,68.0,51.9,54.0,0,4,46,43.0,42.6,93.5,0,5,1,62,0,0,0,213,46,108,0,0,16,0
Travis Fister,29949,G,SMU,4,100.0,0,287,62.2,81.4,56.6,0,1,34,100.0,100.0,98.5,0,1,0,62,1,4,0,62,38,38,57,0,24,0
Keith Corbin,40691,WR,HOUSTON,6,54.0,0,182,48.6,62.1,53.0,0,0,1,1.9,1.9,100.0,0,0,0,61,0,0,0,113,1,53,0,0,60,0
Lorenzo Harrison III,45821,HB,MARYLAND,9,24.3,0,215,81.1,73.3,60.6,0,1,27,21.6,23.3,90.7,0,3,2,61,0,0,0,251,30,129,0,0,31,0
Juwan Johnson,28305,WR,PENN STATE,12,58.1,0,266,61.7,,88.4,0,0,0,0.0,0.0,,2,0,0,61,0,0,0,105,0,44,0,0,61,0
Xavier Johnson,45735,HB,S ALABAMA,11,19.8,1,288,63.2,87.8,55.7,0,0,35,26.7,26.7,100.0,1,0,0,61,0,0,0,308,36,135,0,0,25,0
Brandon Holloway,45729,HB,MISS STATE,8,30.3,0,227,62.0,37.8,57.7,0,3,11,11.3,13.5,86.4,0,3,0,61,0,0,0,201,14,104,0,0,47,0
Robby Wells III,44984,TE,RICE,12,62.9,0,275,62.1,71.2,53.4,0,0,4,10.8,10.0,100.0,0,0,0,61,1,0,1,97,4,40,0,0,57,47
Aaron Hepp,39178,WR,BALL ST,10,23.0,0,117,54.5,,56.0,0,0,0,0.0,0.0,,0,0,0,61,0,0,0,265,0,204,0,0,61,1
Tarean Folston,45676,HB,NOTRE DAME,10,28.5,0,258,64.2,85.9,68.4,0,1,28,28.6,28.3,98.2,0,1,0,61,0,0,0,214,30,106,0,0,31,0
Deon Mix,27878,T,AUBURN,3,100.0,0,115,78.5,75.8,74.9,0,0,1,100.0,100.0,100.0,0,0,0,61,0,0,53,61,1,1,0,8,60,0
Jeff Taylor,41769,G,COLO STATE,6,100.0,0,144,59.5,79.6,57.9,0,0,7,100.0,100.0,100.0,0,0,0,61,0,0,0,61,7,7,40,0,54,5
Uriah LeMay,34832,WR,CHARLOTTE,10,42.4,0,136,64.2,,68.7,0,0,0,0.0,0.0,,1,0,0,61,0,0,3,144,0,83,0,0,61,1
Jackson Tyner,36073,QB,RICE,5,39.6,0,275,50.0,,60.0,0,0,0,0.0,0.0,,0,0,0,61,0,0,0,154,0,74,0,0,61,0
Alex Honey,47927,WR,SMU,11,65.9,0,287,63.2,61.0,74.8,0,0,1,3.1,3.1,100.0,0,0,0,60,0,0,0,91,1,32,0,0,59,0
Jesse Kroll,25334,WR,C MICHIGAN,4,37.0,1,134,57.7,,86.3,0,0,0,0.0,0.0,,2,0,0,60,0,0,0,162,0,102,0,0,60,2
Bo Scarbrough,45731,HB,ALABAMA,10,33.0,0,103,69.5,86.1,55.2,0,0,27,42.2,41.2,100.0,2,0,0,60,0,0,0,182,28,68,0,0,32,0
Nate Mullen,47626,WR,CHARLOTTE,12,25.1,0,136,53.5,,61.9,0,0,0,0.0,0.0,,0,0,0,60,0,0,0,239,0,179,0,0,60,0
Kyle Trout,29634,G,OHIO STATE,3,100.0,0,260,66.1,72.6,64.7,0,0,18,100.0,100.0,94.4,0,1,1,60,0,0,0,60,18,18,60,0,42,0
Taylor Jackson,27576,WR,NAVY,7,85.7,0,237,61.7,70.8,69.1,0,0,2,16.7,16.7,100.0,0,0,0,60,0,0,6,70,2,12,0,0,58,4
Marchie Murdock,47847,WR,IOWA STATE,10,48.8,0,193,52.4,,69.9,0,0,0,0.0,0.0,,0,0,0,60,0,0,0,123,0,63,0,0,60,1
Sam Harris,31648,WR,S ALABAMA,8,44.1,0,288,53.1,,73.7,0,0,0,0.0,0.0,,1,0,0,60,0,0,0,136,0,76,0,0,60,0
Dee Anderson,40225,WR,LSU,9,62.5,0,211,65.3,,60.4,0,0,0,0.0,0.0,,0,0,0,60,0,0,0,96,0,35,0,0,60,1
Brendon Rushing,42195,TE,TEXAS ST,11,40.0,0,314,51.8,71.4,40.8,0,0,7,7.4,7.2,100.0,0,0,0,60,0,0,0,150,7,97,0,0,53,28
Darnell Salomon,48336,WR,USF,11,49.2,0,327,54.8,,62.0,0,0,0,0.0,0.0,,0,0,0,60,0,0,0,122,0,62,0,0,60,0
Josh Love,34044,QB,S JOSE ST,6,43.8,0,285,44.2,,60.1,0,0,0,0.0,0.0,,0,0,0,60,0,0,0,137,0,74,0,0,60,0
Foster Sawyer,13010,QB,TCU,7,45.5,0,305,55.2,,60.5,0,0,0,0.0,0.0,,0,0,0,60,0,0,0,132,0,66,0,0,60,0
Ryan Deshotel,36225,C,HOUSTON,3,100.0,0,182,77.9,79.9,72.5,0,0,19,100.0,100.0,100.0,0,0,0,60,60,0,0,60,20,20,0,0,40,0
Demarcus Felton,45678,HB,TEXAS TECH,9,25.0,0,315,71.0,84.4,73.6,0,1,35,24.1,24.7,98.6,0,1,0,60,0,0,0,240,37,150,0,0,23,0
Shea Patterson,40688,QB,OLE MISS,3,24.9,0,226,70.1,,60.0,0,0,0,0.0,0.0,,1,0,0,60,0,0,0,241,0,170,0,0,60,0
Tyshawn Brown,43245,WR,MIDDLE TN,7,50.4,0,224,60.9,61.0,59.3,0,0,1,1.8,1.7,100.0,2,0,0,60,0,0,0,119,1,60,0,0,59,0
Jesse Jackson,47827,WR,MISS STATE,9,57.1,0,227,52.6,62.1,66.2,0,0,1,2.3,2.2,100.0,0,0,0,60,0,0,0,105,1,46,0,0,59,0
Dominic Walker,42259,WR,TROY,8,61.2,0,318,54.0,,63.6,0,0,0,0.0,0.0,,1,0,0,60,0,0,0,98,0,38,0,0,60,0
Keegan Brewer,45418,WR,KANSAS,12,30.2,0,198,55.0,,47.7,0,0,0,0.0,0.0,,0,0,0,60,0,0,0,199,0,139,0,0,60,0
Will Bush,48194,WR,W KENTUCKY,10,64.5,0,346,56.8,,60.2,0,0,0,0.0,0.0,,0,0,0,60,0,0,0,93,0,33,0,0,60,0
Jared Mapps,47911,WR,LA MONROE,9,48.4,0,209,66.6,,69.9,0,0,0,0.0,0.0,,0,0,0,59,0,0,0,122,0,63,0,0,59,0
Taylor Martin,45778,HB,KANSAS,10,22.4,0,198,69.6,84.1,56.0,0,0,39,27.1,26.8,97.4,0,1,1,59,0,0,0,263,41,153,0,0,18,0
Wendy Laurent,46012,C,PENN STATE,6,100.0,0,266,68.7,76.2,65.4,0,0,17,89.5,90.0,100.0,0,0,0,59,31,27,0,59,18,20,0,0,41,0
Diondre Overton,40338,WR,CLEMSON,7,61.5,0,140,54.8,,56.6,0,0,0,0.0,0.0,,0,0,0,59,0,0,0,96,0,37,0,0,59,0
Cedric Peterson,34139,WR,ARIZONA,6,51.8,0,109,59.6,,71.3,0,0,0,0.0,0.0,,1,0,0,59,0,0,0,114,0,55,0,0,59,0
Kent Taylor,47066,TE,UTEP,12,32.4,0,330,57.9,36.8,73.5,0,0,4,3.2,3.1,75.0,2,1,1,59,0,0,0,182,4,127,0,0,55,65
K.J. Carta-Samuels,46525,QB,WASHINGTON,8,76.6,0,340,72.1,,60.2,0,0,0,0.0,0.0,,0,0,0,59,0,0,0,77,0,15,0,0,59,0
Adrian Killins Jr.,42425,HB,UCF,12,31.2,0,323,64.2,20.3,56.3,2,0,9,10.1,9.7,88.9,1,2,0,59,0,0,0,189,9,93,0,0,50,0
Quan Jones,47801,WR,BAYLOR,8,53.6,0,118,57.3,,64.0,0,0,0,0.0,0.0,,0,0,0,59,0,0,0,110,0,51,0,0,59,0
Joe Reed,40221,WR,VIRGINIA,10,66.3,0,335,65.9,,64.6,0,0,0,0.0,0.0,,0,0,0,59,0,0,0,89,0,29,0,0,59,1
Kody Walker,45758,HB,ARKANSAS,6,49.2,0,111,56.9,70.8,56.7,2,2,41,60.3,63.3,95.1,1,4,0,59,0,0,0,120,50,79,0,0,9,1
Justice Hill,45865,HB,OKLA STATE,12,16.3,0,262,70.8,52.5,57.8,0,3,44,29.3,29.0,94.3,0,4,1,59,0,0,0,363,45,155,0,0,14,0
Dredrick Snelson,28927,WR,UCF,10,32.2,0,323,61.0,,51.4,0,0,0,0.0,0.0,,0,0,0,59,0,0,0,183,0,123,0,0,59,0
Johnston White,45725,HB,ARK STATE,11,22.4,0,113,66.0,81.0,61.3,0,1,23,18.7,19.4,93.5,0,2,1,59,0,0,0,263,25,129,0,0,34,0
Matt James,46911,T,WASHINGTON,7,100.0,0,340,65.8,50.4,65.2,0,0,8,100.0,100.0,100.0,1,0,0,59,0,0,0,59,9,9,0,59,50,0
Bolu Olorunfunmi,45864,HB,UCLA,11,22.8,0,324,61.5,56.6,59.0,0,2,48,28.4,28.7,97.9,0,2,0,58,0,0,0,254,50,174,0,0,8,0
Keon Howard,40418,QB,SO MISS,3,36.3,0,296,41.4,,60.8,0,0,0,0.0,0.0,,1,0,0,58,0,0,0,160,0,77,0,0,58,0
Brandon Walton,41533,T,FAU,5,100.0,0,165,52.7,83.8,50.5,0,0,23,100.0,100.0,100.0,1,0,0,58,0,3,55,58,23,23,0,0,35,0
Charles Standberry Jr.,47318,TE,LOUISVILLE,11,67.4,0,210,63.2,71.5,65.6,0,0,4,12.5,12.5,100.0,0,0,0,58,0,0,0,86,4,32,0,0,54,75
Taquan Mizzell Sr.,45675,HB,VIRGINIA,12,10.9,0,335,74.1,73.0,59.2,0,1,27,8.9,9.2,98.1,1,1,0,58,0,0,0,531,29,316,0,0,29,2
Warren Redix,47672,WR,UTEP,12,35.8,0,330,59.9,,69.9,0,0,0,0.0,0.0,,1,0,0,58,0,0,0,162,0,103,0,0,58,1
Donnel Pumphrey,11887,HB,S DIEGO ST,12,10.3,0,284,76.0,47.7,55.4,0,2,34,15.5,15.8,94.1,1,3,1,58,0,0,0,561,36,228,0,0,22,1
Akil Hawkins,23359,T,GA STATE,4,100.0,0,175,64.1,82.3,57.4,0,0,25,100.0,100.0,100.0,2,0,0,58,0,0,0,58,25,25,0,58,33,0
Tyler Haycraft,36621,G,LOUISVILLE,6,100.0,0,210,57.6,42.8,58.3,1,1,17,100.0,100.0,94.1,0,2,0,58,0,25,7,58,17,17,20,6,41,0
Zach Collins,28996,G,MEMPHIS,3,100.0,0,218,61.9,85.4,57.4,0,0,26,100.0,100.0,100.0,0,0,0,58,0,58,0,58,28,28,0,0,30,0
Julio Garcia,28977,G,UNLV,4,100.0,0,325,63.1,77.5,60.4,0,1,23,100.0,100.0,97.8,0,1,0,58,0,20,0,58,23,23,38,0,35,0
Samuel Stewart,44764,HB,RICE,7,29.1,0,275,67.2,78.3,58.0,0,1,40,41.2,41.7,98.7,0,1,0,58,0,0,0,199,43,103,0,0,15,0
Toa Lobendahn,45551,C,USC,1,100.0,0,326,55.3,60.6,53.3,1,2,37,100.0,100.0,95.9,0,3,0,57,57,0,0,57,38,38,0,0,19,0
Conor Rhoda,26179,QB,MINNESOTA,3,67.9,0,225,30.7,,60.2,0,0,0,0.0,0.0,,0,0,0,57,0,0,0,84,0,20,0,0,57,0
Camion Patrick,39362,HB,INDIANA,8,48.7,0,190,66.1,,51.2,0,0,0,0.0,0.0,,1,0,0,57,0,0,0,117,0,56,0,0,57,0
Matt Womack,46391,T,ALABAMA,8,100.0,0,103,67.5,80.0,64.3,0,0,9,100.0,100.0,100.0,0,0,0,57,0,0,47,57,9,9,0,10,48,0
Jordan McCray,47802,WR,S ALABAMA,12,41.0,0,288,57.4,,66.3,0,0,0,0.0,0.0,,0,0,0,57,0,0,0,139,0,82,0,0,57,0
Josh Kaiser,27291,G,COLORADO,4,100.0,0,143,73.3,81.8,71.5,0,0,14,100.0,100.0,100.0,0,0,0,57,0,57,0,57,15,15,0,0,42,0
Jamal Couch,48299,WR,MISS STATE,11,49.1,0,227,69.8,,72.4,0,0,0,0.0,0.0,,0,0,0,57,0,0,0,116,0,59,0,0,57,0
C.J. Fuller,32963,HB,CLEMSON,8,38.5,0,140,56.5,38.4,55.8,0,2,37,44.0,45.2,97.3,0,2,0,57,0,0,0,148,42,93,0,0,15,0
Aston Walter,29870,WR,RICE,6,53.8,0,275,52.9,,87.5,0,0,0,0.0,0.0,,0,0,0,57,0,0,0,106,0,49,0,0,57,0
Kyle Mitchell,41713,T,MISSOURI,2,100.0,0,229,67.0,77.3,62.2,0,1,25,100.0,100.0,98.0,0,1,0,57,0,0,57,57,27,27,0,0,30,0
Desmond Anderson,33165,WR,MIDDLE TN,9,34.1,0,224,58.6,,58.1,0,0,0,0.0,0.0,,0,0,0,57,0,0,0,167,0,109,0,0,57,0
Chavis Dawkins,40977,WR,S CAROLINA,9,44.9,0,289,56.5,,61.3,0,0,0,0.0,0.0,,0,0,0,57,0,0,0,127,0,70,0,0,57,0
Joe Burrow,28022,QB,OHIO STATE,5,57.6,0,260,73.7,,60.0,0,0,0,0.0,0.0,,0,0,0,57,0,0,0,99,0,30,0,0,57,0
Ross Comis,46584,QB,UMASS,4,36.5,0,216,58.1,,60.0,0,0,0,0.0,0.0,,0,0,0,57,0,0,0,156,0,96,0,0,57,0
Taylor Edwards,46761,G,TROY,4,100.0,0,318,59.2,56.8,63.0,1,0,19,100.0,100.0,97.4,1,1,0,56,0,35,0,56,19,19,21,0,37,0
Alex Barnes,35859,HB,KANSAS ST,9,41.2,0,199,90.5,83.3,80.7,0,0,18,43.9,45.2,100.0,0,0,0,56,0,0,0,136,19,42,0,0,37,1
CJ Dimry,25333,WR,WASH STATE,10,30.9,0,341,54.4,,62.9,0,0,0,0.0,0.0,,2,0,0,56,0,0,0,181,0,125,0,0,56,0
Jake Matkovich,37730,WR,AIR FORCE,11,63.6,0,101,59.4,,69.8,0,0,0,0.0,0.0,,0,0,0,56,0,0,0,88,0,32,0,0,56,6
Kaleb Kim,36766,C,AUBURN,3,100.0,0,115,70.9,72.0,67.5,0,0,1,100.0,100.0,100.0,0,0,0,56,48,0,0,56,1,1,8,0,55,0
Jojo Kemp,23914,HB,KENTUCKY,9,34.8,1,202,74.0,69.8,67.2,0,3,45,55.6,56.1,96.7,1,3,0,56,0,0,0,161,46,82,0,0,10,0
Jermaine Adams,31002,WR,ARMY,6,90.3,0,114,60.7,,77.8,0,0,0,0.0,0.0,,0,0,0,56,0,0,0,62,0,6,0,0,56,0
Thadd Smith,48041,WR,BOSTON COL,11,47.9,0,121,56.1,,63.3,0,0,0,0.0,0.0,,0,0,0,56,0,0,0,117,0,59,0,0,56,1
Josh Aganon,47682,WR,NEW MEX ST,11,47.5,0,242,54.3,,79.1,0,0,0,0.0,0.0,,1,0,0,56,0,0,0,118,0,63,0,0,56,0
Breck Turner,34682,HB,E MICHIGAN,9,25.7,0,160,61.3,25.4,71.3,0,3,33,27.0,27.0,95.5,0,3,0,56,0,0,0,218,34,126,0,0,22,0
Patrick Taylor,40448,HB,MEMPHIS,11,24.9,0,218,67.8,64.3,63.9,0,3,33,30.6,33.0,95.5,0,3,0,56,0,0,0,225,38,115,0,0,18,0
Tyrell Crosby,38897,T,OREGON,2,100.0,0,264,76.7,56.3,78.3,0,3,26,100.0,100.0,94.2,0,3,0,56,1,0,55,56,28,28,0,0,28,0
Anthony Ratliff-Williams,34629,WR,N CAROLINA,10,51.9,0,245,51.3,,82.7,0,0,0,0.0,0.0,,0,0,0,56,0,0,0,108,0,50,0,0,56,2
Kayaune Ross,47804,WR,KENTUCKY,5,62.9,0,202,51.2,,74.5,0,0,0,0.0,0.0,,0,0,0,56,0,0,0,89,0,33,0,0,56,1
Dakota Turner,44714,DI,S DIEGO ST,4,93.3,1,284,57.0,80.9,52.2,0,0,20,83.3,83.3,100.0,1,0,0,56,0,0,0,60,20,24,0,0,36,4
Chase Claypool,42312,WR,NOTRE DAME,11,54.9,0,258,63.9,,65.5,0,0,0,0.0,0.0,,0,0,0,56,0,0,0,102,0,46,0,0,56,10
Rashaad Penny,27414,HB,S DIEGO ST,12,22.0,1,284,78.8,45.6,61.8,1,2,25,24.8,24.3,90.0,1,4,1,56,0,0,0,255,27,111,0,0,29,18
Darius Hoggins,45830,HB,LA LAFAYET,12,32.6,0,207,67.6,88.3,75.3,0,0,31,34.8,33.7,100.0,0,0,0,56,0,0,0,172,33,98,0,0,23,0
Mylik Mitchell,26942,QB,KENT STATE,4,31.3,0,201,49.3,,60.3,0,0,0,0.0,0.0,,1,0,0,56,0,0,0,179,0,104,0,0,56,0
Dallas Warmack,46183,G,ALABAMA,8,100.0,0,103,73.1,63.2,72.3,0,0,9,100.0,100.0,100.0,0,0,0,55,0,55,0,55,9,9,0,0,46,0
Matt Johns,24210,QB,VIRGINIA,6,42.6,0,335,66.7,,60.3,0,0,0,0.0,0.0,,0,0,0,55,0,0,0,129,0,73,0,0,55,0
Gage Cervenka,37119,G,CLEMSON,5,100.0,0,140,64.4,81.2,66.4,0,0,17,100.0,100.0,100.0,1,0,0,55,0,0,0,55,20,20,55,0,35,0
Jordan Austin,27683,G,USC,7,100.0,0,326,55.5,75.5,54.5,0,0,4,100.0,100.0,100.0,1,0,0,55,0,12,0,55,5,5,41,0,50,0
Marcus Allen,23395,FB,GA TECH,6,80.9,0,176,43.8,18.6,54.7,2,2,14,77.8,78.9,85.7,1,4,0,55,0,0,0,68,15,19,0,0,40,0
Ainuu Taua,45606,FB,UCLA,6,93.2,0,324,56.0,74.9,49.5,0,0,4,50.0,50.0,100.0,0,0,0,55,0,0,0,59,4,8,0,0,51,6
Skylar Hartley,28166,G,BUFFALO,7,100.0,0,126,57.2,37.3,59.2,0,1,22,100.0,100.0,93.2,0,2,1,55,8,0,0,55,24,24,43,2,31,2
Jon Hilliman,45826,HB,BOSTON COL,11,22.0,0,121,57.4,75.1,56.9,0,1,30,46.2,46.4,98.3,0,1,0,55,0,0,0,250,32,69,0,0,23,0
Damion Ratley,48182,WR,TEXAS A&M,7,43.7,0,312,51.2,,81.1,0,0,0,0.0,0.0,,0,0,0,55,0,0,0,126,0,71,0,0,55,0
Colin Sutton,12580,C,COLORADO,4,100.0,0,143,62.7,30.3,64.2,1,0,14,100.0,100.0,96.4,0,1,0,54,54,0,0,54,15,15,0,0,39,0
Tyler Ferguson,12290,QB,W KENTUCKY,9,54.5,0,346,56.1,,60.0,0,0,0,0.0,0.0,,1,0,0,54,0,0,0,99,0,45,0,0,54,0
Chris French,32385,TE,TEXAS ST,5,62.8,0,314,65.9,73.9,55.9,0,0,9,22.5,22.0,100.0,0,0,0,54,0,0,0,86,9,41,0,0,45,41
Kenneth Goins Jr.,45686,HB,MARYLAND,12,40.3,0,215,71.9,81.4,76.3,0,0,9,19.6,18.8,100.0,0,0,0,54,0,0,0,134,9,48,0,0,45,9
Delton Williams,45637,FB,MICH STATE,11,65.1,0,223,66.9,82.3,52.4,0,0,14,41.2,43.2,100.0,1,0,0,54,0,0,0,83,16,37,0,0,38,20
Anthony Wales,45945,HB,W KENTUCKY,11,11.6,0,346,72.1,50.7,77.7,2,2,39,14.7,14.5,94.9,0,4,0,53,0,0,0,456,40,275,0,0,13,1
Romello Brooker,27260,TE,HOUSTON,10,73.6,0,182,64.4,69.8,59.2,0,0,6,25.0,24.0,100.0,0,0,0,53,0,0,0,72,6,25,0,0,47,62
Izaiah Fuller,47859,WR,E MICHIGAN,11,50.5,1,160,51.1,,80.0,0,0,0,0.0,0.0,,1,0,0,53,0,0,0,105,0,52,0,0,53,0
Ty Johnson,45769,HB,MARYLAND,12,21.9,0,215,75.7,23.5,47.7,1,3,20,17.9,17.7,90.0,1,4,0,53,0,0,0,242,20,113,0,0,33,0
Linwood Foy,46259,T,LOUISVILLE,4,100.0,0,210,58.1,35.6,60.6,0,0,13,100.0,100.0,100.0,0,0,0,53,0,0,31,53,13,13,0,22,40,0
Tom Pancoast,28303,TE,PENN STATE,10,68.8,0,266,42.4,63.9,58.0,0,0,8,25.8,27.3,100.0,0,0,0,53,0,0,0,77,9,33,0,0,44,52
Deante Gray,12033,WR,TCU,9,31.4,0,305,54.7,,52.2,0,0,0,0.0,0.0,,1,0,0,53,0,0,0,169,0,111,0,0,53,0
Jeff George,23562,WR,TENNESSEE,8,69.7,0,307,58.2,,61.3,0,0,0,0.0,0.0,,1,0,0,53,0,0,0,76,0,23,0,0,53,0
Cole Macek,35602,HB,ARMY,5,57.0,0,114,52.1,57.5,68.2,0,1,13,72.2,73.7,96.2,0,1,0,53,0,0,0,93,14,19,0,0,39,0
