player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Mark Williams,77935,TE,KENT STATE,3,69.1,0,201,48.1,50.9,43.6,0,1,7,33.3,34.6,92.9,0,1,0,38,0,0,0,55,9,26,0,0,29,51
Luke Harris,41383,C,MIDDLE TN,1,100.0,0,224,50.7,72.9,47.2,0,0,20,100.0,100.0,100.0,0,0,0,38,38,0,0,38,21,21,0,0,17,0
Amad Anderson Jr.,84380,WR,PURDUE,5,25.2,0,273,49.3,,47.7,0,0,0,0.0,0.0,,0,0,0,38,0,0,0,151,0,112,0,0,38,0
Cadarrius Thompson,98007,WR,GA STATE,5,58.5,0,175,65.8,,60.1,0,0,0,0.0,0.0,,0,0,0,38,0,0,0,65,0,27,0,0,38,0
Shawn Naim,100268,WR,AKRON,6,38.8,0,102,50.2,,64.1,0,0,0,0.0,0.0,,0,0,0,38,0,0,0,98,0,60,0,0,38,0
Caden Blum,132971,TE,AIR FORCE,2,97.4,0,101,51.1,,51.5,0,0,0,0.0,0.0,,0,0,0,38,0,0,0,39,0,1,0,0,38,32
Will Levis,83542,QB,PENN STATE,8,21.5,0,266,66.4,,60.0,0,0,0,0.0,0.0,,1,0,0,38,0,0,0,177,0,65,0,0,38,0
Mike Drennen II,124059,WR,KENTUCKY,8,56.1,0,202,60.2,,62.0,0,0,0,0.0,0.0,,0,0,0,37,0,0,0,66,0,29,0,0,37,0
Malik Davis,57196,HB,FLORIDA,10,14.5,0,163,67.2,48.8,41.8,0,0,13,7.9,8.7,100.0,0,0,0,37,0,0,0,255,15,173,0,0,22,0
Alante Brown,97171,WR,NEBRASKA,6,44.6,0,238,56.9,,60.2,0,0,0,0.0,0.0,,0,0,0,37,0,0,0,83,0,45,0,0,37,0
Tre Siggers,57347,HB,N TEXAS,6,29.8,0,251,74.8,67.4,60.0,0,1,30,63.8,64.7,98.3,0,1,0,37,0,0,0,124,33,51,0,0,4,0
Warren Bryan,101291,QB,AIR FORCE,3,56.1,0,101,75.7,,60.0,0,0,0,0.0,0.0,,0,0,0,37,0,0,0,66,0,8,0,0,37,0
Gary Hoover,100245,G,OHIO,2,100.0,0,259,73.5,84.7,71.9,0,0,15,100.0,100.0,100.0,0,0,0,37,0,18,0,37,17,17,19,0,20,0
Thomas Ruocchio,42329,TE,NC STATE,8,92.5,0,248,37.8,69.9,45.4,0,0,2,40.0,40.0,100.0,1,0,0,37,0,0,0,40,2,5,0,0,35,37
Ronnie Rivers,57208,HB,FRESNO ST,6,11.9,0,169,90.3,78.2,85.7,0,1,22,11.7,12.6,97.7,0,1,0,37,0,0,0,311,25,199,0,0,12,0
Willie Taggart Jr.,123613,QB,FAU,6,50.7,0,165,49.0,,59.8,0,0,0,0.0,0.0,,0,0,0,37,0,0,0,73,0,33,0,0,37,0
Noah Massey,78153,WR,BOWL GREEN,3,46.3,0,122,72.1,,59.9,0,0,0,0.0,0.0,,1,0,0,37,0,0,0,80,0,43,0,0,37,0
Marquavius Weaver,57291,HB,MEMPHIS,9,33.3,0,218,69.1,88.5,67.3,0,0,25,41.0,42.6,100.0,1,0,0,37,0,0,0,111,29,68,0,0,8,0
Rachaad White,131633,HB,ARIZONA ST,4,32.5,0,110,87.0,71.0,57.7,0,0,20,40.0,40.7,95.0,0,1,1,37,0,0,0,114,24,59,0,0,13,0
Britain Covey,32933,WR,UTAH,4,31.1,0,328,74.6,,57.1,0,0,0,0.0,0.0,,0,0,0,37,0,0,0,119,0,76,0,0,37,0
Zach Charbonnet,97630,HB,MICHIGAN,5,35.9,0,222,68.7,52.3,74.8,0,2,25,36.2,34.7,96.0,0,2,0,37,0,0,0,103,25,72,0,0,12,0
Stone Scarcelle,61412,WR,MARSHALL,3,82.2,0,214,60.0,,73.2,0,0,0,0.0,0.0,,0,0,0,37,0,0,0,45,0,8,0,0,37,0
Ronald Awatt,57461,HB,UTEP,6,39.4,0,330,77.2,84.3,59.4,0,0,28,68.3,68.9,100.0,0,0,0,37,0,0,0,94,31,45,0,0,6,0
De'Von Fox,101133,WR,TEMPLE,4,50.0,0,306,71.9,64.5,66.8,0,0,1,2.6,2.6,100.0,0,0,0,37,0,0,0,74,1,38,0,0,36,6
Donald Chaney Jr.,122207,HB,MIAMI FL,10,23.0,0,220,64.0,5.6,65.5,0,4,16,21.1,23.5,75.0,0,6,2,37,0,0,0,161,19,81,0,0,18,0
Cam Craig,101598,G,PURDUE,1,100.0,0,273,54.5,55.4,51.8,1,0,24,100.0,100.0,97.9,0,1,0,37,0,37,0,37,26,26,0,0,11,0
Austin Robinson,97597,WR,MIAMI OH,3,64.9,0,221,63.1,,61.1,0,0,0,0.0,0.0,,0,0,0,37,0,0,0,57,0,20,0,0,37,0
Wayne Dennis Jr.,98108,WR,NWESTERN,7,86.0,0,256,56.8,,57.6,0,0,0,0.0,0.0,,0,0,0,37,0,0,0,43,0,6,0,0,37,0
Cam Jones,101050,TE,CINCINNATI,7,90.0,0,138,76.6,34.4,69.9,0,0,4,57.1,50.0,100.0,0,0,0,36,0,0,0,40,4,8,0,0,32,38
Lawrence Dixon,138479,WR,NEW MEX ST,1,48.0,0,242,50.3,,41.6,0,0,0,0.0,0.0,,0,0,0,36,0,0,0,75,0,39,0,0,36,0
Jonah Monheim,86461,G,USC,1,100.0,0,326,58.1,60.5,56.0,1,1,24,100.0,100.0,95.8,0,2,0,36,0,0,0,36,24,24,34,2,12,0
Jayden Harrison,98556,WR,VANDERBILT,9,47.4,0,333,55.3,61.0,53.7,0,0,1,2.9,2.6,100.0,0,0,0,36,0,0,0,76,1,39,0,0,35,2
Devonte Lee,83721,HB,NEVADA,8,18.0,0,239,73.5,66.1,73.9,0,2,21,18.1,19.0,95.2,0,2,0,36,0,0,0,200,23,121,0,0,13,0
Xavier Graham,98041,G,UMASS,3,100.0,0,216,61.4,78.4,57.9,0,0,17,100.0,100.0,100.0,0,0,0,36,0,21,0,36,19,19,15,0,17,0
Elijah Higgins,98027,WR,STANFORD,6,22.6,0,300,62.7,,45.4,0,0,0,0.0,0.0,,0,0,0,36,0,0,0,159,0,123,0,0,36,10
Jax Harrington,98255,G,LA LAFAYET,5,100.0,0,207,67.4,77.1,64.6,0,0,18,100.0,100.0,100.0,0,0,0,36,0,0,0,36,18,18,22,14,18,0
Jacob Gasser,98751,WR,UNLV,3,38.3,0,325,54.5,,41.8,0,0,0,0.0,0.0,,0,0,0,36,0,0,0,94,0,58,0,0,36,0
Luke Schoonmaker,84005,TE,MICHIGAN,6,81.8,0,222,41.1,70.1,49.9,0,0,5,38.5,38.5,100.0,2,0,0,36,0,0,0,44,5,13,0,0,31,44
Donnell Wilson,98382,G,COAST CAR,4,100.0,0,141,61.6,75.2,60.3,0,0,4,100.0,100.0,100.0,0,0,0,36,0,36,0,36,5,5,0,0,31,0
Bryce Kirtz,97424,WR,NWESTERN,6,49.3,0,256,61.0,,66.4,0,0,0,0.0,0.0,,0,0,0,36,0,0,0,73,0,37,0,0,36,0
Michael Brown Stephens,97191,WR,MINNESOTA,6,53.7,0,225,59.3,,67.4,0,0,0,0.0,0.0,,0,0,0,36,0,0,0,67,0,31,0,0,36,0
Kaegun Williams,57397,HB,S DIEGO ST,7,27.1,0,284,76.4,61.4,60.1,0,0,15,30.0,28.3,93.3,0,1,1,35,0,0,0,129,15,53,0,0,20,0
Shaun Shivers,83634,HB,AUBURN,7,17.5,0,115,67.7,50.2,58.7,0,2,20,15.6,15.2,95.0,0,2,0,35,0,0,0,200,20,132,0,0,15,1
Jay Amburgey,98250,T,OHIO,2,100.0,0,259,62.5,46.1,66.0,0,0,15,100.0,100.0,93.3,0,1,1,35,0,0,0,35,16,16,0,35,19,0
Lyn-J Dixon,77712,HB,CLEMSON,8,27.3,0,140,66.6,53.5,56.8,0,2,26,34.2,35.0,96.2,1,2,0,35,0,0,0,128,28,80,0,0,7,0
Jaret Pallotta,75882,TE,UMASS,4,50.0,0,216,49.1,85.6,50.7,0,0,4,10.5,10.3,100.0,0,0,0,35,0,0,1,70,4,39,0,1,31,44
Messiah Swinson,84012,TE,MISSOURI,9,58.3,0,229,65.3,,67.4,0,0,0,0.0,0.0,,0,0,0,35,0,0,0,60,0,25,0,0,35,40
Caziah Holmes,129782,HB,PENN STATE,9,22.6,0,266,63.4,48.8,57.1,0,3,19,21.8,22.2,92.1,0,3,0,35,0,0,0,155,20,90,0,0,15,0
Logan Osburn,53851,G,MARSHALL,4,100.0,0,214,58.6,73.1,57.6,0,0,5,100.0,100.0,100.0,0,0,0,35,0,15,0,35,5,5,20,0,30,0
Will Jones,57154,HB,BALL ST,4,29.7,0,117,77.7,67.5,62.7,0,0,19,29.7,29.9,100.0,0,0,0,35,0,0,0,118,20,67,0,0,15,0
Eli Russ,122987,T,OKLA STATE,2,100.0,0,262,69.9,75.4,67.0,0,0,7,100.0,100.0,100.0,0,0,0,35,0,0,0,35,8,8,4,31,27,0
Ethan Bullock,66590,QB,OKLA STATE,2,54.7,0,262,49.6,,60.0,0,0,0,0.0,0.0,,0,0,0,35,0,0,0,64,0,26,0,0,35,0
Conner McCarthy,84164,WR,COAST CAR,6,83.3,0,141,50.1,,60.7,0,0,0,0.0,0.0,,0,0,0,35,0,0,0,42,0,7,0,0,35,1
Helber Fagundes,75837,G,UMASS,2,100.0,0,216,47.3,85.5,42.5,0,0,14,100.0,100.0,100.0,0,0,0,35,0,25,0,35,14,14,10,0,21,0
Tre Tipton,47838,WR,PITTSBURGH,9,18.1,0,268,52.7,75.4,67.3,0,0,1,0.7,0.6,100.0,0,0,0,35,0,0,12,193,1,159,0,0,34,6
Xazavian Valladay,57490,HB,WYOMING,5,16.7,0,351,79.6,40.7,54.5,0,3,17,18.7,20.0,85.3,0,4,1,35,0,0,0,210,19,95,0,0,16,0
Joe Krause,122567,G,KANSAS,1,100.0,0,198,61.4,29.4,65.9,0,1,16,100.0,100.0,96.9,0,1,0,35,0,4,0,35,18,18,31,0,17,0
Izayah Cummings,124055,WR,KENTUCKY,7,77.8,0,202,56.1,,62.5,0,0,0,0.0,0.0,,0,0,0,35,0,0,0,45,0,10,0,0,35,0
John Lovett,57157,HB,BAYLOR,5,20.8,0,118,62.6,44.0,62.9,0,1,13,14.4,13.1,88.5,0,2,1,35,0,0,0,168,13,99,0,0,22,0
Bryan Bradford,97436,HB,KENT STATE,4,38.0,0,201,74.4,83.8,51.3,0,0,14,45.2,42.9,100.0,0,0,0,35,0,0,0,92,15,35,0,0,20,0
Matthew Downing,82120,QB,TCU,4,45.3,0,305,56.9,,60.0,0,0,0,0.0,0.0,,1,0,0,34,0,0,0,75,0,36,0,0,34,0
Mekhi Sargent,83684,HB,IOWA,8,21.9,0,192,77.7,79.9,61.0,0,0,12,21.4,21.4,100.0,0,0,0,34,0,0,0,155,12,56,0,0,22,0
Nick Malone,99421,T,W VIRGINIA,2,100.0,0,343,60.4,14.9,63.7,0,0,7,100.0,100.0,100.0,0,0,0,34,0,0,31,34,7,7,0,3,27,0
Robert Kraeling,41976,G,DUKE,3,100.0,0,154,74.5,81.6,73.4,0,0,13,100.0,100.0,100.0,0,0,0,34,0,0,0,34,14,14,34,0,20,0
Zamir White,83665,HB,GEORGIA,9,13.9,0,173,81.3,42.6,59.1,1,3,21,23.1,22.4,90.5,0,4,0,34,0,0,0,244,22,98,0,0,12,0
Jake Hausmann,40987,TE,OHIO STATE,3,77.3,0,260,60.7,39.9,56.5,0,0,6,37.5,37.5,100.0,0,0,0,34,0,0,0,44,6,16,0,0,28,39
Ches Jackson,75855,T,COLO STATE,2,100.0,0,144,40.3,0.0,55.3,1,1,19,100.0,100.0,89.5,0,3,1,34,0,0,28,34,19,19,0,6,15,0
Jordan Smith,78037,WR,TEMPLE,5,66.7,0,306,50.5,,72.0,0,0,0,0.0,0.0,,0,0,0,34,0,0,0,51,0,17,0,0,34,0
Chandler Whitfield,97111,WR,LA MONROE,8,22.8,0,209,54.4,,68.4,0,0,0,0.0,0.0,,0,0,0,34,0,0,0,149,0,115,0,0,34,0
Geor'Quarius Spivey,84010,WR,MISS STATE,9,16.0,0,227,51.7,66.9,85.3,0,0,2,1.2,1.1,100.0,2,0,0,34,0,0,0,212,2,180,0,0,32,30
Nick Manson,97778,WR,MIAMI OH,3,59.6,0,221,52.6,,58.9,0,0,0,0.0,0.0,,0,0,0,34,0,0,0,57,0,23,0,0,34,0
Lavel Dumont,77512,T,TOLEDO,1,100.0,0,316,70.5,71.2,68.4,0,1,16,100.0,100.0,96.9,0,1,0,34,0,0,0,34,19,19,0,34,15,0
Dalton King,125272,TE,AIR FORCE,2,82.9,0,101,71.9,,72.6,0,0,0,0.0,0.0,,1,0,0,34,0,0,0,41,0,7,0,0,34,16
Joshua Cobbs,128408,WR,WYOMING,4,79.1,0,351,49.4,,62.1,0,0,0,0.0,0.0,,0,0,0,34,0,0,0,43,0,9,0,0,34,0
Michael Wiley,98617,HB,ARIZONA,5,28.8,0,109,75.2,20.9,59.7,0,4,24,32.4,32.5,87.5,0,5,1,34,0,0,0,118,25,77,0,0,9,0
Brandon Myers,82526,TE,RUTGERS,8,94.4,0,278,69.0,73.5,72.8,0,0,4,66.7,71.4,100.0,0,0,0,34,0,0,0,36,5,7,0,0,29,20
Evan Buss,130543,T,N ILLINOIS,4,100.0,0,254,58.1,33.4,61.9,0,0,9,100.0,100.0,100.0,1,0,0,34,0,0,3,34,13,13,0,29,21,0
Jamontez Woods,97311,HB,TROY,11,21.8,0,318,65.2,26.2,71.0,0,1,14,15.9,16.5,89.3,0,2,1,34,0,0,0,156,15,91,0,0,19,0
Trey Blount,61272,WR,GEORGIA,4,89.5,0,173,50.6,,42.0,0,0,0,0.0,0.0,,1,0,0,34,0,0,0,38,0,4,0,0,34,0
Rivaldo Fairweather,123625,TE,FIU,5,40.5,0,166,85.7,69.7,63.4,0,0,1,2.0,3.8,100.0,0,0,0,34,0,0,0,84,2,52,0,0,32,39
Kairee Robinson,101299,HB,S JOSE ST,6,23.1,0,285,71.7,58.9,67.4,1,1,27,37.0,35.5,96.3,1,2,0,34,0,0,0,147,27,76,0,0,7,0
Trevor Downing,77472,G,IOWA STATE,1,100.0,0,193,78.5,55.5,81.4,0,0,14,100.0,100.0,100.0,0,0,0,34,0,34,0,34,15,15,0,0,19,0
Jasiah Provillon,78012,WR,NC STATE,3,54.0,0,248,46.2,,64.9,0,0,0,0.0,0.0,,2,0,0,34,0,0,0,63,0,29,0,0,34,0
Blaine Scott,77546,C,W VIRGINIA,2,100.0,0,343,47.9,75.5,49.2,0,0,7,100.0,100.0,100.0,0,0,0,34,34,0,0,34,7,7,0,0,27,0
Alec Burton,77884,TE,OHIO,3,70.2,0,259,49.3,67.7,57.1,0,0,2,12.5,12.5,100.0,1,0,0,33,0,0,0,47,2,16,0,0,31,40
Michael Redding III,122219,WR,MIAMI FL,6,55.9,0,220,61.9,,62.5,0,0,0,0.0,0.0,,0,0,0,33,0,0,0,59,0,26,0,0,33,0
Kobe Hudson,123989,WR,AUBURN,9,44.0,0,115,66.3,,86.1,0,0,0,0.0,0.0,,0,0,0,33,0,0,0,75,0,42,0,0,33,0
Jeremy Tate Jr,78051,WR,MEMPHIS,6,51.6,0,218,57.6,,61.8,0,0,0,0.0,0.0,,0,0,0,33,0,0,0,64,0,31,0,0,33,0
Greg Bell,83716,HB,S DIEGO ST,7,15.8,0,284,83.1,77.4,59.2,0,1,21,26.9,25.9,97.6,1,1,0,33,0,0,0,209,21,81,0,0,12,0
Timothy Jackson,101200,FB,AIR FORCE,2,47.8,0,101,67.8,66.6,73.6,0,0,7,87.5,87.5,100.0,0,0,0,33,0,0,0,69,7,8,0,0,26,2
Blayne Baker,75859,G,WYOMING,2,100.0,0,351,55.6,19.4,59.0,0,2,10,100.0,100.0,90.0,0,2,0,33,0,0,0,33,10,10,26,6,23,0
Tyler Badie,83714,HB,MISSOURI,10,15.2,0,229,80.6,64.6,67.4,0,1,6,4.5,5.0,91.7,0,1,0,33,0,0,0,217,7,139,0,0,26,0
Nate Noel,122249,HB,APP STATE,9,19.8,0,108,79.1,70.1,65.9,0,1,23,31.1,29.9,97.8,0,1,0,33,0,0,0,167,23,77,0,0,10,0
JaCobian Morgan,123050,QB,SYRACUSE,4,33.3,0,304,64.0,,60.0,0,0,0,0.0,0.0,,1,0,0,33,0,0,0,99,0,63,0,0,33,0
Kevin Bauman,122893,TE,NOTRE DAME,3,97.1,0,258,50.4,,55.1,0,0,0,0.0,0.0,,1,0,0,33,0,0,0,34,0,1,0,0,33,26
JT Wood,84254,TE,LIBERTY,4,91.7,0,206,69.1,,68.6,0,0,0,0.0,0.0,,0,0,0,33,0,0,0,36,0,3,0,0,33,35
Akeem Hayes,84247,WR,KENTUCKY,6,47.8,0,202,65.5,,58.9,0,0,0,0.0,0.0,,0,0,0,33,0,0,0,69,0,36,0,0,33,0
Hayden Gillum,77508,C,KANSAS ST,3,100.0,0,199,52.8,75.6,48.6,0,1,16,100.0,100.0,96.9,0,1,0,33,32,0,0,33,19,19,0,0,14,0
Roman Wilson,129604,WR,MICHIGAN,6,28.2,0,222,60.5,,45.2,0,0,0,0.0,0.0,,0,0,0,33,0,0,0,117,0,83,0,0,33,0
Taylor Edwards,40120,TE,UMASS,2,55.0,0,216,47.2,36.9,37.0,1,0,5,16.1,15.6,90.0,0,1,0,33,0,0,0,60,5,32,0,0,28,32
CJ Verdell,57378,HB,OREGON,5,19.4,0,264,72.5,81.0,60.3,0,0,6,7.8,11.0,100.0,0,0,0,33,0,0,0,170,9,82,0,0,24,0
Anthony Pardue,81819,G,S JOSE ST,2,100.0,0,285,53.2,51.8,52.4,0,1,12,100.0,100.0,95.8,0,1,0,33,0,32,0,33,12,12,0,0,21,0
Jahmyl Jeter,77759,HB,TEXAS ST,9,24.4,0,314,76.6,85.1,54.4,0,0,15,23.4,25.0,100.0,0,0,0,33,0,0,0,135,18,72,0,0,15,0
Devin Brumfield,83788,HB,UTAH,4,39.3,0,328,74.2,25.5,76.3,0,4,15,34.9,33.3,80.0,0,5,1,33,0,0,0,84,15,45,0,0,18,0
James Bostic,61793,WR,VANDERBILT,5,48.5,0,333,52.0,,61.2,0,0,0,0.0,0.0,,0,0,0,33,0,0,0,68,0,35,0,0,33,0
John Gelotte,98406,T,DUKE,4,100.0,0,154,61.7,51.1,63.1,0,1,15,100.0,100.0,90.0,0,2,1,33,0,0,0,33,15,15,0,30,18,3
Titus Jones,77418,T,MEMPHIS,3,100.0,0,218,60.1,81.2,63.0,0,0,9,100.0,100.0,100.0,1,0,0,33,0,0,33,33,9,9,0,0,24,0
Jackson Knipper,56947,TE,W VIRGINIA,2,94.1,0,343,68.5,70.4,67.0,0,0,4,66.7,66.7,100.0,0,0,0,32,0,0,0,34,4,6,0,0,28,31
Trevon Clark,98727,WR,CAL,3,31.1,0,130,54.9,,63.8,0,0,0,0.0,0.0,,0,0,0,32,0,0,0,103,0,71,0,0,32,0
Markenzy Pierre,57421,HB,SYRACUSE,7,48.5,0,304,64.7,56.9,59.3,0,1,30,75.0,73.2,95.0,0,2,1,32,0,0,0,66,30,41,0,0,2,0
Aaron Young,26090,WR,FAU,5,46.4,0,165,65.9,,47.7,0,0,0,0.0,0.0,,1,0,0,32,0,0,0,69,0,37,0,0,32,0
Will Brown,61210,WR,CLEMSON,6,43.2,0,140,55.3,,46.4,0,0,0,0.0,0.0,,0,0,0,32,0,0,0,74,0,42,0,0,32,0
Jehlani Galloway,77971,WR,BOSTON COL,10,29.4,0,121,74.6,,53.1,0,0,0,0.0,0.0,,1,0,0,32,0,0,0,109,0,77,0,0,32,0
Layden Robinson,99057,G,TEXAS A&M,2,100.0,0,312,78.6,80.9,77.7,0,0,11,100.0,100.0,100.0,0,0,0,32,0,0,0,32,11,11,32,0,21,0
Tyson Mobley,122350,WR,COAST CAR,6,71.1,0,141,61.1,,57.5,0,0,0,0.0,0.0,,0,0,0,32,0,0,0,45,0,11,0,0,32,0
Jaret Patterson,77745,HB,BUFFALO,5,16.2,1,126,91.4,53.8,68.2,1,1,14,25.5,26.3,92.9,1,2,0,32,0,0,0,198,15,57,0,0,17,0
Bryson Carroll,60479,HB,NEW MEXICO,7,34.0,0,241,69.1,54.2,58.7,0,1,21,36.2,37.3,97.6,0,1,0,32,0,0,0,94,22,59,0,0,10,0
Alec Pell,85874,TE,COLORADO,3,78.0,1,143,38.9,69.7,37.6,0,0,2,18.2,18.2,100.0,1,0,0,32,0,0,0,41,2,11,0,0,30,32
Kamari Pleasant,40696,HB,WASHINGTON,4,29.1,0,340,69.8,46.8,57.8,1,1,19,31.1,32.8,94.7,0,2,0,32,0,0,0,110,21,64,0,0,11,0
John Chenal,82534,FB,WISCONSIN,4,80.0,0,349,76.6,76.0,57.7,0,0,5,100.0,100.0,100.0,0,0,0,32,0,0,0,40,5,5,0,0,27,10
Sharod Johnson,61693,WR,SYRACUSE,10,22.9,0,304,51.8,,69.0,0,0,0,0.0,0.0,,1,0,0,32,0,0,0,140,0,108,0,0,32,0
Damieon George Jr.,123915,T,ALABAMA,3,100.0,0,103,55.5,73.4,54.2,0,0,4,100.0,100.0,100.0,0,0,0,32,0,0,0,32,4,4,0,32,28,0
Traeshon Holden,123917,WR,ALABAMA,5,88.9,0,103,57.3,,58.1,0,0,0,0.0,0.0,,0,0,0,32,0,0,0,36,0,4,0,0,32,0
Jordon Simmons,129634,HB,MICH STATE,5,24.6,0,223,66.3,19.0,57.6,1,0,17,29.8,30.5,97.1,0,1,0,32,0,0,0,130,18,59,0,0,14,0
Marcus Fleming,129688,WR,NEBRASKA,4,39.5,0,238,58.2,,61.3,0,0,0,0.0,0.0,,0,0,0,32,0,0,0,81,0,49,0,0,32,0
Logan Loya,131801,WR,UCLA,6,62.7,0,324,54.0,,57.9,0,0,0,0.0,0.0,,0,0,0,32,0,0,0,51,0,19,0,0,32,1
Nick Abbs,81651,T,FRESNO ST,3,100.0,0,169,53.3,57.4,49.9,0,2,20,100.0,100.0,95.0,0,2,0,31,0,0,26,31,21,21,0,4,10,0
Johnathan Bennett,104158,QB,LIBERTY,4,79.5,0,206,62.9,,60.0,0,0,0,0.0,0.0,,0,0,0,31,0,0,0,39,0,7,0,0,31,0
Bryce Wade,98509,T,UMASS,1,100.0,0,216,73.0,56.9,76.5,0,2,19,100.0,100.0,94.7,0,2,0,31,0,0,0,31,19,19,0,31,12,0
Cayden Baker,122819,T,N CAROLINA,5,100.0,0,245,69.2,73.4,66.9,0,0,4,100.0,100.0,100.0,0,0,0,31,0,0,23,31,4,4,0,8,27,0
Keyon Lesane,97464,WR,NC STATE,7,45.6,0,248,51.0,,73.9,0,0,0,0.0,0.0,,2,0,0,31,0,0,0,68,0,37,0,0,31,0
Kyle Horn,36296,TE,ARIZONA ST,3,77.5,0,110,56.3,68.4,66.1,0,0,2,18.2,18.2,100.0,2,0,0,31,0,0,0,40,2,11,0,0,29,38
Andrew Clair,57167,HB,BOWL GREEN,4,23.8,0,122,63.3,58.1,69.7,0,1,25,36.2,36.1,94.0,1,2,1,31,0,0,0,130,26,72,0,0,5,0
Baden Pinson,54436,FB,COAST CAR,8,59.6,0,141,77.7,77.0,59.1,0,0,5,41.7,46.2,100.0,0,0,0,31,0,0,0,52,6,13,0,0,25,1
Drake Anderson,83729,HB,NWESTERN,7,20.1,0,256,69.8,79.1,56.5,0,1,17,22.4,25.0,97.1,0,1,0,31,0,0,0,154,20,80,0,0,11,0
Lowell Narcisse,60439,QB,UTSA,4,24.2,0,331,81.2,,60.0,0,0,0,0.0,0.0,,0,0,0,31,0,0,0,128,0,74,0,0,31,0
James Blackman,60382,QB,FLORIDA ST,4,23.7,0,167,58.3,,60.2,0,0,0,0.0,0.0,,1,0,0,31,0,0,0,131,0,98,0,0,31,0
Jalen Rivers,122221,T,MIAMI FL,3,100.0,0,220,62.9,36.8,66.0,0,0,11,100.0,100.0,100.0,0,0,0,31,0,0,6,31,11,11,0,24,20,1
Rondale Moore,62890,WR,PURDUE,3,18.8,0,273,80.9,,60.0,0,0,0,0.0,0.0,,0,0,0,31,0,0,0,165,0,128,0,0,31,0
Derek Devine,99664,G,VIRGINIA,3,100.0,0,335,61.4,88.4,58.5,0,0,9,100.0,100.0,100.0,0,0,0,31,0,0,0,31,10,10,31,0,21,0
Jacob Huesman,41939,QB,APP STATE,5,81.6,0,108,72.5,,60.0,0,0,0,0.0,0.0,,0,0,0,31,0,0,0,38,0,4,0,0,31,0
SaRodorick Thompson,77777,HB,TEXAS TECH,10,8.9,0,315,71.9,56.2,75.2,0,0,15,7.0,7.2,100.0,0,0,0,31,0,0,0,350,16,223,0,0,15,0
Kendre Miller,123091,HB,TCU,9,26.1,0,305,72.9,24.5,58.1,0,2,8,20.0,21.4,87.5,0,2,0,31,0,0,0,119,9,42,0,0,22,0
Will Koch,128088,QB,UMASS,3,32.6,0,216,32.3,,60.0,0,0,0,0.0,0.0,,1,0,0,31,0,0,0,95,0,51,0,0,31,0
Blake Aragon,84446,TE,TEXAS ST,9,37.8,0,314,65.2,68.4,74.0,0,0,3,6.1,5.6,100.0,0,0,0,31,0,0,1,82,3,54,0,0,28,18
Caleb McMillan,100866,WR,MARSHALL,5,71.4,0,214,66.8,,89.0,0,0,0,0.0,0.0,,0,0,0,30,0,0,0,42,0,12,0,0,30,0
Connor Genal,98366,QB,NEW MEXICO,2,60.0,0,241,41.1,,60.0,0,0,0,0.0,0.0,,0,0,0,30,0,0,0,50,0,19,0,0,30,0
Kavosiey Smoke,83691,HB,KENTUCKY,6,27.0,0,202,66.6,84.2,72.5,0,0,13,26.0,27.6,100.0,1,0,0,30,0,0,0,111,16,58,0,0,14,1
Sheldon Evans,83699,HB,MARSHALL,7,25.9,0,214,74.3,72.5,72.7,0,0,19,37.3,37.7,100.0,0,0,0,30,0,0,0,116,20,53,0,0,10,0
Keyon Henry-Brooks,98564,HB,VANDERBILT,6,10.1,0,333,74.5,58.2,57.2,0,2,24,14.8,14.8,91.7,0,3,1,30,0,0,0,297,25,169,0,0,5,2
DeVonte Gordon,98391,T,WAKE,4,100.0,0,339,63.9,76.6,61.0,0,0,7,100.0,100.0,100.0,0,0,0,30,0,0,1,30,8,8,0,29,22,0
De'Montre Tuggle,98688,HB,OHIO,3,25.6,0,259,71.0,33.7,56.0,0,0,13,28.3,32.7,100.0,1,0,0,30,0,0,0,117,16,49,0,0,14,0
Luke Petitbon,123396,G,WAKE,4,100.0,0,339,48.0,35.7,50.4,0,0,8,100.0,100.0,87.5,0,1,1,30,12,0,0,30,9,9,18,0,21,0
Everett Smalley,131512,T,AIR FORCE,3,100.0,0,101,75.8,78.1,72.6,0,0,1,100.0,100.0,100.0,0,0,0,30,0,0,30,30,2,2,0,0,28,0
Luke Zban,82147,QB,MARSHALL,4,58.8,0,214,86.4,,60.0,0,0,0,0.0,0.0,,0,0,0,30,0,0,0,51,0,10,0,0,30,0
Seth Caillouet,84061,TE,TEXAS ST,4,69.8,0,314,42.0,59.8,43.9,0,1,15,57.7,55.2,96.7,0,1,0,30,0,0,0,43,16,29,0,0,14,39
Malachi Corley,66272,WR,W KENTUCKY,4,48.4,0,346,71.8,,83.0,0,0,0,0.0,0.0,,0,0,0,30,0,0,0,62,0,32,0,0,30,1
Jonathan Leech,105783,T,VIRGINIA,3,100.0,0,335,71.9,82.6,68.3,0,0,8,100.0,100.0,100.0,0,0,0,30,0,0,0,30,9,9,0,29,21,0
