player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Houston Thomas,158831,TE,UTSA,9,58.5,0,331,54.0,77.5,54.5,0,0,23,14.9,14.4,100.0,0,0,0,193,0,0,0,330,23,160,0,0,170,215
Zeke Moore,169916,TE,FAU,9,61.7,0,165,53.8,43.4,51.7,2,1,42,26.9,27.0,96.4,0,3,0,192,0,0,0,311,44,163,0,0,148,239
RJ Maryland,127250,TE,SMU,9,46.8,0,287,59.8,58.0,45.1,2,2,32,13.7,13.8,93.7,3,4,0,192,0,0,10,410,35,253,0,6,157,92
Max Wright,82434,TE,TEXAS A&M,9,66.0,0,312,66.8,56.0,60.4,1,0,13,12.1,11.6,96.2,4,1,0,192,0,0,2,291,13,112,0,0,179,256
Bryson Green,144651,WR,WISCONSIN,9,39.0,0,349,59.8,,56.1,0,0,0,0.0,0.0,,0,0,0,192,0,0,0,492,0,300,0,0,192,0
Marcus Young,145710,TE,C MICHIGAN,10,86.0,0,134,58.4,63.8,66.7,1,0,35,53.8,55.1,98.6,2,1,0,191,0,0,0,222,38,69,0,0,153,203
Konata Mumpfield,145598,WR,PITTSBURGH,9,39.5,0,268,68.9,,57.3,0,0,0,0.0,0.0,,1,0,0,191,0,0,0,483,0,292,0,0,191,0
Casey Washington,101710,WR,ILLINOIS,9,37.5,0,187,60.1,,62.4,0,0,0,0.0,0.0,,0,0,0,190,0,0,0,506,0,316,0,0,190,3
Chandler Rogers,98683,QB,N TEXAS,9,31.6,0,251,84.9,,60.2,0,0,0,0.0,0.0,,1,0,0,190,0,0,0,601,0,377,0,0,190,0
Corey Crooms,97276,WR,MINNESOTA,9,48.6,0,225,66.3,63.6,55.1,0,0,1,0.5,0.5,100.0,0,0,0,190,0,0,0,391,1,202,0,0,189,0
Michael Pettway,142023,WR,JVILLE ST,10,57.6,0,196,53.0,,51.1,0,0,0,0.0,0.0,,0,0,0,190,0,0,0,330,0,140,0,0,190,0
Lance Heard,172477,T,LSU,4,100.0,0,211,68.8,67.5,71.9,1,2,88,100.0,100.0,98.3,4,3,0,190,0,0,0,190,95,95,0,190,95,0
Michael Pratt,123229,QB,TULANE,7,42.3,0,319,84.9,,60.4,0,0,0,0.0,0.0,,0,0,0,190,0,0,0,449,0,215,0,0,190,0
Samuel Brown,123410,WR,HOUSTON,9,34.4,0,182,75.8,63.6,69.2,0,0,1,0.3,0.3,100.0,0,0,0,190,0,0,0,552,1,363,0,0,189,0
Xavier Restrepo,122220,WR,MIAMI FL,9,40.7,0,220,85.4,63.1,59.2,0,0,1,0.4,0.4,100.0,0,0,0,190,0,0,0,467,1,278,0,0,189,6
Max Iheanachor,171881,T,ARIZONA ST,4,100.0,0,110,46.6,49.5,50.1,2,10,123,100.0,100.0,95.1,2,12,0,190,0,0,0,190,130,130,0,190,60,0
Josiah Miamen,101689,TE,FIU,8,60.6,0,166,64.2,51.4,59.1,0,2,50,29.2,29.7,94.0,0,4,2,189,0,0,0,312,52,175,0,0,137,131
Teddy Prochazka,145004,T,NEBRASKA,7,100.0,0,238,67.3,65.0,69.9,0,6,70,100.0,100.0,92.9,2,8,2,189,0,0,154,189,76,76,0,0,113,35
Josh Kaltenberger,129819,C,PURDUE,5,100.0,0,273,59.6,55.1,65.0,2,7,112,100.0,100.0,96.0,3,9,0,189,170,0,0,189,116,116,19,0,73,0
Tyrone Howell,144588,WR,LA MONROE,9,39.7,0,209,72.4,,64.4,0,0,0,0.0,0.0,,1,0,0,189,0,0,0,476,0,287,0,0,189,2
Stephen Gosnell,122834,WR,VA TECH,9,42.0,0,337,64.5,,54.7,0,0,0,0.0,0.0,,1,0,0,189,0,0,0,450,0,261,0,0,189,0
Ryan Rivera,91360,TE,LA TECH,9,55.8,0,208,56.7,78.5,59.5,0,0,27,16.6,16.7,100.0,0,0,0,189,0,0,3,339,30,180,0,0,159,173
Tanoa Togiai,131879,T,UTAH,6,100.0,0,328,57.4,15.3,69.8,2,7,77,100.0,100.0,94.2,1,9,0,189,0,0,188,189,80,80,0,1,109,0
Bub Means,98847,WR,PITTSBURGH,9,41.4,0,268,67.5,,62.8,0,0,0,0.0,0.0,,3,0,0,189,0,0,0,456,0,267,0,0,189,0
Jayden Williams,146815,T,OLE MISS,9,99.5,0,226,60.8,63.3,57.9,2,6,90,100.0,98.9,95.6,0,8,0,188,0,0,187,189,94,95,0,0,94,0
Kedon Slovis,100580,QB,BYU,8,37.2,1,128,70.8,,60.0,0,0,0,0.0,0.0,,4,0,0,188,0,0,0,506,0,301,0,0,188,0
Tyson Riley,121605,FB,ARMY,9,82.1,0,114,51.9,44.2,56.0,1,1,18,32.1,32.1,88.9,0,3,1,188,0,0,0,229,18,56,0,0,170,196
Isaiah Foote,123810,G,E CAROLINA,8,99.5,0,156,63.3,62.9,62.6,0,2,122,99.2,99.2,97.5,0,4,2,188,0,6,0,189,125,126,169,0,63,14
Joshua Blanchard,101032,T,AKRON,5,100.0,0,102,56.8,61.0,62.4,1,10,128,100.0,100.0,95.7,4,11,0,188,0,0,188,188,133,133,0,0,55,0
Richard Pearce,151054,G,E CAROLINA,3,100.0,0,156,49.2,50.2,50.4,3,5,119,100.0,100.0,96.6,3,8,0,188,0,188,0,188,126,126,0,0,62,0
Boobie Curry,97776,WR,BUFFALO,10,46.9,0,126,63.7,,63.1,0,0,0,0.0,0.0,,2,0,0,188,0,0,0,401,0,213,0,0,188,0
Tre Harris,122676,WR,OLE MISS,8,48.7,0,226,91.3,,62.1,0,0,0,0.0,0.0,,0,0,0,188,0,0,0,386,0,198,0,0,188,14
Jase Bauer,145714,QB,C MICHIGAN,10,34.1,0,134,71.4,,60.0,0,0,0,0.0,0.0,,1,0,0,188,0,0,0,551,0,297,0,0,188,0
Tony Johnson,145189,WR,FAU,9,37.8,0,165,56.2,61.9,61.4,0,0,1,0.3,0.3,100.0,0,0,0,188,0,0,0,498,1,311,0,0,187,5
David Hoyt,147325,T,ARMY,5,100.0,0,114,54.1,20.8,57.2,0,0,43,100.0,100.0,95.3,1,2,2,188,0,0,172,188,45,45,0,16,143,0
Roc Taylor,144283,WR,MEMPHIS,9,39.1,0,218,76.3,,53.1,0,0,0,0.0,0.0,,2,0,0,187,0,0,0,478,0,289,0,0,187,4
Chimere Dike,129918,WR,WISCONSIN,8,44.0,0,349,59.3,,58.2,0,0,0,0.0,0.0,,0,0,0,187,0,0,0,425,0,238,0,0,187,0
Jairus Mack,145562,WR,CHARLOTTE,8,50.5,0,136,63.3,,55.1,0,0,0,0.0,0.0,,2,0,0,187,0,0,0,370,0,181,0,0,187,0
Jesse Prewitt III,158600,WR,C MICHIGAN,10,43.3,0,134,67.1,,60.1,0,0,0,0.0,0.0,,1,0,0,187,0,0,0,432,0,245,0,0,187,8
Tailique Williams,123867,WR,GA STATE,9,49.3,0,175,70.9,,52.5,0,0,0,0.0,0.0,,1,0,0,187,0,0,0,379,0,192,0,0,187,0
Cade Conley,145709,TE,MARSHALL,6,47.0,0,214,56.8,49.5,56.5,0,0,20,9.1,9.1,100.0,2,0,0,186,0,0,0,396,21,231,0,0,165,234
Shane Calhoun,123802,TE,E CAROLINA,7,47.6,0,156,56.7,46.1,57.3,0,1,26,11.8,12.4,94.2,0,2,1,186,0,0,2,391,29,234,0,2,157,238
Donaven McCulley,144829,WR,INDIANA,9,41.2,0,190,69.4,,53.1,0,0,0,0.0,0.0,,0,0,0,186,0,0,0,451,0,263,0,0,186,1
Sackett Wood Jr.,132974,TE,VIRGINIA,7,54.1,0,335,56.0,64.5,53.5,0,0,31,17.0,16.8,100.0,1,0,0,186,0,0,0,344,32,190,0,0,154,226
Chris Brazzell II,158409,WR,TULANE,9,48.2,1,319,76.7,,65.7,0,0,0,0.0,0.0,,2,0,0,186,0,0,0,386,0,200,0,0,186,0
Jadon Jackson,97800,WR,KANSAS ST,9,50.1,0,199,66.0,,72.0,0,0,0,0.0,0.0,,0,0,0,186,0,0,0,371,0,182,0,0,186,0
Mikey Keene,70961,QB,FRESNO ST,8,34.5,0,169,76.5,,60.3,0,0,0,0.0,0.0,,3,0,0,185,0,0,0,537,0,343,0,0,185,0
Wyatt McClour,175735,TE,NEW MEXICO,9,86.0,0,241,57.7,64.9,59.3,0,2,57,66.3,67.7,98.2,1,2,0,185,0,0,0,215,63,93,0,0,122,196
Justin Evans-Jenkins,156464,G,NEBRASKA,8,100.0,0,238,62.5,69.1,61.1,1,1,65,100.0,100.0,96.9,1,3,1,185,8,165,0,185,71,71,0,0,114,11
Diego Pavia,156927,QB,NEW MEX ST,10,32.3,0,242,81.5,,60.1,0,0,0,0.0,0.0,,1,0,0,185,0,0,0,573,0,311,0,0,185,0
Emmanual Stevenson,147045,TE,ARK STATE,8,53.5,0,113,61.8,69.3,63.4,0,1,26,14.4,13.9,98.1,1,1,0,185,0,0,0,346,26,187,0,0,159,303
Andrew Peasley,83581,QB,WYOMING,8,40.4,0,351,77.3,,60.0,0,0,0,0.0,0.0,,1,0,0,184,0,0,0,455,0,239,0,0,184,0
Elijah Metcalf,145307,WR,MIDDLE TN,9,33.0,0,224,61.2,,31.4,0,0,0,0.0,0.0,,2,0,0,184,0,0,0,557,0,372,0,0,184,2
Jack DeJarld,145827,TE,MIAMI OH,10,86.4,0,221,44.8,61.5,55.1,0,0,41,60.3,59.7,100.0,3,0,0,184,0,0,6,213,43,72,0,0,141,194
Brandon Crum,98028,TE,S ALABAMA,8,69.6,0,288,49.1,50.4,59.4,1,1,31,28.7,27.9,93.5,1,3,1,183,0,0,0,263,31,111,0,0,152,255
Cade Harris,157896,WR,AIR FORCE,9,82.8,0,101,71.8,,69.9,0,0,0,0.0,0.0,,0,0,0,183,0,0,0,221,0,33,0,0,183,14
Michael Penix Jr.,82134,QB,WASHINGTON,9,33.2,0,340,91.7,62.2,60.3,0,0,1,0.3,0.3,100.0,1,0,0,183,0,0,0,552,1,359,0,0,182,0
Jacob Golden,101248,T,NEW MEX ST,7,100.0,0,242,50.9,64.6,50.0,1,2,95,100.0,100.0,98.4,2,3,0,183,0,0,0,183,98,98,10,173,85,0
Chris Lewis,146744,WR,TROY,9,42.8,0,318,77.9,,69.5,0,0,0,0.0,0.0,,0,0,0,182,0,0,0,425,0,243,0,0,182,6
Spencer Rattler,97408,QB,S CAROLINA,9,30.5,0,289,75.5,,60.4,0,0,0,0.0,0.0,,4,0,0,182,0,0,0,596,0,396,0,0,182,0
Julian Lopez,100864,FB,UTEP,10,79.5,0,330,44.9,26.3,50.3,1,0,9,16.7,19.0,94.4,0,1,0,182,0,1,0,229,11,58,0,0,171,59
Taulia Tagovailoa,97271,QB,MARYLAND,9,30.7,0,215,77.2,,60.0,0,0,0,0.0,0.0,,5,0,0,182,0,0,0,593,0,388,0,0,182,0
Xavier Weaver,101130,WR,COLORADO,9,27.7,0,143,69.4,,65.3,0,0,0,0.0,0.0,,1,0,0,182,0,0,0,657,0,473,0,0,182,0
Chandler Morris,122938,QB,TCU,6,41.4,0,305,80.5,,60.0,0,0,0,0.0,0.0,,1,0,0,181,0,0,0,437,0,234,0,0,181,0
Damien Alford,123029,WR,SYRACUSE,9,41.2,0,304,63.4,,50.0,0,0,0,0.0,0.0,,0,0,0,181,0,0,0,439,0,258,0,0,181,0
Ben Farrell,151402,T,PURDUE,5,100.0,0,273,53.3,49.1,53.6,2,9,102,100.0,100.0,93.6,0,12,1,181,0,0,5,181,109,109,13,163,72,0
LaJohntay Wester,123616,WR,FAU,9,34.3,0,165,85.8,,50.0,0,0,0,0.0,0.0,,0,0,0,181,0,0,0,528,0,342,0,0,181,22
Nate Kurisky,156319,TE,LOUISVILLE,10,64.0,0,210,54.0,54.1,56.9,1,1,31,23.8,25.5,93.5,1,3,1,181,0,0,1,283,35,137,0,0,146,198
Jameson Tucker,147090,WR,COAST CAR,9,47.2,0,141,59.6,,60.7,0,0,0,0.0,0.0,,1,0,0,180,0,0,0,381,0,201,0,0,180,0
Jason Bean,83529,QB,KANSAS,9,47.4,0,198,71.7,,60.9,0,0,0,0.0,0.0,,1,0,0,180,0,0,0,380,0,176,0,0,180,0
Mark Hiestand,145963,G,AIR FORCE,8,100.0,0,101,74.8,82.7,72.8,0,0,30,100.0,100.0,100.0,0,0,0,180,0,43,0,180,33,33,137,0,147,0
Hayden Rucci,101680,TE,WISCONSIN,8,57.0,0,349,49.5,51.5,66.2,0,1,14,9.7,9.3,96.4,2,1,0,180,0,0,0,316,14,150,0,0,166,168
Corey Rucker,121539,WR,ARK STATE,9,44.7,0,113,63.7,,58.9,0,0,0,0.0,0.0,,0,0,0,180,0,0,0,403,0,222,0,0,180,0
Tyler Brown,170003,WR,CLEMSON,9,40.8,0,140,71.6,,52.5,0,0,0,0.0,0.0,,1,0,0,180,0,0,0,441,0,260,0,0,180,0
Odieu Hilaire,120861,WR,BOWL GREEN,10,42.0,0,122,60.6,49.9,67.7,0,0,0,0.0,0.0,,2,0,0,179,0,0,0,426,0,245,0,0,179,5
Dylan Leonard,99685,TE,GA TECH,9,56.1,0,176,58.3,77.0,56.0,0,0,18,11.9,12.5,100.0,3,0,0,179,0,0,2,319,20,160,0,1,159,199
Montorie Foster Jr.,129616,WR,MICH STATE,9,41.3,0,223,67.9,,55.8,0,0,0,0.0,0.0,,0,0,0,179,0,0,0,433,0,254,0,0,179,0
Trai Jones,124243,G,S CAROLINA,7,99.4,0,289,58.5,63.2,61.1,1,4,111,100.0,99.2,96.8,2,6,1,179,0,176,0,180,120,121,0,0,59,2
Dariyan Wiley,97999,WR,LA MONROE,9,40.2,0,209,53.2,,60.2,0,0,0,0.0,0.0,,3,0,0,179,0,0,0,445,0,266,0,0,179,0
Jermaine Burton,124017,WR,ALABAMA,9,46.9,0,103,78.6,,59.4,0,0,0,0.0,0.0,,3,0,0,179,0,0,0,382,0,203,0,0,179,1
Phoenix Sproles,91436,WR,JAMES MAD,9,41.8,0,197,64.2,,71.2,0,0,0,0.0,0.0,,0,0,0,178,0,0,0,426,0,248,0,0,178,7
D.J. Washington,171566,WR,NEW MEXICO,9,47.7,0,241,69.7,,62.5,0,0,0,0.0,0.0,,2,0,0,178,0,0,0,373,0,195,0,0,178,0
Malik Rutherford,143929,WR,GA TECH,9,42.1,0,176,69.9,,53.5,0,0,0,0.0,0.0,,0,0,0,177,0,0,0,420,0,243,0,0,177,2
Kamari Morales,99713,TE,N CAROLINA,9,64.1,0,245,54.1,55.3,54.7,0,1,26,21.3,22.0,94.2,2,2,1,177,0,0,2,276,28,127,0,0,149,102
Nate Boerkircher,129676,TE,NEBRASKA,9,79.0,0,238,61.5,49.7,60.9,0,2,17,27.9,26.6,94.1,2,2,0,177,0,0,0,224,17,64,0,0,160,180
Cam Johnson,84497,WR,NWESTERN,9,36.7,0,256,68.9,,60.3,0,0,0,0.0,0.0,,0,0,0,177,0,0,0,482,0,304,0,0,177,0
Julian Fleming,129745,WR,OHIO STATE,9,42.4,0,260,60.9,66.6,77.7,0,0,2,0.9,0.8,100.0,0,0,0,177,0,0,0,417,2,242,0,0,175,6
Patrick Herbert,100625,TE,OREGON,9,58.0,0,264,50.4,72.2,52.4,0,0,26,18.3,17.5,100.0,2,0,0,177,0,0,0,305,27,154,0,2,150,227
Miles Marshall,84224,WR,MIAMI OH,9,49.7,0,221,52.0,,62.6,0,0,0,0.0,0.0,,2,0,0,177,0,0,0,356,0,179,0,0,177,0
Bryson Barnes,131845,QB,UTAH,8,45.9,0,328,66.1,,61.3,0,0,0,0.0,0.0,,1,0,0,177,0,0,0,386,0,180,0,0,177,0
Keegan Shoemaker,108983,QB,SM HOUSTON,8,31.1,0,281,68.6,62.2,60.4,0,0,1,0.3,0.3,100.0,4,0,0,177,0,0,0,569,1,350,0,0,176,0
Chamon Metayer,144230,TE,CINCINNATI,9,45.6,0,138,62.4,74.4,45.9,0,0,16,7.5,7.5,100.0,0,0,0,177,0,0,3,388,17,227,0,1,160,177
Jacob Peace,78371,G,FIU,5,100.0,0,166,52.6,39.5,55.7,0,8,93,100.0,100.0,94.6,1,9,1,177,0,0,0,177,96,96,177,0,81,0
Jake Boust,146027,TE,FRESNO ST,9,71.7,1,169,54.6,76.9,56.1,0,0,34,34.0,32.7,100.0,2,0,0,177,0,0,1,247,34,104,0,1,143,210
Dominick Mazotti,98717,TE,S JOSE ST,8,42.7,0,285,61.4,35.7,61.2,0,1,11,4.7,4.4,86.4,2,2,1,177,0,0,0,415,11,248,0,0,166,268
Jack Bradley,98432,TE,RICE,9,61.7,0,275,44.2,46.3,42.4,0,2,23,18.5,17.3,95.7,0,2,0,177,0,0,4,287,23,133,0,0,154,229
Noah Smith,104112,WR,SM HOUSTON,9,34.8,0,281,70.0,,53.5,0,0,0,0.0,0.0,,1,0,0,177,0,0,0,508,0,312,0,0,177,0
McCallan Castles,83949,TE,TENNESSEE,9,55.7,0,307,63.2,68.6,58.3,0,1,24,14.9,16.2,97.9,4,1,0,176,0,0,1,316,27,167,0,0,149,72
Micah Davis,125264,WR,UTAH ST,9,42.0,0,329,73.4,,51.2,0,0,0,0.0,0.0,,0,0,0,176,0,0,0,419,0,243,0,0,176,0
Jacolby George,143942,WR,MIAMI FL,9,41.3,0,220,76.0,,63.9,0,0,0,0.0,0.0,,1,0,0,176,0,0,0,426,0,250,0,0,176,0
Caleb Williams,144622,QB,USC,10,28.2,0,326,88.4,,60.0,0,0,0,0.0,0.0,,2,0,0,176,0,0,0,624,0,400,0,0,176,0
Jalen Moss,163408,WR,FRESNO ST,9,33.3,0,169,65.9,,56.5,0,0,0,0.0,0.0,,1,0,0,176,0,0,0,529,0,353,0,0,176,0
Brayden Fowler-Nicolosi,157207,QB,COLO STATE,9,29.6,0,144,60.2,,60.0,0,0,0,0.0,0.0,,4,0,0,175,0,0,0,592,0,411,0,0,175,0
Jordyn Slaughter,81674,G,ILLINOIS,6,100.0,0,187,46.7,34.3,48.6,1,6,116,100.0,100.0,97.0,1,7,0,175,0,146,0,175,124,124,28,0,51,1
Sterling Galban,78150,WR,JVILLE ST,10,55.7,0,196,58.7,,68.4,0,0,0,0.0,0.0,,0,0,0,175,0,0,0,314,0,134,0,0,175,9
Jake Johnson,158655,TE,TEXAS A&M,9,44.2,1,312,57.7,48.5,52.0,1,1,13,6.0,6.0,92.3,2,2,0,175,0,0,0,396,14,234,0,0,161,284
Nic Anderson,158090,WR,OKLAHOMA,9,46.2,1,261,67.2,49.9,56.9,0,0,0,0.0,0.0,,2,0,0,175,0,0,0,379,0,204,0,0,175,3
Isiah Paige,145348,WR,DOMINION,7,45.0,0,263,64.7,,60.5,0,0,0,0.0,0.0,,0,0,0,175,0,0,0,389,0,214,0,0,175,0
Brennan Presley,122982,WR,OKLA STATE,9,34.9,0,262,61.7,,54.5,0,0,0,0.0,0.0,,0,0,0,175,0,0,0,501,0,318,0,0,175,0
Junior Vandeross III,163156,WR,TOLEDO,10,46.3,0,316,69.6,63.9,63.1,0,0,1,0.5,0.5,100.0,0,0,0,174,0,0,0,376,1,202,0,0,173,0
Braden Smith,61460,WR,CINCINNATI,9,39.5,0,138,76.0,,53.8,0,0,0,0.0,0.0,,0,0,0,174,0,0,0,441,0,265,0,0,174,0
Trell Harris,163133,WR,KENT STATE,9,49.2,0,201,69.5,,68.1,0,0,0,0.0,0.0,,1,0,0,174,0,0,0,354,0,180,0,0,174,0
Joseph Borjon,158713,T,ARIZONA,5,100.0,0,109,62.0,75.4,53.3,0,7,99,100.0,100.0,96.5,0,7,0,173,0,0,35,173,106,106,0,138,67,0
Grant Wilson,143041,QB,DOMINION,8,37.1,0,263,72.7,,60.0,0,0,0,0.0,0.0,,1,0,0,173,0,0,0,466,0,256,0,0,173,0
Jack Hestera,154600,WR,CHARLOTTE,8,43.0,0,136,64.4,,47.2,0,0,0,0.0,0.0,,1,0,0,173,0,0,0,402,0,229,0,0,173,1
John Jackson III,97866,WR,NEVADA,9,45.3,0,239,59.8,,55.4,0,0,0,0.0,0.0,,1,0,0,173,0,0,0,382,0,209,0,0,173,10
Ke'Shawn Williams,123406,WR,WAKE,9,44.6,0,339,74.9,,53.6,0,0,0,0.0,0.0,,1,0,0,173,0,0,0,388,0,213,0,0,173,0
Cedric Dunbar,81691,G,BOWL GREEN,9,100.0,1,122,51.3,27.4,56.6,1,10,78,100.0,100.0,91.7,2,12,1,173,0,93,5,173,80,80,68,7,93,0
Nick Harris,147410,TE,UCONN,9,84.4,0,146,40.1,49.4,42.8,0,3,21,42.0,41.8,92.9,2,3,0,173,0,0,2,205,23,55,0,0,150,176
Austin Reed,111760,QB,W KENTUCKY,9,29.0,0,346,73.6,,60.1,0,0,0,0.0,0.0,,1,0,0,173,0,0,0,596,0,397,0,0,173,0
JT Daniels,83578,QB,RICE,9,34.5,0,275,68.6,,60.4,0,0,0,0.0,0.0,,4,0,0,173,0,0,0,502,0,324,0,0,173,0
Evan Jumper,104221,C,COAST CAR,7,100.0,0,141,53.8,61.3,52.1,0,3,76,100.0,100.0,98.0,1,3,0,172,172,0,0,172,81,81,0,0,91,0
Payten Singletary,123580,TE,CINCINNATI,9,59.5,0,138,50.1,21.7,55.3,0,3,20,15.5,15.2,92.5,2,3,0,172,0,0,0,289,21,138,0,3,151,148
Billy Bowens,84144,WR,BOISE ST,9,42.0,0,120,58.5,,70.9,0,0,0,0.0,0.0,,0,0,0,172,0,0,0,410,0,238,0,0,172,0
Taylen Green,145996,QB,BOISE ST,9,43.4,0,120,67.9,,60.4,0,0,0,0.0,0.0,,3,0,0,172,0,0,0,396,0,182,0,0,172,0
Tristen Bittner,98278,G,KENT STATE,7,100.0,0,201,51.4,56.8,47.5,0,2,85,100.0,100.0,97.6,0,3,1,172,0,137,34,172,91,91,1,0,81,0
Shedeur Sanders,131396,QB,COLORADO,9,25.3,1,143,89.2,,60.1,0,0,0,0.0,0.0,,6,0,0,172,0,0,0,681,0,492,0,0,172,0
Grayson McCall,98002,QB,COAST CAR,7,36.5,0,141,74.7,,60.0,0,0,0,0.0,0.0,,2,0,0,172,0,0,0,471,0,270,0,0,172,0
Jaylen Johnson,84191,WR,E CAROLINA,9,34.4,0,156,60.8,,75.0,0,0,0,0.0,0.0,,0,0,0,171,0,0,0,497,0,326,0,0,171,4
Broderick Jordan,100253,C,E MICHIGAN,5,100.0,0,160,66.0,55.1,67.0,1,2,93,100.0,100.0,97.3,0,4,1,170,170,0,0,170,102,102,0,0,68,0
Jaden Muskrat,123256,T,AUBURN,7,100.0,0,115,63.3,49.8,66.2,1,4,86,100.0,100.0,94.8,0,7,2,170,0,45,5,170,94,94,0,118,76,0
DeMeer Blankumsee,130613,WR,MEMPHIS,9,37.7,0,218,65.7,,45.5,0,0,0,0.0,0.0,,1,0,0,170,0,0,0,451,0,280,0,0,170,0
Brett Gabbert,97404,QB,MIAMI OH,8,39.6,0,221,76.3,,60.1,0,0,0,0.0,0.0,,3,0,0,170,0,0,0,429,0,237,0,0,170,0
Larry Stephens,130634,WR,TOLEDO,10,58.0,0,316,69.6,,64.9,0,0,0,0.0,0.0,,2,0,0,170,0,0,0,293,0,123,0,0,170,3
Will Sheppard,124360,WR,VANDERBILT,10,34.1,0,333,67.7,,37.8,0,0,0,0.0,0.0,,1,0,0,170,0,0,0,499,0,329,0,0,170,0
Kevo Wesley,124364,G,VANDERBILT,6,100.0,0,333,61.5,46.5,64.6,1,4,101,100.0,100.0,95.5,0,7,2,169,0,169,0,169,108,108,0,0,61,0
Nicholas Vattiato,145302,QB,MIDDLE TN,9,26.4,0,224,75.3,,60.3,0,0,0,0.0,0.0,,0,0,0,169,0,0,0,639,0,422,0,0,169,0
Daniel Richardson,97103,QB,FAU,8,37.3,0,165,80.7,,60.0,0,0,0,0.0,0.0,,0,0,0,169,0,0,0,453,0,277,0,0,169,0
Anthony Gould,97078,WR,OREGON ST,8,43.8,0,265,75.0,,63.0,0,0,0,0.0,0.0,,0,0,0,169,0,0,0,386,0,215,0,0,169,0
Amin Hassan,144313,WR,NAVY,8,65.0,0,237,51.5,64.5,54.6,0,0,1,1.3,1.2,100.0,0,0,0,169,0,0,0,260,1,82,0,0,168,10
Dae'Quan Wright,157645,TE,VA TECH,9,52.0,0,337,59.9,58.9,55.6,1,1,29,16.3,15.7,96.6,1,2,0,169,0,0,1,325,29,185,0,0,140,214
Benji Gosnell,157639,TE,VA TECH,9,54.7,0,337,42.7,43.4,36.8,0,0,13,9.2,9.1,100.0,2,0,0,169,0,0,2,309,14,154,0,0,155,199
George Sell,123401,G,WAKE,6,100.0,0,339,65.9,50.4,68.8,0,3,89,100.0,100.0,98.3,0,3,0,169,0,73,0,169,96,96,96,0,73,0
Gee Scott Jr.,129756,TE,OHIO STATE,9,65.3,0,260,51.9,71.1,44.0,0,1,21,19.8,18.9,97.6,1,1,0,169,0,0,1,259,21,111,0,0,148,181
Cornelius Johnson,97996,WR,MICHIGAN,9,44.6,0,222,70.8,,63.0,0,0,0,0.0,0.0,,0,0,0,169,0,0,0,379,0,208,0,0,169,0
Daizion Carroll,81769,G,N TEXAS,7,100.0,0,251,74.3,75.8,75.2,0,2,87,100.0,100.0,98.9,2,2,0,168,67,3,0,168,97,97,98,0,71,0
David Larkins,133685,TE,APP STATE,7,65.6,0,108,59.8,70.3,52.2,0,1,30,26.5,26.7,98.3,1,1,0,168,0,0,0,256,32,120,0,1,136,195
Kyle Morlock,141472,TE,FLORIDA ST,9,49.0,0,167,58.4,77.7,47.1,0,0,13,7.3,8.4,100.0,3,0,0,168,0,0,0,343,16,191,0,0,152,226
Jaden Bray,127787,WR,OKLA STATE,7,38.1,0,262,64.9,,71.3,0,0,0,0.0,0.0,,2,0,0,167,0,0,0,438,0,270,0,0,167,0
Altrique Barlow,123061,G,MARSHALL,8,100.0,0,214,59.8,63.3,59.9,0,1,91,100.0,100.0,98.4,1,2,1,167,0,167,0,167,96,96,0,0,71,0
Xavier Legette,99197,WR,S CAROLINA,9,34.6,0,289,80.5,,41.6,0,0,0,0.0,0.0,,1,0,0,167,0,0,0,482,0,314,0,0,167,0
Taisun Phommachanh,99577,QB,UMASS,7,43.5,0,216,64.6,,60.0,0,0,0,0.0,0.0,,2,0,0,167,0,0,0,384,0,197,0,0,167,0
Derwin Burgess Jr.,147111,WR,GA SOUTHRN,9,29.7,0,174,61.1,,66.5,0,0,0,0.0,0.0,,2,0,0,167,0,0,0,562,0,395,0,0,167,2
Alex Tecza,162587,FB,NAVY,8,50.8,0,237,68.2,39.3,53.7,0,0,33,29.5,31.0,97.0,2,1,1,167,0,0,0,329,36,116,0,0,131,4
Bronson Warner,151181,G,BOWL GREEN,8,100.0,3,122,66.6,53.3,71.3,1,2,73,100.0,100.0,97.9,4,3,0,167,0,0,0,167,78,78,167,0,89,0
Payton Thorne,101629,QB,AUBURN,9,36.5,0,115,77.1,,60.3,0,0,0,0.0,0.0,,1,0,0,167,0,0,0,458,0,249,0,0,167,0
Ketron Jackson Jr.,146624,WR,BAYLOR,8,38.5,0,118,63.9,,59.6,0,0,0,0.0,0.0,,0,0,0,166,0,0,0,431,0,265,0,0,166,0
Dean Patterson,145224,WR,FIU,9,43.5,0,166,67.2,,68.8,0,0,0,0.0,0.0,,1,0,0,166,0,0,0,382,0,216,0,0,166,8
Garrett Miller,101692,TE,PURDUE,8,48.3,0,273,49.3,71.3,54.5,0,0,13,7.2,6.8,100.0,4,0,0,166,0,0,0,344,13,191,0,0,153,187
