player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Je'lin Samuels,144376,ED,SMU,8,3,1,,0,0,287,60.0,70.4,44.4,65.2,74.5,52.3,2,12,0,,25.0,2,0,1,0.0,0,1,0,0,1,184,184,0,3,172,9,0,0,105,78,0,2,3,0,15,0,0,0,
Corey Cuascut-Palmer,144385,CB,TEMPLE,1,0,0,100.0,0,0,306,53.0,60.7,72.9,,74.7,76.0,0,0,0,39,0.0,0,0,0,118.8,2,0,4,20,8,24,0,0,0,0,0,0,24,0,16,0,1,2,2,0,0,45,25,22.5
Jalen McMurray,144393,CB,TEMPLE,8,4,0,59.4,0,0,306,63.8,65.8,84.6,51.5,73.0,58.9,0,0,0,64,10.0,3,3,3,128.0,19,0,56,399,258,527,7,0,0,7,0,1,520,7,262,64,7,23,32,0,3,347,101,18.3
Bobby Salla Jr.,144398,S,FIU,6,3,0,,0,0,166,70.4,66.2,76.9,,61.1,69.0,0,0,0,,10.0,1,0,0,0.0,0,0,37,0,14,56,0,0,0,0,0,8,56,0,42,11,2,6,0,0,0,0,0,
Jalen Satchell,144399,ED,DOMINION,8,2,0,,0,1,263,60.0,64.5,80.5,58.4,66.5,56.9,0,4,0,,11.1,1,0,0,0.0,0,1,0,0,0,219,219,0,22,25,172,0,0,107,112,0,6,6,0,5,0,0,0,
Jadon Canady,144405,CB,OLE MISS,1,0,0,,0,0,226,60.0,61.6,71.1,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,1,3,0,0,0,0,0,0,3,0,2,3,0,0,0,0,0,0,0,
Elijah Champaigne,144407,DI,TULANE,2,0,0,,0,0,319,60.0,63.0,74.7,66.9,54.8,70.2,0,2,0,,0.0,0,0,0,0.0,0,0,0,0,0,19,19,15,4,0,0,0,0,15,4,0,0,1,0,2,0,0,0,
Keith Cooper Jr.,144409,ED,TULANE,9,2,2,,0,0,319,60.6,72.6,58.6,66.5,76.2,27.7,6,13,0,,43.8,7,0,1,0.0,0,2,1,0,0,354,353,1,22,106,224,0,1,234,120,0,8,7,0,21,0,0,0,
Devean Deal,144411,ED,TULANE,9,7,0,100.0,0,0,319,70.7,71.0,30.0,74.6,63.6,43.8,2,13,0,8,23.1,6,0,2,91.7,2,3,2,3,52,316,306,0,0,306,0,2,10,146,118,3,14,13,2,18,0,12,6,6.0
Bailey Despanie,144413,S,TULANE,9,8,0,61.5,0,0,319,63.1,59.1,87.6,57.9,46.1,37.1,0,0,0,47,26.7,16,3,1,116.0,16,0,89,4,330,513,2,0,0,2,0,333,511,2,181,85,14,36,26,0,2,231,119,14.4
Mandel Eugene Jr.,144416,LB,TULANE,1,0,0,,0,0,319,60.8,53.3,68.0,,55.8,,0,0,0,,,0,0,0,0.0,0,0,5,0,3,6,1,0,0,1,0,0,5,0,3,0,0,0,0,0,0,0,0,
Jean-Jacques Hunter,144420,S,TULANE,1,0,0,,0,0,319,62.5,62.1,67.0,,,,0,0,0,,,0,0,0,0.0,0,0,2,0,4,4,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,
Michael Lunz,144426,ED,TULANE,3,0,0,100.0,0,0,319,48.9,51.5,77.0,63.0,54.1,,0,1,0,13,,0,0,0,118.8,1,0,0,0,4,21,21,0,0,21,0,0,0,11,6,0,0,0,1,1,0,13,4,13.0
Corey Platt Jr.,144431,LB,TULANE,1,2,0,50.0,0,0,319,59.9,66.2,76.3,80.0,59.3,57.6,0,1,0,8,15.4,2,0,0,56.3,2,1,53,0,29,56,1,0,0,1,0,1,55,6,21,1,4,9,4,2,0,9,13,4.5
Tyree Carlisle,144443,CB,TULSA,8,7,0,70.0,0,0,320,56.3,59.6,82.3,59.3,72.9,68.8,0,0,0,34,12.0,3,1,2,142.7,14,0,23,281,169,309,0,0,0,0,0,1,309,1,139,4,6,15,20,0,3,205,68,14.6
Owen Ostroski,144450,ED,TULSA,7,8,0,,0,0,320,61.2,76.4,24.4,69.3,79.3,84.6,8,6,0,,0.0,0,0,2,0.0,0,3,1,0,0,255,254,4,59,148,43,0,1,140,115,0,12,11,0,17,0,0,0,
Brandon Adams,144452,CB,UCF,9,3,0,31.6,0,0,323,74.1,74.4,27.2,71.4,74.8,79.6,0,1,0,28,5.6,1,2,3,66.3,6,0,40,347,194,407,5,0,0,5,0,3,402,3,210,12,3,14,19,1,1,93,45,15.5
Matthew Alexander,144453,DI,UCF,9,4,1,,0,0,323,60.0,68.3,81.4,64.4,67.6,52.4,0,5,0,,20.0,2,0,0,0.0,0,1,0,0,0,244,244,11,187,0,46,0,0,122,122,0,5,4,0,6,0,0,0,
Cole Joyce,144459,LB,UTAH ST,9,6,0,100.0,0,0,329,52.6,64.8,78.9,70.7,68.9,53.2,0,1,0,18,23.8,5,1,0,142.9,5,2,163,0,54,169,2,0,0,2,0,0,167,10,105,3,6,10,5,3,1,44,24,8.8
Malachi Lawrence,144461,ED,UCF,9,5,0,,0,0,323,61.9,79.4,51.9,75.8,77.2,81.0,1,11,0,,5.6,1,0,1,0.0,0,7,0,0,2,235,235,0,1,212,22,0,0,125,108,0,17,12,0,19,0,0,0,
William Wells,144470,S,UCF,4,2,0,66.7,0,1,323,70.3,63.8,77.8,,52.4,43.4,1,0,0,45,28.6,4,0,0,109.7,2,0,46,2,39,87,1,0,0,1,0,20,86,0,48,18,2,8,3,1,0,46,10,23.0
Jimmy Horn Jr.,144483,WR,COLORADO,1,0,0,,0,0,143,,60.1,60.0,,60.0,,0,0,0,,,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
De'Juan Sease,144494,DI,USF,4,1,0,,0,0,327,,64.5,76.6,55.7,69.3,72.1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,32,32,21,11,0,0,0,0,19,13,0,1,1,0,0,0,0,0,
Jaelen Stokes,144498,S,USF,9,6,0,71.4,0,0,327,49.9,55.7,85.7,55.9,63.9,56.3,1,3,2,45,15.5,9,1,1,110.1,20,1,259,12,282,539,49,0,0,49,0,121,490,31,226,97,16,43,28,5,3,286,157,14.3
Keeon Terrell,144500,DI,USF,4,1,0,,0,0,327,,54.3,75.8,55.1,54.9,73.9,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,50,50,1,32,0,17,0,0,14,36,0,2,2,0,1,0,0,0,
Josh Cameron,144513,WR,BAYLOR,1,0,0,,0,0,118,,60.0,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Devin Lemear,144522,S,BAYLOR,7,9,0,56.3,0,0,118,44.5,50.6,84.4,58.7,63.1,51.5,0,0,0,51,20.5,8,0,0,86.2,9,0,101,3,179,371,1,0,0,1,0,201,370,3,189,65,5,22,16,0,0,143,63,15.9
Tevin Williams III,144524,CB,BAYLOR,5,4,0,81.8,0,0,118,64.1,63.1,81.5,60.0,57.4,45.5,0,0,0,35,23.8,5,1,0,149.1,9,0,14,201,107,230,0,0,0,0,0,1,230,1,122,14,1,12,11,0,1,157,70,17.4
Romario Noel,144525,S,BAYLOR,2,0,0,100.0,0,0,118,57.2,66.1,75.0,,75.2,79.5,0,0,0,26,0.0,0,1,0,158.3,1,0,2,0,6,17,0,0,0,0,0,4,17,0,11,11,1,3,1,0,1,26,0,26.0
Tyrone Brown,144526,LB,BAYLOR,7,1,0,66.7,0,0,118,67.7,55.6,74.9,72.6,38.1,57.7,0,4,0,16,14.3,1,0,0,88.2,2,0,58,0,24,68,1,0,0,1,0,0,67,8,36,9,2,5,3,4,0,22,12,11.0
Cooper Lanz,144530,DI,BAYLOR,8,4,0,,0,1,118,71.7,72.5,85.6,60.5,73.7,62.7,1,3,0,,7.1,2,0,0,0.0,0,1,0,0,1,326,326,126,197,1,2,0,0,145,180,0,18,22,0,5,0,0,0,
Ben Nikkel,144534,S,IOWA STATE,9,5,0,57.1,0,0,193,71.7,70.0,83.2,62.2,62.7,54.2,0,0,0,19,18.5,5,3,0,79.5,4,0,108,2,149,232,3,0,0,3,0,62,229,5,78,57,8,17,7,0,0,50,14,12.5
Tyler Onyedim,144547,ED,IOWA STATE,9,6,0,,0,0,193,60.0,73.7,59.8,61.3,81.1,53.1,3,11,0,,12.5,4,0,1,0.0,0,1,0,0,0,369,369,4,99,120,146,0,0,199,170,0,16,22,0,15,0,0,0,
Myles Purchase,144548,CB,IOWA STATE,9,4,0,57.4,0,0,193,68.9,70.3,85.1,73.2,69.6,55.5,0,0,0,39,17.0,8,2,4,87.7,27,1,70,391,323,560,9,0,0,9,0,1,551,3,234,89,17,35,47,1,2,266,52,9.9
Beau Freyler,144549,S,IOWA STATE,9,12,0,53.6,0,0,193,70.3,75.1,85.3,77.0,78.4,88.4,0,0,3,35,6.5,4,2,1,47.9,15,2,215,3,299,527,4,0,0,4,0,193,523,2,226,112,23,46,28,2,2,114,39,7.6
Malik Verdon,144550,S,IOWA STATE,8,6,0,47.1,0,0,193,77.8,75.8,86.8,53.5,69.2,67.0,0,1,2,80,14.3,5,2,0,64.0,8,0,161,15,210,389,32,0,0,32,0,58,357,4,175,123,9,24,17,1,1,174,72,21.8
Carston Marshall,144551,LB,IOWA STATE,6,1,0,33.3,0,0,193,54.4,62.2,80.6,57.7,74.1,35.9,0,0,0,14,33.3,1,0,0,49.3,1,0,22,1,24,64,13,0,0,13,0,0,51,8,32,28,1,1,3,0,0,14,2,14.0
Myles Mendeszoon,144552,ED,IOWA STATE,3,1,0,,0,0,193,,49.5,72.2,53.8,56.3,71.5,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,9,9,0,0,9,0,0,0,7,2,0,0,0,0,0,0,0,0,
Joey Petersen,144553,ED,IOWA STATE,9,7,1,,1,0,193,73.2,67.3,35.6,55.7,72.5,54.1,1,11,0,,16.7,4,0,2,0.0,0,0,0,0,2,370,370,0,67,123,180,0,0,199,169,0,13,13,0,12,0,0,0,
Jayden Gray,144555,ED,LA TECH,10,4,0,100.0,0,0,208,57.2,56.9,15.9,60.7,59.6,39.8,1,5,0,15,22.2,4,0,2,118.8,1,0,0,0,5,197,196,0,5,159,32,0,1,75,117,0,6,10,1,6,0,15,8,15.0
Kwinton Lassiter,144557,CB,KANSAS,9,1,0,84.6,0,0,198,64.0,62.4,81.2,59.7,54.2,61.6,0,0,2,42,15.8,3,1,0,104.8,11,0,8,168,87,182,3,0,0,3,0,0,179,1,94,3,6,15,13,0,1,196,72,17.8
Jayson Gilliom,144572,LB,KANSAS,7,4,0,87.5,0,0,198,64.3,63.9,76.4,65.4,58.6,74.2,0,1,0,24,13.3,2,0,0,108.3,7,1,57,0,56,94,6,0,0,6,0,0,88,7,31,31,5,9,8,2,0,80,48,11.4
Shaad Dabney,144573,CB,N ILLINOIS,10,0,0,60.0,0,0,254,71.6,69.1,79.1,,56.6,42.8,0,0,0,15,30.0,3,1,0,67.5,6,0,10,99,55,116,2,0,0,2,0,3,114,0,61,2,2,7,10,0,0,37,10,6.2
Cobee Bryant,144575,CB,KANSAS,9,1,0,73.9,0,1,198,72.0,74.9,30.6,59.5,89.9,51.7,0,0,2,41,20.7,6,2,3,78.4,17,0,19,522,306,553,9,0,0,9,0,1,544,1,246,2,9,22,23,0,1,201,63,11.8
O.J. Burroughs,144581,S,KANSAS,9,7,0,81.3,0,0,198,54.1,54.1,25.8,60.0,57.1,48.3,0,0,0,21,24.5,13,2,1,92.4,13,0,43,2,216,394,1,0,0,1,0,291,393,1,177,57,8,33,16,0,0,99,70,7.6
D.J. Withers,144582,DI,KANSAS,9,3,0,,0,0,198,60.0,58.4,82.0,58.5,59.6,22.8,1,6,0,,50.0,5,0,0,0.0,0,0,0,0,0,293,293,22,247,1,23,0,0,186,107,0,2,2,0,7,0,0,0,
Tommy Dunn Jr.,144584,DI,KANSAS,8,0,0,,0,1,198,60.0,65.0,39.3,65.6,66.1,27.8,0,4,0,,42.9,6,0,1,0.0,0,1,0,0,0,190,190,10,172,0,8,0,0,94,96,0,9,8,0,5,0,0,0,
Shane Porter,144592,WR,KANSAS ST,1,0,0,,0,0,199,,60.1,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Trevor Erickson,144602,CB,KANSAS ST,1,0,0,100.0,0,0,199,62.2,63.7,69.1,,60.0,74.8,0,0,0,8,0.0,0,0,0,100.0,1,0,2,0,1,5,0,0,0,0,0,0,5,0,4,3,0,1,1,0,0,8,7,8.0
Omar Daniels,144605,CB,GA TECH,6,0,1,100.0,0,0,176,62.3,61.7,81.0,69.3,54.9,81.7,0,0,0,10,0.0,0,0,1,94.8,4,0,13,2,34,77,7,0,0,7,0,0,70,2,41,55,4,6,4,0,0,27,8,6.8
Ozzie Hoffler,144607,ED,GA STATE,1,0,0,,0,0,175,,55.9,74.0,54.8,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,11,11,0,0,11,0,0,0,10,1,0,0,0,0,0,0,0,0,
Trey Krause,144609,S,KANSAS ST,2,0,0,,0,0,199,62.3,43.0,70.2,,42.6,19.5,0,0,0,,100.0,2,0,0,0.0,0,0,4,0,4,7,0,0,0,0,0,0,7,0,3,3,0,0,0,0,0,0,0,
Desmond Purnell,144611,LB,KANSAS ST,9,14,1,80.0,0,1,199,73.1,68.1,84.2,55.7,67.5,51.0,3,7,1,13,21.7,10,1,0,55.3,12,1,265,3,167,490,132,0,0,132,0,1,358,118,205,89,19,22,15,11,0,59,77,4.9
Drew Schmelzle,144613,ED,KANSAS ST,1,0,0,,0,0,199,,68.9,69.6,60.0,65.2,71.1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,5,5,0,0,4,1,0,0,1,4,0,0,1,0,0,0,0,0,
Damian Ilalio,144614,DI,KANSAS ST,8,1,0,,0,0,199,,51.5,81.4,56.4,47.5,36.9,1,2,0,,50.0,1,0,0,0.0,0,1,0,0,0,114,114,95,18,0,1,0,0,72,42,0,0,0,0,4,0,0,0,
Titus Tuiasosopo,144616,DI,KANSAS ST,2,0,0,,0,0,199,,30.3,72.1,60.0,35.2,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,8,8,8,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,
Isaiah Coe,144619,DI,OKLAHOMA,9,12,0,,0,0,261,58.2,80.0,48.0,74.1,80.8,74.4,0,11,0,,4.5,1,0,1,0.0,0,0,4,0,1,237,233,49,158,6,20,0,4,128,108,0,6,9,0,11,0,0,0,
Clayton Smith,144631,ED,ARIZONA ST,8,5,0,66.7,0,0,110,55.2,56.5,14.3,63.5,60.6,35.2,4,9,0,17,33.3,4,0,2,102.1,2,4,0,0,13,227,227,0,5,219,3,0,0,124,90,0,4,3,3,17,0,32,35,16.0
Danny Stutsman,144632,LB,OKLAHOMA,8,28,0,77.8,0,1,261,65.8,74.4,85.4,70.6,75.0,77.1,2,9,1,19,9.6,8,0,0,73.4,14,2,392,1,201,462,51,0,0,51,0,2,411,60,201,16,34,47,18,13,0,129,98,9.2
Nathan Rawlins-Kibonge,144635,ED,S ALABAMA,3,0,0,,0,0,288,60.0,42.6,75.3,67.6,28.3,,0,2,0,,,0,0,0,0.0,0,0,0,0,1,25,25,0,4,12,9,0,0,16,8,0,0,0,0,2,0,0,0,
Ethan Downs,144636,ED,OKLAHOMA,9,6,0,50.0,0,0,261,68.1,75.8,63.9,68.0,77.1,71.3,3,14,1,-2,8.7,2,0,1,16.7,1,6,1,0,13,377,369,0,36,304,29,0,8,201,163,7,15,15,2,23,0,-2,4,-2.0
Kelvin Gilliam Jr.,144637,DI,OKLAHOMA,4,2,0,,0,0,261,60.4,64.0,75.6,58.7,64.8,72.1,0,1,0,,0.0,0,0,0,0.0,0,0,1,0,1,37,36,5,28,0,3,0,1,15,21,0,0,0,0,1,0,0,0,
Billy Bowman Jr.,144638,S,OKLAHOMA,9,6,0,60.6,0,0,261,53.2,56.2,41.3,57.7,66.3,49.1,0,1,4,51,26.5,13,2,1,83.0,20,0,87,1,306,537,8,0,0,8,0,280,529,3,228,161,16,30,33,1,3,314,141,15.7
Nathan Latu,144647,ED,OKLA STATE,9,6,0,,0,1,262,59.8,66.7,3.3,74.1,61.8,56.3,5,10,0,,20.0,4,0,3,0.0,0,3,9,0,2,257,247,0,49,104,94,0,10,153,102,0,12,10,0,18,0,0,0,
Kale Smith,144659,CB,OKLA STATE,9,1,0,100.0,0,0,262,59.5,61.9,79.1,59.7,70.1,81.2,0,0,0,26,0.0,0,0,0,118.8,3,0,5,79,56,100,2,0,0,2,0,10,98,1,43,3,1,4,3,0,0,40,17,13.3
Ty Williams,144660,S,OKLA STATE,5,2,0,,0,0,262,67.9,70.1,74.8,,69.6,62.2,0,0,0,,14.3,1,0,0,0.0,0,0,15,0,21,39,0,0,0,0,0,17,39,0,18,7,0,4,0,0,0,0,0,
Lyrik Rawls,144661,S,OKLA STATE,3,6,0,71.4,0,0,262,62.3,64.6,81.9,59.2,67.7,68.1,0,0,1,65,16.0,4,0,1,113.7,5,0,48,8,83,160,1,0,0,1,0,59,159,1,76,44,6,15,7,0,1,127,76,25.4
Raymond Gay II,144662,CB,OKLA STATE,1,0,0,100.0,0,0,262,67.0,67.7,72.4,,60.6,76.2,0,0,0,5,0.0,0,0,0,87.5,1,0,0,15,7,15,0,0,0,0,0,0,15,0,8,0,0,2,1,0,0,5,2,5.0
De'kelvion Beamon,144663,CB,OKLA STATE,1,0,0,,0,0,262,,60.0,63.5,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Collin Oliver,144664,LB,OKLA STATE,9,16,3,84.6,0,3,262,79.5,75.9,39.3,88.6,58.2,48.2,7,18,0,19,24.7,19,1,2,101.0,11,5,315,1,152,581,222,0,0,222,0,0,359,158,271,41,34,42,13,30,0,107,91,9.7
Donovan Stephens,144666,LB,OKLA STATE,4,0,0,100.0,0,0,262,71.3,78.6,72.2,70.2,74.6,79.0,0,1,0,-1,0.0,0,0,0,79.2,1,1,35,0,18,40,4,0,0,4,0,0,36,2,20,1,2,3,1,2,0,-1,5,-1.0
Nickolas Martin,144667,LB,OKLA STATE,9,28,0,58.8,0,1,262,73.1,67.7,85.4,74.8,56.6,78.7,6,11,1,10,8.0,8,0,0,58.7,10,5,558,0,243,582,16,0,0,16,0,0,566,64,275,6,43,64,17,22,1,36,32,3.6
Kendal Daniels,144668,S,OKLA STATE,9,18,0,75.0,0,1,262,70.4,65.1,86.1,80.1,50.8,49.7,1,2,1,44,21.9,21,0,0,117.3,24,0,251,0,309,592,4,0,0,4,0,179,588,5,278,156,21,57,32,3,3,265,161,11.0
Aden Kelley,144671,DI,OKLA STATE,3,0,0,,0,0,262,,43.9,0.0,57.5,51.2,,0,0,0,,,0,0,1,0.0,0,0,0,0,0,27,27,24,3,0,0,0,0,10,17,0,0,0,0,0,0,0,0,
Cam Smith,144672,CB,OKLA STATE,9,3,0,57.1,0,0,262,59.4,61.2,80.8,58.9,65.7,43.2,0,0,0,30,25.0,4,2,0,86.9,8,0,35,173,113,234,6,0,0,6,0,14,228,2,119,6,3,9,14,0,0,125,49,15.6
Abe Camara,144678,S,TCU,9,4,0,69.6,0,0,305,76.5,76.5,16.3,,76.2,66.9,0,0,0,25,12.5,4,2,2,115.3,16,0,41,8,159,306,0,0,0,0,0,59,306,0,147,198,10,24,23,0,2,145,60,9.1
Landyn Watson,144699,LB,MARSHALL,1,0,0,,0,0,214,,38.1,64.8,,47.9,20.0,0,0,0,,100.0,1,0,0,0.0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,
Da'Veawn Armstead,144700,CB,SM HOUSTON,5,3,0,41.2,0,0,281,53.5,56.3,84.8,56.5,62.0,36.2,0,0,0,25,22.2,4,3,1,82.0,7,0,17,173,83,247,54,0,0,42,12,0,193,11,153,3,2,11,17,0,1,106,34,15.1
Shadrach Banks Jr.,144702,LB,TCU,9,3,0,63.6,0,1,305,67.9,63.2,83.4,55.3,59.7,55.4,1,6,0,61,20.0,9,1,0,128.0,7,1,334,0,169,391,30,0,0,30,0,0,361,35,187,27,25,33,11,8,2,88,94,12.6
Jayvhion Gipson,144704,LB,NEW MEX ST,2,0,0,,0,0,242,44.0,30.0,72.1,,40.2,76.1,0,0,0,,0.0,0,0,0,0.0,0,0,13,0,5,13,0,0,0,0,0,0,13,0,8,0,2,2,0,0,0,0,0,
Luke Lingard,144707,LB,TCU,2,0,0,,0,0,305,61.9,66.0,67.7,,63.3,74.3,0,0,0,,0.0,0,0,0,0.0,0,0,6,1,4,7,0,0,0,0,0,0,7,0,3,0,1,1,0,0,0,0,0,
Chris Murray,144708,ED,SM HOUSTON,7,5,0,,0,0,281,66.4,68.8,81.8,65.0,65.4,82.6,1,4,0,,0.0,0,0,0,0.0,0,1,1,0,3,152,151,0,5,113,33,0,1,66,83,0,8,9,0,6,0,0,0,
Trenton Dickey,144711,ED,TCU,1,0,0,,0,0,305,,61.0,67.6,,60.3,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,
Ishmael Ibraheem,144728,CB,MARSHALL,3,0,0,50.0,0,0,214,67.6,68.7,74.3,,64.5,76.2,0,0,0,4,0.0,0,0,0,56.3,1,0,0,28,18,28,0,0,0,0,0,0,28,0,10,0,0,2,2,0,0,4,2,4.0
JD Coffey III,144729,S,S DIEGO ST,5,3,0,66.7,0,0,284,54.4,57.0,0.0,61.0,77.2,44.8,1,0,0,38,25.0,3,0,2,109.7,2,0,34,0,50,106,4,0,0,4,0,51,102,5,51,17,2,6,3,1,0,38,20,19.0
Jamier Johnson,144730,CB,INDIANA,2,1,0,50.0,0,0,190,67.7,55.3,73.9,,28.8,33.2,0,0,0,7,33.3,2,0,0,58.3,1,0,2,25,14,27,0,0,0,0,0,0,27,0,13,0,0,3,2,0,0,7,2,7.0
Terrence Cooks Jr.,144731,LB,TCU,3,0,0,100.0,0,0,305,71.3,68.0,72.1,47.2,64.3,42.1,0,1,0,-3,50.0,1,0,0,79.2,1,0,19,0,16,23,0,0,0,0,0,0,23,1,6,4,1,1,1,1,0,-3,-3,-3.0
Michael Taaffe,144732,S,TEXAS,8,3,0,78.6,0,0,311,54.9,56.3,84.1,57.3,60.8,53.2,0,0,3,32,19.4,6,1,1,85.1,11,0,25,3,159,234,2,0,0,2,0,167,232,2,73,36,3,22,14,0,1,115,48,10.5
Morice Blackwell Jr.,144733,LB,TEXAS,6,4,0,85.7,0,0,311,56.0,58.0,81.0,57.5,62.6,66.3,1,2,0,18,12.5,2,0,0,97.6,6,0,51,0,54,100,24,0,0,24,0,1,76,19,27,23,7,10,7,3,0,52,27,8.7
D.J. Harris Jr.,144734,ED,USF,9,5,0,80.0,0,0,327,62.1,61.3,17.8,60.6,64.4,66.2,3,4,0,45,11.1,2,0,2,157.9,4,0,18,1,31,220,198,0,1,194,3,0,22,81,108,2,8,11,5,7,1,62,34,15.5
Marshall Landwehr,144737,LB,TEXAS,1,0,0,,0,0,311,,61.9,64.1,,60.0,,0,0,0,,,0,0,0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
David Abiara,144738,ED,SMU,5,1,0,100.0,0,0,287,65.2,73.1,0.0,60.6,79.8,77.9,0,0,0,3,0.0,0,0,1,79.2,1,1,0,0,1,53,53,0,0,51,2,0,0,26,26,0,5,4,1,1,0,3,10,3.0
Barryn Sorrell,144739,ED,TEXAS,9,9,0,0.0,0,0,311,75.7,70.6,86.7,65.8,67.3,68.7,8,18,0,,13.3,4,0,0,39.6,0,3,0,0,8,365,364,0,28,323,13,0,1,232,125,0,15,17,1,29,0,0,0,
Charles Esters III,144768,ED,TEXAS TECH,8,5,0,,0,1,315,71.3,60.2,83.8,65.7,48.9,70.5,0,3,0,,7.7,1,0,0,0.0,0,3,3,1,14,138,128,0,1,103,24,0,10,59,65,6,8,7,0,6,0,0,0,
Blake Burris,144770,DI,TEXAS TECH,2,1,1,,0,0,315,,54.3,75.5,62.9,50.1,72.9,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,44,44,0,32,1,11,0,0,20,24,0,0,1,0,0,0,0,0,
E'Maurion Banks,144771,DI,TEXAS TECH,5,3,0,,0,0,315,60.0,57.5,78.7,54.8,59.0,40.2,0,3,0,,20.0,2,0,0,0.0,0,0,0,0,0,126,126,1,78,2,45,0,0,64,62,0,5,5,0,3,0,0,0,
Caleb Coleman,144774,S,TEXAS ST,8,2,0,63.2,0,0,314,58.9,57.4,81.9,55.9,54.6,53.2,1,3,0,40,25.0,5,1,0,116.1,12,1,134,6,157,321,23,0,0,23,0,1,298,33,131,157,9,13,19,5,2,120,64,10.0
Avery Wilcox,144778,S,W VIRGINIA,2,1,0,0.0,0,0,343,57.7,60.5,73.5,,63.1,75.3,0,0,1,,0.0,0,0,0,0.0,0,0,8,0,11,20,0,0,0,0,0,12,20,0,9,0,0,0,1,0,0,0,0,
Andrew Wilson-Lamp,144788,CB,W VIRGINIA,2,0,0,40.0,0,0,343,40.3,41.2,0.0,,68.4,53.2,0,0,0,38,16.7,1,0,1,118.3,2,0,2,56,32,58,0,0,0,0,0,0,58,0,26,0,0,5,5,0,1,52,3,26.0
Aubrey Burks,144791,S,W VIRGINIA,8,0,0,40.0,0,1,343,81.8,77.7,86.4,73.0,60.8,38.8,0,0,1,72,28.6,10,4,0,79.6,8,1,72,1,259,448,1,0,0,1,0,283,447,2,187,91,14,25,20,1,2,152,105,19.0
Hammond Russell IV,144793,DI,W VIRGINIA,8,2,0,,0,0,343,,72.2,78.2,64.3,72.8,74.5,0,1,0,,0.0,0,0,0,0.0,0,1,0,0,0,56,56,35,19,0,2,0,0,34,22,0,1,1,0,2,0,0,0,
Edward Vesterinen,144794,DI,W VIRGINIA,9,4,0,,0,0,343,59.1,64.8,83.0,60.5,66.8,58.6,3,9,0,,20.0,4,0,0,0.0,0,1,0,0,0,372,372,33,142,7,190,0,0,217,155,0,11,12,0,13,0,0,0,
Miles Scott,144809,S,ILLINOIS,9,10,0,50.0,0,0,187,74.9,73.4,48.7,59.2,69.2,71.1,0,1,1,25,14.9,10,3,1,75.9,9,0,53,7,354,671,3,0,0,3,0,595,668,1,316,12,5,47,18,1,2,79,11,8.8
Prince Green,144812,S,GA SOUTHRN,9,1,0,42.9,0,0,174,47.1,50.6,81.6,60.0,60.5,30.0,0,0,0,51,37.5,3,0,0,129.5,3,0,37,0,98,171,3,0,0,3,0,103,168,1,72,28,0,4,7,0,1,103,55,34.3
Tyler Strain,144814,CB,ILLINOIS,9,6,0,58.1,1,0,187,68.0,69.2,83.6,45.3,75.0,66.2,0,1,0,39,13.3,4,4,3,102.5,18,0,7,324,196,364,0,0,0,0,0,0,364,2,166,32,6,20,31,1,2,227,69,12.6
