player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Justin Rogers,124076,DI,KENTUCKY,12,9,0,,0,0,202,66.7,70.9,67.5,67.0,69.9,68.4,2,8,0,,6.9,2,0,1,0.0,0,0,0,0,0,425,425,311,114,0,0,0,0,202,223,0,14,18,0,10,0,0,0,
Tre'vonn Rybka,124077,ED,KENTUCKY,11,8,0,,0,0,202,60.8,53.2,53.5,55.7,53.0,61.8,0,8,0,,13.6,3,0,1,0.0,0,1,2,0,1,291,289,9,51,94,135,0,2,152,138,0,8,11,0,9,0,0,0,
Joel Williams,124083,S,MEMPHIS,6,2,0,16.7,0,1,218,74.4,75.6,81.5,64.7,72.8,55.5,0,1,0,15,12.5,1,1,0,39.6,1,1,38,0,91,152,2,0,0,2,0,85,150,4,57,27,3,5,6,2,0,15,1,15.0
Ali Gaye,124095,ED,LSU,12,8,1,0.0,0,2,211,59.1,65.0,44.7,62.3,67.8,47.6,4,10,0,,18.4,7,0,2,39.6,0,2,1,0,1,480,479,0,14,299,166,0,1,255,224,0,18,23,1,16,0,0,0,
Jacobian Guillory,124097,DI,LSU,12,3,0,,0,0,211,,66.5,40.0,63.8,67.8,42.2,3,2,0,,18.2,2,0,1,0.0,0,0,1,0,0,180,179,59,118,0,2,0,1,76,104,0,4,6,0,5,0,0,0,
Dwight McGlothern,124103,CB,ARKANSAS,12,6,0,48.1,0,2,111,75.4,76.5,57.3,57.7,79.9,69.4,0,0,3,53,10.0,5,10,8,48.8,26,0,48,748,485,838,30,0,0,30,0,1,808,6,347,9,9,39,54,0,1,305,90,11.7
BJ Ojulari,124105,ED,LSU,10,7,0,100.0,0,1,211,52.9,75.4,63.1,82.0,71.6,64.7,12,25,0,25,15.6,7,0,3,118.8,6,9,14,0,79,671,645,0,0,644,1,0,26,301,291,12,25,31,6,46,0,75,47,12.5
Eli Ricks,124109,CB,ALABAMA,8,1,0,23.5,0,0,103,72.1,70.5,82.9,,56.3,63.0,0,0,0,22,12.5,1,5,4,41.8,4,0,13,290,184,306,0,0,0,0,0,0,306,0,122,3,1,6,17,0,0,60,12,15.0
Jaquelin Roy,124111,DI,LSU,12,6,0,,0,0,211,62.9,70.2,71.9,70.9,66.2,50.6,5,19,0,,14.6,7,0,1,0.0,0,2,1,0,2,614,613,260,328,3,22,0,1,346,266,0,23,35,0,26,0,0,0,
Josh White,124119,LB,BAYLOR,1,1,0,,0,0,118,60.2,67.7,69.1,,66.3,73.2,0,0,0,,0.0,0,0,0,0.0,0,0,5,0,2,5,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,
Derek Bermudez,124124,S,OLE MISS,1,0,0,,0,0,226,,60.0,64.7,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,
Demon Clowney,124130,ED,OLE MISS,3,1,0,,0,0,226,61.7,74.3,77.8,81.4,57.6,78.3,1,1,0,,0.0,0,0,0,0.0,0,1,8,0,4,31,22,0,0,22,0,0,9,16,11,1,3,2,0,3,0,0,0,
Lakevias Daniel,124132,S,SO MISS,12,0,0,66.7,0,0,296,68.0,71.4,80.1,,75.1,72.9,0,0,1,50,8.3,1,0,0,70.1,2,0,16,1,59,125,0,0,0,0,0,95,125,0,66,12,4,11,3,0,0,53,38,26.5
Jalen Denton,124133,CB,GA SOUTHRN,7,0,0,66.7,0,0,174,68.4,67.0,77.0,,56.8,76.2,0,0,1,10,0.0,0,0,0,43.1,2,0,15,6,48,63,2,0,0,2,0,0,61,0,15,39,0,1,3,0,0,18,13,9.0
Daylen Gill,124135,LB,SO MISS,12,27,0,78.1,0,2,296,61.4,77.3,23.0,76.8,79.7,63.3,7,16,0,29,13.8,13,3,2,107.3,25,2,593,1,262,633,31,0,0,31,0,0,602,95,276,8,40,54,32,25,1,232,165,9.3
Cedric Johnson,124136,ED,OLE MISS,11,6,0,,0,0,226,55.2,69.2,85.7,77.0,56.6,50.0,11,22,0,,19.4,6,0,0,0.0,0,3,32,0,5,431,398,0,7,235,156,0,33,244,182,0,17,19,0,36,0,0,0,
Austin Keys,124137,LB,OLE MISS,12,18,0,75.0,0,1,226,63.6,63.7,86.7,56.2,64.3,58.6,2,6,0,14,16.7,8,0,0,96.9,6,2,330,0,122,399,66,0,0,66,0,1,333,75,202,2,15,22,8,10,0,62,48,10.3
Tavius Robinson,124147,ED,OLE MISS,12,16,1,,0,1,226,60.2,64.9,72.1,67.5,60.0,63.7,11,19,0,,9.4,3,0,1,0.0,0,6,1,0,0,617,615,1,32,405,177,0,2,332,285,0,13,13,0,36,0,0,0,
DeSanto Rollins,124149,DI,OLE MISS,2,1,0,,0,0,226,,55.9,73.6,63.9,52.5,72.4,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,16,16,9,7,0,0,0,0,9,7,0,0,1,0,0,0,0,0,
Jevon Banks,124157,DI,MISS STATE,9,5,0,,0,0,227,62.1,58.0,81.9,55.8,55.2,39.7,1,2,0,,23.1,3,1,0,0.0,0,1,0,0,8,182,182,75,106,0,1,0,0,76,98,0,3,5,0,4,0,0,0,
Kyle Cass,124160,CB,TROY,10,0,0,66.7,0,0,318,79.7,77.5,80.0,43.7,68.3,55.9,0,1,1,16,21.4,3,2,0,73.4,12,0,3,132,87,139,1,0,0,1,0,1,138,4,48,2,4,11,18,1,1,88,36,7.3
Armondous Cooley,124161,DI,SO MISS,12,5,0,,0,0,296,61.8,63.8,51.4,62.4,63.3,60.8,0,5,0,,9.1,1,0,1,0.0,0,1,1,0,0,280,279,0,222,1,56,0,1,127,153,0,4,5,0,6,0,0,0,
Jordan Davis,124163,ED,MISS STATE,10,6,0,100.0,1,1,227,52.8,52.3,48.8,60.1,52.3,41.0,2,11,0,31,19.2,5,0,3,118.8,3,0,0,0,4,227,227,0,13,162,52,0,0,124,99,0,9,15,3,13,0,49,48,16.3
Emmanuel Forbes,124166,CB,MISS STATE,11,5,0,51.0,2,0,227,89.6,87.8,13.9,46.9,81.0,67.7,0,1,6,31,14.6,7,6,6,44.4,26,0,51,606,389,668,2,0,0,2,0,1,666,3,276,8,17,36,51,1,3,242,95,9.3
Decamerion Richardson,124183,CB,MISS STATE,12,8,0,67.3,0,0,227,73.3,70.9,0.0,57.0,66.8,83.1,0,0,0,68,6.7,5,1,5,109.9,37,0,74,630,413,713,4,0,0,4,0,0,709,2,298,5,22,62,55,0,3,443,152,12.0
Cam Threatt,124188,CB,AKRON,4,0,0,66.7,0,0,102,56.3,54.1,75.9,,48.4,45.4,0,0,0,57,16.7,1,0,0,145.8,6,0,4,43,24,50,0,0,0,0,0,0,50,0,26,3,4,5,9,0,2,105,28,17.5
Tyrus Wheat,124191,ED,MISS STATE,12,15,1,77.8,0,0,227,61.3,69.1,91.9,64.5,70.4,73.4,4,26,1,13,9.8,5,1,1,56.7,7,8,211,0,149,736,511,0,0,503,8,0,225,274,313,14,23,31,9,38,0,64,58,9.1
Kris Abrams-Draine,124194,CB,MISSOURI,11,3,0,47.2,0,0,229,71.5,74.4,85.5,56.0,82.4,84.1,0,0,0,80,6.4,3,9,4,98.5,25,0,39,548,364,641,2,0,0,2,0,17,639,2,275,34,12,41,53,0,4,406,206,16.2
Jaylon Carlies,124196,S,MISSOURI,12,7,0,63.2,0,1,229,65.4,65.2,53.4,64.2,64.0,74.5,0,4,2,38,12.3,10,2,1,79.9,24,1,134,7,373,710,23,0,0,23,0,466,687,12,325,79,23,64,38,5,2,270,91,11.3
Justin Efebera,124202,CB,MISSOURI,6,1,0,100.0,0,0,229,54.9,61.4,75.6,,76.8,52.2,0,0,0,46,20.0,1,0,0,158.3,1,0,7,40,22,49,1,0,0,1,0,0,48,0,27,1,1,3,1,0,1,46,10,46.0
Tyler Jones,124208,LB,MISSOURI,3,0,0,50.0,0,0,229,60.9,54.7,70.8,60.0,48.9,21.8,0,1,0,7,100.0,2,1,0,58.3,1,0,12,0,9,23,0,0,0,0,0,0,23,1,13,11,0,0,2,1,0,7,7,7.0
Ben Key,124209,DI,UNLV,7,1,0,,0,0,325,,56.3,77.1,69.5,52.5,72.4,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,53,53,15,37,0,1,0,0,9,44,0,1,1,0,1,0,0,0,
Will Norris,124214,LB,MISSOURI,4,0,0,100.0,0,1,229,53.8,74.4,71.5,60.0,87.3,77.8,0,0,0,18,0.0,0,0,0,118.8,1,0,20,0,7,21,0,0,0,0,0,0,21,1,13,0,2,3,1,0,0,18,2,18.0
Ennis Rakestraw Jr.,124215,CB,MISSOURI,12,9,0,57.1,0,1,229,80.7,78.7,85.9,49.7,68.9,66.9,0,2,1,37,11.4,5,10,4,83.3,28,0,53,495,345,664,7,0,0,7,0,14,657,12,307,94,15,30,49,2,2,335,151,12.0
Johnny Walker Jr.,124221,ED,MISSOURI,6,0,0,100.0,0,0,229,51.7,73.3,80.1,82.0,63.8,35.3,0,4,0,8,66.7,2,0,0,139.6,1,2,0,0,2,57,56,0,0,52,4,0,1,27,28,1,3,1,1,6,1,8,1,8.0
Elijah Young,124223,HB,MISSOURI,1,0,0,,0,0,229,,60.0,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Jordan Burch,124227,ED,S CAROLINA,12,26,1,,0,0,289,65.5,70.2,89.8,73.1,62.6,74.1,6,27,0,,7.6,5,0,0,0.0,0,2,1,0,7,695,693,0,23,643,27,0,2,340,348,0,21,35,0,35,0,0,0,
Gilber Edmond,124233,ED,S CAROLINA,12,10,0,100.0,0,0,289,38.1,59.4,62.5,60.1,63.7,44.4,6,12,0,29,19.6,10,0,3,118.8,3,3,4,0,20,654,649,0,0,640,9,0,5,329,305,1,19,31,3,21,0,45,36,15.0
O'Donnell Fortune,124235,CB,S CAROLINA,8,2,0,69.2,1,1,289,66.5,65.0,80.7,,56.5,53.4,0,0,1,35,21.1,4,1,2,96.2,9,0,10,166,89,185,1,0,0,1,0,4,184,0,96,4,4,13,13,0,3,90,22,10.0
Landon Grier,124237,S,S CAROLINA,2,0,0,,0,0,289,,60.7,68.8,,60.2,,0,0,0,,,0,0,0,0.0,0,0,1,0,0,4,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,0,0,
Tonka Hemingway,124238,DI,S CAROLINA,12,9,3,0.0,0,0,289,53.7,75.9,64.4,83.2,70.7,66.0,4,15,0,,12.9,4,0,1,39.6,0,4,1,0,14,440,439,46,291,59,43,0,1,226,200,0,17,18,1,23,0,0,0,
Dominick Hill,124239,CB,TEMPLE,12,4,0,54.3,0,0,306,47.6,54.0,83.2,59.4,77.1,42.4,0,0,0,28,22.2,6,1,4,82.6,19,0,36,349,174,391,2,0,0,2,0,2,389,1,216,2,5,17,35,0,1,216,85,11.4
Joey Hunter,124240,CB,S CAROLINA,3,0,0,,0,0,289,64.7,65.2,72.8,,61.8,,0,0,0,,,0,0,0,0.0,0,0,4,0,10,19,0,0,0,0,0,0,19,0,9,15,0,0,0,0,0,0,0,
Alex Huntley,124241,DI,S CAROLINA,10,3,1,,0,0,289,64.0,56.2,82.7,64.6,48.2,69.4,0,2,0,,5.9,1,0,0,0.0,0,0,0,0,3,233,232,36,177,0,19,0,1,109,121,1,9,13,0,2,0,0,0,
Mohamed Kaba,124244,LB,S CAROLINA,2,3,0,100.0,0,0,289,70.2,61.3,78.4,55.3,56.1,40.2,0,2,0,9,33.3,5,0,0,91.7,2,0,71,0,21,81,9,0,0,9,0,0,72,6,54,1,5,7,2,2,0,12,18,6.0
Makius Scott,124255,DI,GA TECH,12,6,0,0.0,0,0,176,49.4,55.0,41.5,54.8,59.7,65.2,1,11,0,,10.5,2,0,2,39.6,0,2,1,0,1,424,423,7,312,1,103,0,1,222,201,0,12,11,1,14,0,0,0,
Darryle Ware,124262,LB,S CAROLINA,2,0,0,,0,0,289,63.8,66.9,73.0,60.0,63.2,73.6,0,0,0,,0.0,0,0,0,0.0,0,0,7,0,4,10,2,0,0,2,0,0,8,1,5,1,0,1,0,0,0,0,0,
Will Albright,124264,LB,TENNESSEE,1,0,0,,0,0,307,60.0,65.8,64.4,,61.5,73.1,0,0,0,,0.0,0,0,0,0.0,0,0,2,0,1,2,0,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,
Dominic Bailey,124267,ED,TENNESSEE,12,7,0,0.0,0,0,307,60.0,58.9,83.2,52.9,64.3,72.0,0,5,0,,6.3,1,0,0,39.6,0,0,1,0,2,242,241,3,16,147,75,0,1,148,92,0,7,8,1,5,0,0,0,
Tyler Baron,124268,ED,TENNESSEE,12,2,0,,1,1,307,67.2,72.1,0.0,74.7,73.4,57.2,5,19,0,,20.0,4,0,6,0.0,0,3,1,0,2,392,391,6,124,133,128,0,1,268,122,0,12,14,0,27,0,0,0,
Dee Beckwith,124269,HB,KENTUCKY,1,0,0,,0,0,202,,60.0,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Chayce Bishop,124271,CB,BALL ST,1,0,0,,0,0,117,63.3,62.8,71.2,59.9,60.0,,0,0,0,,,0,0,0,0.0,0,0,1,1,7,9,0,0,0,0,0,0,9,1,1,7,0,0,0,0,0,0,0,
Will Brooks,124273,S,TENNESSEE,1,0,0,,0,0,307,,49.4,60.0,,60.0,,0,0,0,,100.0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Bryson Eason,124276,DI,TENNESSEE,12,1,0,,1,0,307,59.8,62.5,23.2,60.7,66.6,45.2,1,3,0,,18.2,2,0,2,0.0,0,2,0,0,0,260,260,10,206,0,44,0,0,144,116,0,10,8,0,6,0,0,0,
Martavius French,124277,LB,UTSA,9,6,0,100.0,0,0,331,71.2,66.7,77.8,54.2,61.4,51.9,0,0,0,7,19.0,4,1,0,85.4,4,0,96,0,38,101,1,0,0,1,0,0,100,4,59,4,6,11,4,0,0,18,11,4.5
Kwauze Garland,124278,LB,TENNESSEE,1,0,0,,0,0,307,51.4,54.5,73.8,63.4,60.0,74.3,1,0,0,,0.0,0,0,0,0.0,0,0,7,0,5,11,4,0,0,4,0,0,7,5,1,0,0,1,0,1,0,0,0,
Isaac Green,124279,DI,TENNESSEE,3,1,0,,0,0,307,,56.7,0.0,61.1,66.0,66.5,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,18,18,5,13,0,0,0,0,12,6,0,0,0,0,0,0,0,0,
Jimmy Holiday,124281,WR,TENNESSEE,1,0,0,,0,0,307,,60.1,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Morven Joseph,124285,ED,FAU,11,12,0,100.0,0,0,165,64.3,60.4,35.4,59.0,60.8,69.6,1,7,0,30,11.4,4,0,2,118.8,5,1,37,0,60,355,300,0,0,300,0,0,55,127,168,18,15,19,5,9,0,67,41,13.4
Key Lawrence,124286,S,OKLAHOMA,10,13,0,72.4,0,2,261,69.0,64.4,85.3,58.2,53.8,68.1,0,0,1,25,14.3,9,4,0,102.1,21,0,150,0,219,399,5,0,0,5,0,159,394,2,178,85,15,41,29,0,2,216,65,10.3
Tamarion McDonald,124290,CB,TENNESSEE,12,12,0,80.3,1,0,307,64.6,67.8,87.5,63.9,74.4,67.2,1,2,1,38,14.5,9,3,3,103.6,49,0,124,23,360,614,36,0,0,36,0,15,578,20,234,416,21,41,61,3,3,400,251,8.2
Trel Riley,124294,CB,TENNESSEE,2,0,0,100.0,0,0,307,62.0,56.6,0.0,,61.4,78.8,0,0,0,12,0.0,0,0,1,104.2,3,0,2,16,12,18,0,0,0,0,0,0,18,0,6,0,0,3,3,0,0,27,5,9.0
Doneiko Slaughter,124297,CB,TENNESSEE,9,4,0,59.1,0,0,307,62.9,64.1,85.0,56.6,67.0,61.4,0,0,1,60,17.1,6,4,0,111.7,13,0,46,195,229,387,13,0,0,13,0,94,374,3,155,39,7,25,22,0,4,210,80,16.2
Omari Thomas,124300,DI,TENNESSEE,12,4,3,,0,1,307,55.8,62.9,84.1,55.6,68.7,66.9,1,10,0,,9.5,2,0,0,0.0,0,2,0,0,1,396,396,36,280,3,77,0,0,233,162,0,14,15,0,13,0,0,0,
William Wright,124304,CB,TENNESSEE,5,0,0,77.8,0,0,307,60.2,60.1,78.2,,58.6,63.4,0,0,1,18,12.5,1,0,2,92.4,7,0,6,90,58,99,0,0,0,0,0,0,99,0,41,2,2,7,9,0,1,61,30,8.7
Edgerrin Cooper,124311,LB,TEXAS A&M,11,13,0,68.0,0,1,312,59.7,66.1,86.3,70.4,66.7,64.4,5,9,1,18,14.9,11,5,0,67.8,17,0,478,6,270,621,77,0,0,77,0,0,544,38,313,60,29,50,25,14,0,154,98,9.1
Fadil Diggs,124314,ED,TEXAS A&M,8,6,0,0.0,0,4,312,54.1,68.7,87.1,73.2,62.4,62.2,5,15,0,,16.1,5,0,0,39.6,0,4,29,0,15,382,352,0,12,297,43,0,30,172,195,0,23,20,1,24,0,0,0,
Brian George,124317,CB,TEXAS A&M,5,1,0,60.0,0,0,312,56.3,58.3,0.0,,79.6,62.4,0,0,0,27,14.3,1,0,1,85.0,6,0,3,106,62,112,0,0,0,0,0,3,112,0,50,0,1,5,10,0,0,79,30,13.2
McKinnley Jackson,124324,DI,TEXAS A&M,8,4,1,,0,0,312,59.5,70.1,23.2,68.9,71.8,60.0,2,11,0,,11.1,4,0,3,0.0,0,1,0,0,1,389,388,116,268,0,4,0,1,169,219,0,23,28,0,14,0,0,0,
Antonio Johnson,124326,S,TEXAS A&M,9,16,0,69.0,1,3,312,79.7,81.6,52.7,65.2,83.7,70.2,2,4,0,17,15.5,13,0,3,91.2,20,1,126,14,268,582,49,0,0,49,0,110,533,16,298,282,28,55,29,7,1,140,117,7.0
Jaylon Jones,124328,CB,TEXAS A&M,10,8,0,52.6,0,0,312,72.3,71.5,35.9,57.3,70.1,60.9,0,0,0,23,15.6,7,1,5,66.6,10,0,24,543,278,601,12,0,0,12,0,9,589,2,321,12,9,30,19,0,0,94,40,9.4
Josh Moten,124332,CB,TEXAS A&M,2,0,0,50.0,0,0,312,46.2,46.7,74.7,,60.0,28.5,0,0,0,24,50.0,1,0,0,80.2,2,0,1,11,12,15,0,0,0,0,0,0,15,0,3,2,0,1,4,0,0,35,28,17.5
Moose Muhammad III,124334,WR,TEXAS A&M,2,0,0,,0,0,312,,60.4,60.0,,60.0,,0,0,0,,,0,0,3,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,
Devin Price,124339,WR,TEXAS A&M,1,0,0,,0,0,312,,60.0,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Isaiah Raikes,124340,DI,TEXAS A&M,11,5,0,,1,0,312,60.0,46.7,24.2,53.7,47.6,60.7,0,1,0,,6.3,1,0,2,0.0,0,1,0,0,0,263,262,47,198,8,9,0,1,113,150,0,6,10,0,2,0,0,0,
Ethan Barr,124345,LB,VANDERBILT,12,13,0,64.7,0,0,333,43.9,53.7,82.9,59.5,62.0,64.1,1,5,0,23,14.3,7,0,0,106.5,11,0,415,0,193,448,7,0,0,7,0,1,441,46,209,25,17,29,17,6,1,126,44,11.5
Jack Barton,124346,S,VANDERBILT,1,0,0,,0,0,333,,62.0,64.2,60.0,60.0,,0,0,0,,,0,0,0,0.0,0,0,1,0,0,3,1,0,0,1,0,0,2,1,2,0,0,0,0,0,0,0,0,
Tommy Eckels,124349,LB,VANDERBILT,1,0,0,,0,0,333,,60.0,73.9,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Donovan Kaufman,124351,S,AUBURN,7,5,0,50.0,0,1,115,74.7,72.1,86.4,76.1,61.6,57.5,0,2,0,56,20.8,10,2,0,75.0,7,1,114,13,217,459,16,0,0,16,0,188,443,7,235,128,7,33,14,3,0,105,26,15.0
Chase Lloyd,124356,S,VANDERBILT,1,0,0,0.0,0,0,333,68.1,74.0,69.6,59.9,,,0,1,0,,,0,1,0,39.6,0,0,2,0,2,3,1,0,0,1,0,0,2,1,0,0,0,0,1,1,0,0,0,
Will Sheppard,124360,WR,VANDERBILT,1,0,0,,1,0,333,,60.0,60.0,,60.0,,0,0,0,,,0,0,3,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Michael Spencer,124361,DI,VANDERBILT,4,1,0,,0,0,333,58.5,40.5,77.1,53.6,37.1,71.1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,3,58,58,1,35,17,5,0,0,28,27,0,0,0,0,0,0,0,0,
Kevo Wesley,124364,DI,VANDERBILT,8,0,0,,0,0,333,60.0,39.7,79.3,55.5,35.0,27.6,1,2,0,,50.0,1,0,0,0.0,0,0,0,0,0,115,115,17,94,0,4,0,0,59,56,0,1,1,0,3,0,0,0,
Raashaan Wilkins Jr.,124365,DI,ILLINOIS,5,1,0,,0,0,187,,54.6,75.1,57.6,55.2,66.5,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,15,15,9,6,0,0,0,0,8,7,0,0,0,0,0,0,0,0,
De'Rickey Wright,124367,S,VANDERBILT,12,16,0,59.4,0,0,333,61.9,63.0,53.1,58.8,65.8,74.0,1,2,3,75,11.6,8,6,2,104.2,19,0,140,8,370,659,43,0,0,43,0,349,616,13,276,118,19,45,32,3,5,448,186,23.6
Gervon Dexter Sr.,124374,DI,FLORIDA,12,15,1,,0,0,163,63.6,65.3,70.2,56.0,69.0,51.6,3,19,1,,14.3,8,0,1,0.0,0,2,2,0,0,637,632,45,481,9,97,0,5,326,311,0,27,33,0,24,0,0,0,
Avery Helm,124379,CB,FLORIDA,10,5,0,37.5,0,0,163,63.9,62.4,82.1,44.3,59.9,76.6,0,3,0,45,9.1,1,2,0,59.4,6,0,37,244,143,290,1,0,0,1,0,0,289,4,143,6,1,5,16,3,0,100,35,16.7
Xzavier Henderson,124380,WR,FLORIDA,1,0,0,,0,0,163,60.0,37.5,60.0,,,,0,0,0,,,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Tre'Vez Johnson,124383,CB,FLORIDA,12,2,0,69.4,0,0,163,62.5,60.9,88.4,60.1,52.6,55.6,0,1,1,34,20.6,7,2,1,90.0,25,0,42,21,249,453,15,0,0,15,0,2,438,9,195,372,9,25,36,1,1,280,106,11.2
Jalen Lee,124385,DI,FLORIDA,12,4,0,,0,0,163,61.9,54.4,82.0,51.7,54.6,50.0,0,1,0,,11.1,1,0,0,0.0,0,0,0,0,0,225,225,25,181,1,18,0,0,112,113,0,1,4,0,1,0,0,0,
Ethan Pouncey,124391,CB,FLORIDA,2,0,0,0.0,0,0,163,72.4,73.1,71.5,,,76.2,0,0,0,,0.0,0,0,0,39.6,0,0,0,11,11,11,0,0,0,0,0,0,11,0,0,0,0,2,1,0,0,0,0,
Antwaun Powell-Ryland,124392,ED,FLORIDA,12,6,0,75.0,0,2,163,49.6,71.6,43.0,84.5,63.8,48.1,7,11,0,17,23.3,7,0,2,96.9,3,3,21,0,31,391,367,0,0,365,2,0,24,169,191,1,15,17,4,21,0,31,28,10.3
Jahari Rogers,124394,CB,SMU,11,3,0,51.4,0,0,287,56.0,52.5,83.9,52.3,38.7,39.4,0,1,2,34,25.0,8,4,2,89.3,18,0,37,415,244,465,4,0,0,4,0,0,461,3,218,9,3,21,35,1,4,253,67,14.1
Rashad Torrence II,124397,S,FLORIDA,11,20,0,59.1,0,1,163,76.0,74.0,48.7,74.6,67.1,77.6,1,2,0,16,12.1,11,1,1,101.3,13,0,165,4,311,623,7,0,0,7,0,348,616,10,302,97,8,60,22,3,2,104,76,8.0
Princely Umanmielen,124398,ED,FLORIDA,12,8,0,50.0,1,2,163,63.6,82.1,29.9,83.0,79.1,43.8,5,13,0,7,22.2,10,0,3,58.3,1,5,5,0,25,458,451,0,8,334,109,0,7,220,213,1,26,27,2,23,0,7,1,7.0
Kamar Wilcoxson,124400,CB,FLORIDA,1,0,0,40.0,0,0,163,30.0,34.6,75.6,59.4,69.0,76.5,0,1,0,23,0.0,0,0,0,67.9,2,0,3,0,14,21,1,0,0,1,0,0,20,1,6,17,1,2,5,1,0,39,5,19.5
Derek Wingo,124401,LB,FLORIDA,5,5,0,100.0,0,0,163,54.2,69.7,79.1,70.3,76.1,60.7,1,1,0,13,15.4,2,0,0,95.8,3,0,84,0,33,86,1,0,0,1,0,0,85,14,39,1,4,6,3,2,0,21,21,7.0
Jayden Jones,124724,ED,SMU,9,5,0,0.0,0,1,287,47.8,69.8,82.6,64.7,74.5,81.0,2,2,0,,0.0,0,0,0,39.6,0,0,1,0,10,189,188,0,13,121,54,0,1,78,101,0,7,9,2,4,0,0,0,
Junior Colson,124827,LB,MICHIGAN,12,30,0,96.6,0,0,222,57.4,69.5,51.6,68.0,79.4,87.0,0,4,0,51,6.0,5,0,1,110.5,28,3,507,4,323,589,28,0,0,28,0,3,561,41,225,47,28,48,29,7,0,305,174,10.9
Myles Pollard,124835,CB,MICHIGAN,2,0,0,100.0,0,0,222,62.7,63.7,70.9,,60.0,,0,0,0,7,,0,0,0,95.8,1,0,0,9,4,9,0,0,0,0,0,0,9,0,5,0,0,0,1,0,0,7,0,7.0
Logan Muckey,124972,WR,MISSOURI,1,0,0,,0,0,229,,60.0,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Camby Goff,125268,CB,AIR FORCE,12,5,0,45.5,0,0,101,79.9,76.7,88.5,54.3,70.2,84.5,1,5,3,31,9.3,4,7,2,26.1,15,1,117,6,262,547,44,0,0,44,0,53,503,34,251,327,10,34,33,7,0,190,138,12.7
Jayden Goodwin,125269,S,AIR FORCE,12,15,0,53.3,0,1,101,75.8,75.7,36.4,,74.5,60.8,0,0,2,18,17.3,9,3,1,26.4,8,0,110,2,264,484,1,0,0,1,0,248,483,0,220,123,10,28,15,0,0,70,25,8.8
Michael Mack II,125273,CB,AIR FORCE,11,4,0,54.8,0,1,101,64.6,67.1,32.0,,75.8,78.2,0,0,1,44,7.0,3,3,2,87.4,17,0,110,300,204,417,7,0,0,7,0,0,410,0,213,0,13,36,31,0,2,235,40,13.8
Alec Mock,125275,LB,AIR FORCE,10,16,0,66.7,0,0,101,76.7,74.8,85.4,83.5,61.7,79.0,0,14,0,15,8.6,5,2,0,78.1,8,1,313,2,180,412,57,0,0,57,0,6,355,45,187,34,27,37,12,15,0,59,31,7.4
Kalawai'a Pescaia,125277,DI,AIR FORCE,10,4,0,,0,0,101,60.0,50.5,81.1,60.4,45.5,30.0,0,2,0,,25.0,2,0,0,0.0,0,0,1,0,0,171,170,25,138,0,7,0,1,68,103,0,0,2,0,2,0,0,0,
