player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Jaylon King,76652,S,GA TECH,9,0,0,60.0,0,0,176,48.1,56.2,79.9,58.6,69.0,29.8,0,2,0,12,40.0,8,1,1,77.1,3,0,50,2,47,119,4,0,0,4,0,41,115,2,70,22,5,12,5,2,0,30,25,10.0
Zamari Walton,76654,CB,GA TECH,11,5,0,64.5,0,0,176,61.1,60.0,10.6,60.0,61.6,41.5,0,0,0,62,22.2,10,2,3,125.6,20,0,50,538,261,599,6,0,0,6,0,0,593,1,337,5,8,30,31,0,3,279,96,14.0
Juanyeh Thomas,76655,S,GA TECH,12,14,0,73.1,0,0,176,80.8,80.0,47.1,58.1,77.1,77.6,0,0,1,26,11.3,8,3,1,89.9,19,0,267,1,269,579,29,0,0,29,0,179,550,3,307,103,17,49,26,0,1,188,122,9.9
Heskin Smith,76658,CB,VIRGINIA,4,0,0,57.1,0,0,335,53.4,58.2,80.2,60.2,76.1,75.1,1,1,0,56,9.1,2,2,1,119.8,16,0,27,173,118,208,1,0,0,1,0,6,207,7,83,1,4,20,28,2,2,311,64,19.4
Chamarri Conner,76662,CB,VA TECH,12,8,0,55.0,1,1,337,70.7,73.2,28.2,79.3,71.5,68.7,1,12,1,47,13.8,9,5,3,90.7,33,6,85,27,355,654,86,0,0,86,0,7,568,53,246,448,29,48,60,19,4,396,119,12.0
Armani Chatman,76663,CB,VA TECH,10,4,0,63.2,0,0,337,78.4,77.4,84.0,57.6,66.1,66.5,0,0,0,30,10.5,2,4,0,122.4,12,0,0,194,141,217,15,0,0,15,0,0,202,2,74,6,5,13,19,0,3,128,36,10.7
Jermaine Waller,76664,CB,VA TECH,12,3,0,39.2,0,0,337,84.5,81.8,46.0,68.8,69.0,66.9,1,0,3,58,13.0,6,8,4,57.6,20,2,77,595,436,738,23,0,0,23,0,1,715,12,290,41,12,37,51,3,4,260,63,13.0
Tanner Ingle,76667,S,NC STATE,11,14,0,76.6,0,1,248,44.1,53.4,28.6,86.4,61.5,41.5,3,3,0,51,23.9,21,3,2,119.5,36,1,332,5,409,751,48,0,0,48,0,210,703,28,314,154,24,53,47,7,3,364,202,10.1
Gilbert Frierson,76668,S,MIAMI FL,12,4,0,50.0,0,0,220,57.8,60.5,78.2,60.3,64.6,43.5,1,0,0,65,26.3,5,2,0,78.5,9,0,82,5,95,185,4,0,0,4,0,0,181,7,83,93,4,10,18,1,0,150,76,16.7
Al Blades Jr.,76669,CB,MIAMI FL,12,4,0,38.2,0,0,220,68.4,64.0,38.7,50.2,49.7,33.7,0,1,2,36,26.7,8,4,2,28.8,13,0,45,455,289,524,3,0,0,3,0,12,521,6,229,7,8,18,34,1,0,158,51,12.2
DJ Ivey,76670,CB,MIAMI FL,11,0,0,62.9,0,0,220,51.4,52.2,84.8,52.4,56.5,63.0,0,0,3,49,17.2,5,1,1,76.0,22,0,32,503,297,544,2,0,0,2,0,4,542,3,244,2,12,24,35,0,2,321,99,14.6
Gurvan Hall Jr.,76671,S,MIAMI FL,12,6,0,57.6,0,0,220,72.6,74.7,52.2,73.2,74.5,71.3,3,5,1,20,13.8,9,3,1,87.3,19,3,127,7,334,676,13,0,0,13,0,282,663,38,304,247,16,50,33,11,3,155,47,8.2
Caleb Clear,76673,CB,NAVY,3,0,0,,0,0,237,61.5,60.9,71.2,,58.7,28.1,0,0,0,,50.0,1,0,0,0.0,0,0,0,11,2,11,0,0,0,0,0,0,11,0,9,0,1,1,0,0,0,0,0,
Michael McMorris,76674,CB,NAVY,12,6,0,54.9,0,0,237,72.7,75.8,85.5,58.5,84.7,63.9,0,2,1,53,14.3,8,7,2,79.4,28,0,26,614,340,644,4,0,0,4,0,0,640,6,298,0,16,42,51,2,2,326,190,11.6
Mitchell West,76676,S,NAVY,4,1,0,100.0,0,0,237,53.3,55.0,72.0,,60.1,74.8,0,0,0,9,0.0,0,0,0,104.2,1,0,2,0,4,11,0,0,0,0,0,7,11,0,7,2,0,0,1,0,0,9,9,9.0
Daniel Taylor,76679,CB,NAVY,8,0,0,50.0,0,0,237,40.3,46.3,76.1,65.4,68.1,76.6,0,1,0,28,0.0,0,0,0,75.5,4,0,1,46,26,47,0,0,0,0,0,0,47,1,20,0,0,2,8,1,0,61,28,15.3
Chike Otaluka,76680,CB,NAVY,1,0,0,0.0,0,0,237,60.0,42.3,65.6,,60.0,,0,0,0,,,0,0,0,39.6,0,0,0,2,1,2,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,
Jeremy Webb,76681,CB,VA TECH,2,0,0,,0,0,337,62.2,64.5,70.3,,63.6,73.5,0,0,0,,0.0,0,0,0,0.0,0,0,1,7,4,10,1,0,0,1,0,0,9,0,6,0,1,1,0,0,0,0,0,
Dyllon Lester,76682,CB,UCF,6,1,0,50.0,0,0,323,57.7,55.6,82.1,67.0,44.0,49.0,0,1,0,17,20.0,2,1,1,68.8,4,0,14,0,83,125,4,0,0,4,0,19,121,3,39,88,2,7,8,1,0,48,25,12.0
Jermaine McMillian,76684,CB,UCF,3,1,0,0.0,0,0,323,54.3,54.9,72.3,,60.0,77.0,0,0,0,,0.0,0,0,0,39.6,0,0,0,9,7,12,0,0,0,0,0,3,12,0,5,0,0,0,1,0,0,0,0,
Derek Gainous,76685,S,UCF,6,3,0,100.0,0,0,323,61.4,62.9,79.8,,64.5,65.9,0,0,0,16,16.7,2,0,0,156.3,3,0,12,0,59,113,0,0,0,0,0,78,113,0,54,22,0,7,3,0,1,36,17,12.0
Quindell Johnson,76689,S,MEMPHIS,12,4,2,28.6,0,0,218,71.1,72.9,86.1,70.3,71.5,74.7,0,1,2,47,10.6,5,1,0,18.8,8,0,169,4,263,494,9,0,0,9,0,177,485,14,217,134,14,38,28,1,0,144,62,18.0
Chris Claybrooks,76692,CB,MEMPHIS,7,2,0,77.8,0,0,218,50.3,51.7,2.5,,66.9,73.3,0,0,0,53,8.3,2,1,1,125.2,21,0,9,226,135,239,3,0,0,3,0,0,236,0,104,1,4,20,27,0,1,299,106,14.2
Jalon Ferrell,76698,LB,UCONN,1,0,0,,0,0,146,,56.5,64.7,,60.0,,0,0,0,,,0,0,0,0.0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,
Messiah Turner,76699,S,UCONN,2,2,0,0.0,0,0,146,69.0,63.1,76.9,,53.3,31.3,0,0,0,,33.3,4,1,0,39.6,0,0,34,0,32,71,1,0,0,1,0,30,70,0,39,6,1,6,1,0,0,0,0,
Keyshawn Paul,76700,CB,UCONN,12,2,0,48.9,0,1,146,66.6,65.9,47.5,54.9,65.8,47.5,1,0,1,73,16.7,6,2,5,86.7,23,0,60,545,300,640,15,0,0,15,0,0,625,8,332,20,7,28,47,1,3,355,152,15.4
Myles Berry,76702,LB,E CAROLINA,9,1,0,75.0,0,0,156,63.7,52.9,77.8,54.2,44.7,61.5,0,1,0,15,7.1,1,0,0,81.3,3,0,123,0,60,134,3,0,0,3,0,0,131,6,68,8,8,12,4,1,0,16,31,5.3
Jordan Morrison,76703,LB,UCONN,1,0,0,,0,0,146,66.1,66.0,69.6,,61.3,50.4,0,0,0,,33.3,1,0,0,0.0,0,0,10,1,10,16,0,0,0,0,0,0,16,0,6,5,2,2,0,0,0,0,0,
Oneil Robinson,76704,S,UCONN,9,2,0,73.3,0,1,146,41.8,46.6,84.5,,55.2,33.8,0,1,1,74,27.3,6,0,0,127.1,11,0,62,0,86,210,1,0,0,1,0,45,209,0,124,101,3,14,15,1,3,221,109,20.1
Troy Hurst,76705,CB,MEMPHIS,2,0,0,,0,0,218,62.1,62.8,69.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,4,3,4,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,
Gleson Sprewell,76707,S,HOUSTON,4,2,0,72.7,0,0,182,48.2,51.4,84.8,,60.7,33.9,0,0,1,53,22.2,6,0,0,116.5,8,0,22,0,124,213,0,0,0,0,0,120,213,0,89,71,3,19,11,0,3,184,46,23.0
Garrison Vaughn,76708,S,HOUSTON,7,4,0,45.8,0,0,182,60.2,59.2,85.4,,54.8,42.3,0,0,0,21,25.6,10,4,1,59.9,11,0,85,0,172,299,1,0,0,1,0,110,298,0,127,103,6,25,24,0,0,113,35,10.3
Torey Richardson,76711,CB,HOUSTON,2,0,0,100.0,0,0,182,55.8,58.5,71.8,,64.5,76.2,0,0,0,10,0.0,0,0,0,108.3,1,0,2,15,7,17,0,0,0,0,0,0,17,0,10,0,0,2,1,0,0,10,0,10.0
Michael Witherspoon,76712,CB,E CAROLINA,2,1,0,81.8,1,0,156,37.6,42.8,77.7,55.4,70.0,69.9,0,0,0,37,9.1,1,0,1,114.8,9,0,11,77,47,89,1,0,0,1,0,0,88,1,41,0,1,9,11,0,0,127,42,14.1
Warren Saba,76713,CB,E CAROLINA,9,3,0,80.0,0,0,156,64.1,62.1,0.0,62.1,65.8,86.1,0,1,0,51,0.0,0,2,3,125.8,12,0,27,2,75,158,20,0,0,20,0,0,138,6,77,109,3,12,15,1,1,133,68,11.1
Nolan Johnson,76714,S,E CAROLINA,2,1,0,50.0,0,0,156,63.5,59.3,79.4,,46.6,47.7,0,0,0,13,25.0,2,0,0,64.6,2,0,20,1,48,88,3,0,0,3,0,18,85,0,40,46,2,5,4,0,0,20,5,10.0
Jaren Rainey,76715,S,E CAROLINA,3,0,0,100.0,0,0,156,66.7,68.8,74.1,,67.4,80.1,0,0,0,5,0.0,0,0,0,83.3,2,0,7,0,11,23,0,0,0,0,0,5,23,0,12,11,0,3,2,0,0,8,0,4.0
Daniel Charles,76716,S,E CAROLINA,12,13,0,63.3,0,0,156,55.9,57.2,87.7,67.6,56.8,56.9,2,0,2,94,15.4,10,2,1,118.7,19,0,226,1,323,681,18,0,0,18,0,243,663,9,349,193,9,42,30,2,5,443,276,23.3
Miguel Edwards,76720,CB,OKLAHOMA,1,0,0,,0,0,261,63.7,64.3,68.4,,,,0,0,0,,,0,0,0,0.0,0,0,0,5,5,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,
Jalen Green,76723,CB,TEXAS,9,3,1,51.3,1,0,311,60.8,58.9,15.2,65.7,52.1,47.5,0,0,0,41,23.5,8,4,3,76.5,20,0,18,352,220,378,5,0,0,5,0,0,373,6,152,3,7,23,39,0,0,297,100,14.9
Anthony Cook,76724,CB,TEXAS,10,2,0,59.3,0,1,311,61.6,61.4,83.3,54.8,59.0,53.1,0,1,0,39,25.9,7,1,2,98.5,16,0,34,377,247,418,1,0,0,1,0,1,417,5,166,4,6,18,27,1,1,225,45,14.1
Caden Sterns,76725,S,TEXAS,8,9,0,72.0,0,0,311,63.4,65.0,84.5,68.6,63.6,54.7,0,1,0,61,17.5,10,1,1,125.6,18,2,130,5,256,437,5,0,0,5,0,230,432,16,165,66,12,38,25,3,1,301,112,16.7
Tyler Days,76727,S,BOSTON COL,1,0,0,,0,0,121,63.4,63.5,70.3,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,5,10,0,0,0,0,0,9,10,0,5,1,0,0,0,0,0,0,0,
B.J. Foster,76728,S,TEXAS,8,4,0,75.0,0,0,311,67.0,57.3,44.1,52.7,42.3,46.4,0,5,1,51,23.8,10,1,2,123.2,21,2,177,2,248,465,54,0,0,54,0,129,411,62,155,103,18,28,28,7,3,254,164,12.1
DeMarvion Overshown,76729,LB,TEXAS,7,0,0,60.0,0,1,311,72.9,70.0,85.8,58.5,66.0,47.0,2,1,1,44,26.3,5,2,0,87.6,9,2,125,1,137,248,50,0,0,50,0,49,198,38,73,23,12,14,15,5,1,148,126,16.4
Anthony Johnson Jr.,76736,CB,IOWA STATE,12,4,1,50.0,0,2,193,69.3,71.7,87.8,83.5,64.9,63.2,1,5,0,46,16.1,9,6,2,86.7,29,2,75,585,395,727,66,0,0,66,0,0,661,33,299,0,16,43,58,8,4,278,58,9.6
Terrence Ganyi,76739,LB,UCONN,8,5,0,66.7,0,0,146,57.7,57.3,81.5,53.5,59.3,53.4,0,1,0,13,18.8,3,0,0,89.6,2,0,92,0,36,110,12,0,0,12,0,1,98,13,61,5,2,8,3,1,0,23,28,11.5
Jeremy Lucien,76740,CB,UCONN,11,0,0,61.1,0,0,146,50.7,52.4,7.5,59.7,66.1,54.8,0,0,0,19,19.0,4,1,3,124.8,11,0,10,258,121,273,1,0,0,1,0,0,272,1,151,3,2,17,18,0,4,139,32,12.6
Derek Bowman,76741,LB,KANSAS ST,1,0,0,,0,0,199,60.0,61.9,63.8,,60.0,,0,0,0,,,0,0,0,0.0,0,0,3,0,1,3,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,
Ekow Boye-Doe,76742,CB,KANSAS ST,3,0,0,100.0,0,0,199,53.5,54.0,71.4,,60.2,,0,0,0,32,,0,0,0,118.8,1,0,0,11,5,11,0,0,0,0,0,0,11,0,6,0,0,0,1,0,0,32,3,32.0
Wayne Jones,76744,S,KANSAS ST,12,16,0,78.9,0,0,199,49.3,49.8,4.0,64.2,53.4,36.6,1,2,0,50,23.5,19,1,2,148.2,15,0,231,2,290,535,18,0,0,18,0,233,517,14,231,49,15,46,19,3,2,212,82,14.1
Kevion McGee,76746,CB,KANSAS ST,12,3,0,69.0,0,0,199,52.7,55.9,85.4,59.8,70.9,79.3,0,0,0,37,7.1,2,0,2,116.7,20,0,15,452,271,483,12,0,0,12,0,0,471,1,211,2,4,23,29,0,1,318,98,15.9
Lance Robinson,76747,CB,KANSAS ST,5,0,0,41.7,0,0,199,62.1,60.7,0.0,,62.1,46.1,0,0,0,58,25.0,2,2,1,110.8,5,0,5,124,90,135,1,0,0,1,0,3,134,0,45,0,2,6,12,0,2,99,37,19.8
James Harris Jr.,76753,CB,BOWL GREEN,3,0,0,,0,0,122,46.1,40.3,69.8,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,7,2,7,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,
Evan Brown,76754,LB,BOWL GREEN,5,0,0,100.0,0,0,122,56.8,44.0,74.2,58.2,38.2,25.3,0,1,0,6,50.0,3,0,0,91.7,1,0,36,0,15,45,5,0,0,5,0,2,40,3,27,2,3,3,1,1,0,6,3,6.0
Richie Carpenter Jr.,76757,CB,KENT STATE,5,0,0,100.0,0,0,201,26.5,34.6,80.0,58.9,66.4,77.8,0,0,0,20,0.0,0,0,0,103.1,4,0,4,1,7,36,8,0,0,8,0,0,28,2,27,22,1,2,4,0,0,35,11,8.8
Zedrick Raymond,76759,CB,MIAMI OH,12,3,0,58.1,0,0,221,62.0,63.2,50.3,78.5,65.8,63.3,0,0,0,53,16.1,5,5,7,131.0,25,1,25,653,374,698,17,0,0,17,0,0,681,2,322,3,5,23,43,1,6,422,142,16.9
Cecil Singleton Jr.,76760,S,MIAMI OH,9,3,0,87.5,0,0,221,58.1,64.6,79.7,60.0,73.3,57.7,0,1,0,37,18.2,4,0,1,137.5,7,0,49,0,62,141,10,0,0,10,0,19,131,1,78,63,7,15,8,1,1,60,54,8.6
Ja'don Rucker-Furlow,76761,CB,MIAMI OH,4,0,0,85.7,0,0,221,53.3,55.4,77.3,,64.6,80.7,0,0,0,61,0.0,0,1,0,158.3,6,0,6,55,32,64,3,0,0,3,0,0,61,0,32,0,1,5,7,0,4,141,56,23.5
Chris Cavalaris,76763,CB,MIAMI OH,2,0,0,,0,0,221,,60.9,68.2,,60.0,,0,0,0,,,0,0,0,0.0,0,0,1,5,0,6,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,
Nate Bauer,76764,S,TOLEDO,12,8,0,73.7,0,0,316,61.8,56.0,20.8,57.1,48.2,56.7,0,0,0,24,17.1,7,0,1,119.4,14,0,107,5,160,320,11,0,0,11,0,104,309,5,155,93,9,26,19,0,2,95,49,6.8
Patrick Lupro,76765,CB,W MICHIGAN,12,3,0,66.1,0,0,347,78.0,70.5,47.6,67.0,43.9,48.8,0,0,3,59,18.6,11,3,3,90.8,37,2,112,520,343,646,11,0,0,11,0,1,635,10,293,1,19,45,56,2,4,432,123,11.7
Zaire Barnes,76766,S,W MICHIGAN,10,4,0,63.6,0,0,347,57.0,56.3,83.8,56.5,55.4,33.8,1,7,0,71,31.6,12,1,0,100.8,14,0,100,4,112,298,42,0,0,42,0,0,256,31,155,152,15,22,22,8,1,161,116,11.5
Ginial Isma,76767,CB,W MICHIGAN,1,0,0,,0,0,347,,60.0,67.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,
Keni-H Lovely,76768,CB,W MICHIGAN,5,0,0,66.7,0,0,347,67.9,64.9,77.1,,52.8,39.1,0,0,0,9,50.0,2,1,0,79.9,2,0,3,39,22,46,0,0,0,0,0,0,46,0,24,3,0,2,3,0,0,16,8,8.0
Kmare Carey,76770,CB,W MICHIGAN,1,0,0,,0,0,347,,60.0,68.2,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,3,0,0,0,0,0,1,3,0,3,2,0,0,0,0,0,0,0,
Jake Moertl,76771,CB,W MICHIGAN,1,0,0,,0,0,347,60.0,61.1,68.5,,60.4,,0,0,0,,,0,0,0,0.0,0,0,2,0,1,6,0,0,0,0,0,0,6,0,5,4,0,0,0,0,0,0,0,
Caleb Biggers,76772,CB,BOWL GREEN,10,5,0,67.6,0,0,122,65.8,69.6,44.5,55.3,86.0,64.1,1,0,0,53,12.2,6,5,2,129.4,25,0,54,527,306,597,5,0,0,5,0,4,592,5,286,6,12,38,37,1,3,391,143,15.6
J.D. Harris,76774,CB,N ILLINOIS,1,0,0,0.0,0,0,254,62.5,63.6,71.4,,60.5,,0,0,0,,,0,0,0,39.6,0,0,0,11,3,11,0,0,0,0,0,0,11,0,8,0,0,0,1,0,0,0,0,
Zhamaine March,76775,CB,N ILLINOIS,3,0,0,100.0,0,0,254,66.7,67.9,77.0,,69.2,79.1,0,0,0,9,0.0,0,0,0,94.8,4,0,11,67,42,79,0,0,0,0,0,0,79,0,37,1,1,4,4,0,0,27,15,6.8
Timarcus Simpson,76778,CB,E MICHIGAN,5,0,0,,0,0,160,66.0,66.4,73.6,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,20,16,23,0,0,0,0,0,1,23,0,7,1,0,0,0,0,0,0,0,
Jerodd Vines,76781,CB,E MICHIGAN,10,3,0,61.9,0,0,160,60.3,61.5,83.0,,63.6,51.0,0,0,0,87,23.1,6,4,0,145.3,13,0,40,323,155,375,0,0,0,0,0,6,375,0,220,6,5,17,21,0,5,263,99,20.2
Montrae Braswell,76783,CB,C MICHIGAN,11,1,0,51.4,0,0,134,67.4,66.0,82.8,55.7,58.6,48.3,0,0,1,64,20.7,6,5,0,80.4,18,0,40,335,205,388,1,0,0,1,0,0,387,2,181,12,11,22,35,0,1,318,108,17.7
Willie Reid,76784,S,C MICHIGAN,12,8,0,64.3,0,0,134,64.3,65.2,26.8,57.7,70.4,70.0,0,0,0,49,10.0,3,1,2,142.0,9,0,125,1,295,476,1,0,0,1,0,261,475,4,177,88,6,19,14,0,2,157,59,17.4
Rolliann Sturkey,76786,CB,C MICHIGAN,2,0,0,50.0,0,0,134,55.4,55.9,72.8,,60.3,73.5,0,0,0,46,0.0,0,1,0,135.4,1,0,0,17,11,17,0,0,0,0,0,0,17,0,6,0,0,1,2,0,1,46,10,46.0
Reggie Corner Jr.,76788,CB,AKRON,3,2,0,100.0,0,0,102,45.0,52.9,82.0,56.7,75.7,73.4,0,0,0,21,8.3,1,0,0,117.3,7,0,4,0,40,88,5,0,0,5,0,0,83,3,45,79,1,9,7,0,0,85,44,12.1
Charlie Thomas III,76790,LB,GA TECH,12,11,0,83.3,0,1,176,70.0,62.6,87.8,62.8,55.7,59.4,0,3,0,41,12.5,9,2,0,114.2,10,2,286,1,139,419,100,0,0,100,0,0,319,41,239,32,33,52,12,5,0,137,111,13.7
D'Shawn Jamison,76791,CB,TEXAS,11,3,0,59.3,0,1,311,72.1,72.2,84.6,61.5,67.4,49.9,1,5,3,50,22.0,9,3,2,75.5,32,0,43,498,322,565,1,0,0,1,0,1,564,11,232,21,14,29,54,6,3,371,135,11.6
Dennis Briggs Jr.,76792,ED,FLORIDA ST,12,5,1,,0,1,167,64.6,73.5,84.6,62.6,76.2,72.4,2,12,0,,8.0,2,0,0,0.0,0,2,0,0,0,417,417,0,31,218,168,0,0,225,192,0,13,18,0,16,0,0,0,
Jamarcus Chatman,76793,DI,FLORIDA ST,3,0,0,,0,0,167,,64.6,73.8,55.4,69.2,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,16,16,7,8,0,1,0,0,12,4,0,0,0,0,0,0,0,0,
Malcolm Lamar Sr.,76794,DI,FLORIDA ST,4,1,0,,0,0,167,,72.6,72.2,56.3,75.6,70.8,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,14,14,1,11,0,2,0,0,7,7,0,0,0,0,1,0,0,0,
Dayna Kinnaird,76796,DI,LOUISVILLE,12,2,0,,0,0,210,,52.6,80.7,58.2,49.0,46.8,3,3,0,,20.0,2,0,0,0.0,0,2,1,0,0,244,243,0,11,11,221,0,1,114,130,0,6,6,0,8,0,0,0,
Thurman Geathers,76797,ED,LOUISVILLE,4,0,0,,0,0,210,,59.7,78.3,59.1,60.0,,1,3,0,,,0,0,0,0.0,0,0,0,0,0,27,27,0,0,27,0,0,0,25,2,0,0,0,0,4,0,0,0,
Lancine Turay,76799,DI,N CAROLINA,1,0,0,,0,0,245,,59.8,67.7,59.2,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,3,3,0,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,
Joseph Boletepeli,76806,ED,NC STATE,7,4,0,,0,0,248,60.0,69.5,80.9,63.5,70.7,65.2,2,5,0,,14.3,1,0,0,0.0,0,2,0,0,1,164,164,0,0,80,84,0,0,91,72,0,4,2,0,9,0,0,0,
Xavier Thomas,76807,ED,CLEMSON,9,4,1,,0,0,140,68.2,76.8,85.2,72.6,72.5,68.2,1,17,0,,13.3,2,0,0,0.0,0,3,1,0,11,287,285,0,17,236,32,0,2,143,133,1,10,9,0,21,0,0,0,
KJ Henry,76808,ED,CLEMSON,12,7,3,,0,0,140,59.9,64.7,85.0,66.7,60.5,38.6,1,7,0,,26.3,5,0,0,0.0,0,2,1,0,14,273,270,0,24,200,46,0,3,120,139,2,6,7,0,10,0,0,0,
Justin Mascoll,76809,ED,CLEMSON,12,4,0,,1,0,140,60.9,60.4,0.0,55.8,69.8,46.3,0,5,0,,23.1,3,0,3,0.0,0,0,2,0,4,220,218,0,22,152,44,0,2,101,115,0,4,6,0,5,0,0,0,
Nickolos Madourie,76815,ED,TEMPLE,1,0,0,,0,0,306,,60.2,73.9,56.8,61.7,73.9,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,15,15,0,3,12,0,0,0,7,8,0,1,2,0,0,0,0,0,
Myjai Sanders,76816,ED,CINCINNATI,12,5,1,0.0,2,1,138,70.7,80.8,21.6,84.4,71.2,67.8,5,20,0,,15.4,4,0,4,39.6,0,5,0,0,6,492,492,0,2,357,133,0,0,278,208,0,15,17,1,30,0,0,0,
Mychal Keys,76817,ED,CINCINNATI,1,0,0,,0,0,138,60.0,60.2,68.5,59.4,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,1,3,3,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,
Deven Lamp,76819,ED,TULSA,10,0,0,,0,0,320,62.7,50.9,18.7,57.1,48.3,78.5,0,2,0,,0.0,0,0,1,0.0,0,0,0,0,0,102,102,0,17,54,31,0,0,41,61,0,5,7,0,2,0,0,0,
Cullen Wick,76820,ED,TULSA,12,7,0,,0,0,320,60.0,68.6,41.5,66.7,69.2,66.7,3,11,0,,14.3,5,0,2,0.0,0,0,1,0,0,400,398,0,46,199,153,0,2,196,204,0,17,23,0,14,0,0,0,
Gary Wiley,76821,ED,SMU,12,5,0,100.0,0,0,287,65.9,66.6,86.8,64.3,63.0,84.8,2,7,0,96,0.0,0,0,0,158.3,5,3,39,0,37,231,176,0,1,171,4,0,55,106,88,16,8,7,5,12,1,130,97,26.0
Alfred Thomas,76822,DI,TULANE,3,1,0,,0,0,319,,57.1,73.0,56.2,58.5,75.3,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,27,27,0,3,0,24,0,0,12,15,0,2,3,0,0,0,0,0,
Juan Monjarres,76823,ED,TULANE,5,0,0,100.0,0,0,319,57.9,71.0,83.5,70.9,68.2,60.9,3,7,0,9,33.3,2,0,0,79.2,3,0,7,0,10,112,101,0,0,100,1,0,11,56,46,4,4,4,3,10,0,8,4,2.7
Carlos Hatcher,76824,ED,TULANE,4,2,0,,0,0,319,65.2,62.1,80.7,56.6,61.2,80.8,0,0,0,,0.0,0,0,0,0.0,0,0,3,0,8,52,46,0,0,45,1,0,6,17,27,3,4,4,0,0,0,0,0,
Davon Wright,76825,DI,TULANE,11,8,0,,0,0,319,65.0,62.3,82.2,54.7,63.7,53.4,1,3,0,,18.5,5,0,0,0.0,0,0,1,0,0,334,332,21,78,9,224,0,2,171,163,0,10,14,0,4,0,0,0,
Noah Seiden,76826,DI,TULANE,4,0,0,,0,0,319,,59.5,73.7,60.5,58.3,73.5,0,2,0,,33.3,1,0,0,0.0,0,0,0,0,0,32,32,0,2,0,30,0,0,16,16,0,2,2,0,2,0,0,0,
Willie Smith III,76827,DI,HOUSTON,4,2,0,,0,0,182,,60.4,0.0,63.7,65.2,28.6,0,2,0,,22.2,2,0,2,0.0,0,0,0,0,0,90,90,0,89,0,1,0,0,37,53,0,5,5,0,2,0,0,0,
Stacy Kirby,76829,DI,USF,7,1,1,,0,0,327,60.7,49.8,76.9,59.6,44.1,51.5,0,0,1,,20.0,1,0,0,0.0,0,0,0,0,0,61,61,1,43,2,15,0,0,24,37,0,2,3,0,0,0,0,0,
Ronnie Perkins,76830,ED,OKLAHOMA,12,3,0,,0,0,261,62.3,75.6,86.1,68.9,75.6,70.0,4,17,0,,8.8,3,0,0,0.0,0,5,1,0,0,516,515,0,63,304,148,0,1,297,219,0,30,28,0,26,0,0,0,
Jackson Shupp,76831,ED,BAYLOR,2,1,0,,0,0,118,60.0,67.5,72.3,57.6,67.0,74.3,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,10,10,0,1,7,2,0,0,3,7,0,0,1,0,0,0,0,0,
Brayden Utley,76833,ED,BAYLOR,3,0,0,,0,0,118,,68.1,74.4,64.2,65.7,74.8,0,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,19,19,0,0,15,4,0,0,7,12,0,1,1,0,1,0,0,0,
Josh Landry,76834,ED,BAYLOR,5,5,0,,0,0,118,60.0,66.6,77.7,56.8,70.0,64.4,1,1,0,,11.1,1,0,0,0.0,0,0,0,0,0,56,56,5,7,34,10,0,0,29,27,0,3,3,0,2,0,0,0,
