player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Tae Hayes,35173,CB,APP STATE,11,2,0,39.6,0,0,108,76.7,78.5,48.2,65.2,83.4,63.1,1,0,2,57,15.4,6,4,4,43.6,19,0,49,620,359,678,5,0,0,5,0,3,673,4,315,1,15,31,48,1,1,218,85,11.5
Canon Jackson,35196,S,W KENTUCKY,2,0,0,0.0,0,0,346,79.7,80.1,68.3,,60.0,76.4,0,0,0,,0.0,0,1,0,39.6,0,0,3,0,6,7,0,0,0,0,0,3,7,0,1,1,0,1,1,0,0,0,0,
Justin Hughes,35200,LB,KANSAS ST,9,7,0,89.3,0,2,199,61.9,75.8,86.5,69.9,81.0,33.8,2,4,0,35,26.0,19,0,0,114.6,25,1,511,1,269,533,6,0,0,6,0,0,527,39,225,15,34,47,28,7,1,242,189,9.7
Marcus Brunson,35209,CB,OHIO,1,1,0,,0,0,259,66.3,66.9,73.3,,,72.5,0,0,0,,0.0,0,0,0,0.0,0,0,1,0,11,11,0,0,0,0,0,0,11,0,0,10,0,0,0,0,0,0,0,
Franklin Agbasimere,35211,ED,MISSOURI,7,0,0,,0,0,229,,60.4,77.9,54.8,67.1,23.9,1,3,0,,,0,0,0,0.0,0,0,0,0,0,50,50,0,0,47,3,0,0,35,15,0,0,0,0,4,0,0,0,
Quin Jernighan,35215,WR,W KENTUCKY,1,0,0,0.0,1,0,346,60.0,60.0,63.7,,,,0,0,0,,,0,1,2,39.6,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,
Alec Dunham,35223,LB,TCU,11,1,0,100.0,0,0,305,57.5,66.4,77.4,76.7,68.8,49.9,0,1,0,17,21.7,5,0,0,118.8,2,1,106,0,49,127,4,0,0,4,0,0,123,3,75,17,14,17,2,2,0,28,23,14.0
Jahim Lawrence,35235,LB,FLORIDA,1,0,0,,0,0,163,60.0,30.0,67.5,59.5,60.0,,0,0,0,,,0,0,0,0.0,0,0,3,0,1,3,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,
Trevis Gipson,35241,ED,TULSA,12,1,0,,0,5,320,63.4,87.3,73.4,74.4,88.7,72.6,3,21,0,,12.5,7,0,1,0.0,0,5,0,0,0,695,695,0,11,398,286,0,0,289,406,0,37,48,0,29,0,0,0,
Collin Scott,35247,LB,LA TECH,12,22,0,73.0,0,0,208,55.4,70.3,84.3,66.4,75.5,56.0,1,2,2,29,17.2,16,1,0,77.3,27,4,641,1,277,663,2,0,0,2,0,1,661,40,346,18,41,55,37,7,1,248,197,9.2
Dana Levine,35250,ED,TEMPLE,8,8,0,0.0,0,1,306,64.7,70.3,58.7,74.1,64.1,77.5,3,11,0,,6.7,2,0,1,39.6,0,1,0,0,22,295,294,0,3,267,24,0,1,137,136,1,15,20,1,15,0,0,0,
Mohamed Barry,35283,LB,NEBRASKA,12,27,0,80.0,0,0,238,68.5,63.8,0.0,65.6,61.5,70.7,1,11,0,26,13.9,17,1,4,92.7,20,2,731,3,326,786,5,0,0,5,0,0,781,84,376,45,45,78,25,14,0,156,149,7.8
C.J. Reese,35289,ED,UTEP,10,5,0,,0,0,330,60.8,60.4,61.5,57.7,61.6,55.7,0,13,0,,13.8,4,0,1,0.0,0,0,0,0,6,371,371,0,27,255,89,0,0,153,212,0,11,20,0,13,0,0,0,
Eric Gallon II,35291,LB,KANSAS ST,2,0,0,0.0,0,0,199,49.5,50.3,69.7,,60.8,73.1,0,0,0,,0.0,0,0,0,39.6,0,0,12,0,11,15,1,0,0,1,0,0,14,0,4,2,0,1,1,0,0,0,0,
Damien Smith,35331,LB,LOUISVILLE,2,0,0,100.0,0,0,210,31.5,31.3,68.7,57.8,69.0,73.1,0,0,0,14,0.0,0,0,0,141.7,2,0,7,0,3,8,1,0,0,0,1,0,7,2,3,0,1,1,2,0,1,17,3,8.5
Austin Clack,35335,LB,OHIO,5,1,0,100.0,0,0,259,66.8,75.2,75.6,61.0,79.4,81.1,2,0,0,5,0.0,0,0,0,87.5,1,0,45,0,27,53,0,0,0,0,0,1,53,6,20,7,2,4,1,2,0,5,10,5.0
Chandler Ramirez,35348,ED,ARMY,12,3,0,87.5,0,0,114,66.0,64.2,88.7,56.9,64.9,68.2,1,9,0,18,9.1,3,0,0,93.2,7,0,25,0,62,409,374,0,5,316,53,0,35,157,190,10,18,27,8,10,0,51,21,7.3
Javon Thomas,35356,HB,TULSA,1,0,0,,0,0,320,,60.1,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Blake Cashman,35413,LB,MINNESOTA,12,12,1,75.0,0,1,225,83.1,88.9,84.4,85.0,84.3,81.4,2,8,0,30,7.8,8,3,0,96.7,30,4,589,1,344,694,7,0,0,7,0,0,687,42,308,96,54,82,40,14,1,228,134,7.6
Gerald Owens,35415,DI,MICH STATE,12,2,0,,0,1,223,60.0,69.1,81.9,60.5,72.9,62.5,0,5,0,,11.1,1,0,0,0.0,0,1,2,0,1,230,228,11,217,0,0,0,2,144,85,0,5,6,0,6,0,0,0,
William LeMasters,35452,LB,N TEXAS,8,0,0,100.0,0,0,251,44.3,48.8,76.1,70.8,51.5,35.4,1,1,0,19,28.6,2,0,0,118.8,2,0,64,0,29,80,13,0,0,13,0,0,67,7,44,3,4,5,2,2,0,31,22,15.5
Marcel Spears Jr.,35464,LB,IOWA STATE,12,8,0,79.4,0,0,193,75.5,76.1,87.8,68.7,73.1,75.4,2,8,2,31,8.2,5,3,0,78.9,27,2,449,0,285,641,81,0,0,81,0,0,560,64,292,111,36,48,34,12,1,220,144,8.1
Jan Johnson,35468,LB,PENN STATE,12,19,0,72.2,0,0,266,76.1,78.3,82.0,58.0,76.9,86.2,0,1,1,26,6.7,5,1,1,61.6,13,1,397,0,169,439,6,0,0,6,0,1,433,20,250,33,27,51,18,2,0,97,81,7.5
Noble Hall,35486,DI,S DIEGO ST,10,4,0,,2,0,284,46.7,57.5,0.0,59.6,70.3,72.4,1,5,1,,6.5,2,0,8,0.0,0,4,11,0,18,460,449,231,217,0,1,0,11,225,217,0,20,25,0,10,0,0,0,
Lewis Burik,35488,LB,STANFORD,2,1,0,75.0,0,0,300,71.4,73.8,73.2,59.4,64.6,78.8,0,0,0,20,0.0,0,0,0,93.8,3,0,20,1,15,21,0,0,0,0,0,0,21,1,5,0,2,3,4,0,0,28,12,9.3
John Washington,35491,DI,LA MONROE,3,0,0,,1,0,209,,49.2,0.0,56.2,56.7,21.9,0,0,0,,50.0,1,0,1,0.0,0,0,0,0,0,26,26,15,11,0,0,0,0,8,18,0,1,1,0,0,0,0,0,
Billy Nipp,35492,LB,NEW MEX ST,7,6,0,85.0,0,0,242,40.5,46.0,84.2,59.0,50.8,25.6,0,1,0,31,35.7,15,0,0,129.4,17,0,203,0,152,377,50,0,1,48,1,0,327,23,202,124,13,21,20,1,1,221,146,13.0
John Lako,35535,LB,AKRON,12,31,1,75.0,0,0,102,85.1,90.9,86.5,76.8,90.4,81.2,2,0,0,29,9.6,13,2,0,96.2,27,2,485,0,254,625,58,0,0,58,0,0,567,25,346,81,58,92,36,4,1,193,153,7.1
Nate Mays,35540,LB,WAKE,3,1,0,80.0,0,0,339,35.1,41.7,0.0,,78.2,82.9,0,0,0,24,0.0,0,0,1,111.7,4,0,27,0,17,30,0,0,0,0,0,0,30,0,13,3,3,7,5,0,0,54,11,13.5
Alex Grace,35562,LB,W MICHIGAN,12,13,0,75.0,0,0,347,71.5,73.3,84.6,56.4,80.3,64.5,1,4,1,28,14.3,12,2,0,82.7,24,1,384,3,302,735,115,0,0,115,0,0,620,73,360,233,32,59,32,6,0,239,178,10.0
Morgan Unga,35567,DI,BYU,2,0,0,,0,0,128,,74.5,70.1,74.0,60.0,,0,2,0,,,0,0,0,0.0,0,0,0,0,0,7,7,0,7,0,0,0,0,6,1,0,0,0,0,2,0,0,0,
Ed Curney,35574,LB,GA STATE,12,18,0,95.2,0,0,175,54.2,70.1,86.0,60.1,76.7,73.9,0,7,0,34,12.5,11,1,0,138.9,20,1,659,0,287,672,3,0,0,3,0,3,669,21,364,7,36,59,21,8,2,204,122,10.2
Tim Bonner,35579,ED,FAU,12,4,0,80.0,0,0,165,62.2,66.7,86.1,66.1,64.2,63.1,2,5,0,10,17.9,5,0,0,93.3,4,3,14,0,33,284,261,0,0,255,6,0,23,105,146,9,15,19,5,10,0,32,21,8.0
Antione Barker,35587,ED,TROY,12,7,0,,0,0,318,,71.1,63.7,67.3,71.3,55.8,0,18,0,,16.7,4,0,1,0.0,0,3,1,0,0,405,404,0,55,244,105,0,1,198,207,0,13,13,0,21,0,0,0,
Javahn Fergurson,35606,LB,NEW MEX ST,10,35,0,76.5,0,0,242,70.9,67.1,59.2,72.2,60.3,79.6,1,7,1,27,10.2,14,1,1,93.0,13,8,744,0,263,816,6,0,1,5,0,0,810,60,493,66,66,88,17,16,1,131,106,10.1
Kenny Willekes,35624,ED,MICH STATE,12,15,0,,1,1,223,66.7,90.3,52.3,85.6,89.8,70.4,22,36,0,,11.5,7,0,3,0.0,0,9,2,0,5,748,746,0,24,665,57,0,2,467,276,0,40,39,0,67,0,0,0,
Jesse Osuna,35670,LB,S JOSE ST,12,15,0,81.4,1,2,285,67.5,70.4,0.0,69.8,77.3,63.3,7,5,2,46,14.6,15,2,6,93.7,35,2,221,0,268,786,280,0,0,280,0,0,506,75,443,285,42,73,43,14,2,319,287,9.1
Keaton Anderson,35680,S,ALABAMA,7,2,0,0.0,0,0,103,65.5,68.9,77.2,,70.2,84.2,0,0,0,,0.0,0,0,0,39.6,0,0,24,0,23,59,1,0,0,1,0,27,58,0,36,7,2,6,1,0,0,0,0,
Jacob Trump,35685,LB,MISSOURI,6,0,0,,0,0,229,61.9,57.7,72.1,71.5,48.9,78.9,0,0,0,,0.0,0,0,0,0.0,0,1,22,0,6,23,0,0,0,0,0,0,23,1,16,0,4,3,0,1,0,0,0,
Braden Harris,35695,LB,UTAH ST,3,2,0,100.0,0,0,329,58.0,63.9,77.9,56.9,70.5,60.3,0,0,0,1,20.0,1,0,0,79.2,1,0,0,0,4,16,10,0,0,10,0,0,6,5,7,6,2,2,1,0,0,1,3,1.0
Paxton Schrimsher,35715,LB,SO MISS,11,4,0,70.0,0,0,296,64.1,71.3,0.0,62.3,81.8,78.8,3,3,0,16,10.0,3,0,3,80.0,7,1,133,0,69,297,149,0,0,144,5,0,148,74,154,15,17,23,10,7,0,47,41,6.7
Forrest Harrell III,35722,LB,TULSA,2,0,0,,0,0,320,63.7,67.4,72.1,48.5,72.6,39.2,0,1,0,,50.0,1,0,0,0.0,0,0,23,0,9,23,0,0,0,0,0,0,23,0,14,0,1,1,0,1,0,0,0,
Ronley Lakalaka,35729,LB,S DIEGO ST,12,13,0,75.0,1,0,284,75.7,66.7,22.1,54.7,69.4,61.6,8,11,1,26,17.3,9,3,4,94.2,21,1,340,0,189,803,365,0,1,359,5,0,438,241,373,98,19,30,28,20,2,139,119,6.6
Todd Jones,35743,LB,TEMPLE,8,4,0,80.0,0,0,306,70.1,73.9,79.8,47.0,77.2,73.7,0,2,1,21,8.7,2,0,0,54.6,4,0,111,0,46,139,21,0,0,21,0,0,118,10,83,7,10,17,5,2,0,33,25,8.3
Tyshun Render,35744,ED,MIDDLE TN,9,9,2,,0,1,224,66.3,76.1,82.6,65.3,75.8,73.3,1,6,0,,8.3,2,0,1,0.0,0,4,0,0,0,221,221,0,22,177,22,0,0,124,97,0,11,13,0,11,0,0,0,
Leroy Godfrey,35746,LB,HOUSTON,12,5,0,75.0,0,0,182,76.7,67.9,89.6,57.7,63.4,47.7,1,5,0,18,17.5,7,0,0,87.0,6,0,121,4,123,612,424,0,0,421,3,0,188,115,374,63,15,28,8,6,0,43,38,7.2
Tae Crowder,35774,LB,GEORGIA,12,13,0,53.8,0,1,173,81.9,76.5,80.5,73.7,65.7,73.1,0,2,2,31,16.2,6,2,0,56.7,7,1,237,0,117,278,4,0,0,4,0,0,274,7,154,37,10,18,13,3,1,74,53,10.6
Rayshad Jackson,35807,LB,FLORIDA,12,7,0,60.0,0,0,163,58.7,69.5,79.8,58.9,76.4,63.6,1,1,0,18,15.0,6,1,0,72.1,6,0,203,0,97,236,15,0,0,15,0,0,221,10,129,18,17,27,10,2,0,48,48,8.0
John Houston Jr.,35810,LB,USC,11,15,3,73.9,0,0,326,48.1,65.9,56.0,58.7,80.2,54.6,0,5,0,43,17.3,13,0,1,106.4,17,1,578,2,286,652,28,0,0,28,0,1,624,87,279,43,31,47,23,6,0,236,111,13.9
Nick Faulkner,35812,LB,KENT STATE,12,9,0,85.7,0,0,201,65.9,65.1,90.5,50.7,69.2,60.0,1,6,1,21,14.7,5,0,0,61.0,6,1,29,0,107,548,479,0,0,479,0,0,69,139,302,40,13,20,7,8,0,57,21,9.5
Jonathan Willis,35816,LB,OREGON ST,12,7,0,88.9,0,0,265,41.2,42.1,81.5,70.4,42.1,57.4,0,4,0,34,19.6,9,0,0,155.8,8,1,299,1,128,330,10,0,0,10,0,0,320,22,180,20,10,30,9,5,1,130,88,16.3
Brandon Hutson,35850,ED,NOTRE DAME,2,0,0,,0,0,258,,58.9,72.4,57.8,60.3,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,6,6,0,0,6,0,0,0,2,4,0,0,0,0,0,0,0,0,
Tory Delmonico,35851,ED,NAVY,1,0,0,,0,0,237,,60.0,69.5,60.0,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,3,3,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,
Trae Philpots,35853,ED,MIDDLE TN,12,6,0,,0,0,224,50.3,55.6,49.8,54.6,61.0,58.4,2,11,0,,18.2,6,0,3,0.0,0,3,1,0,1,496,493,0,45,383,65,0,3,260,235,1,20,21,0,16,0,0,0,
Riley Garner,35854,LB,TEXAS A&M,1,0,0,,0,0,312,63.9,65.9,73.6,60.0,63.2,,0,0,0,,,0,0,0,0.0,0,0,17,0,13,19,0,0,0,0,0,0,19,1,5,2,0,0,0,0,0,0,0,
Daniel Fennell,35881,ED,S CAROLINA,11,7,0,84.6,0,0,289,57.9,63.2,56.4,65.9,65.1,71.0,1,5,0,20,7.1,2,1,1,97.4,11,1,37,18,64,325,234,0,0,233,1,0,91,54,207,36,13,19,13,7,0,96,108,8.7
Kyahva Tezino,35886,LB,S DIEGO ST,12,24,0,70.3,0,0,284,78.4,90.3,87.5,84.5,80.5,71.2,11,17,0,40,14.6,19,3,0,90.1,26,9,733,0,268,821,48,0,0,48,0,3,773,175,378,37,72,87,37,37,1,182,176,7.0
Tyler Cooksey,35889,LB,GA TECH,3,0,0,,0,0,176,62.3,59.8,71.9,,56.0,,0,0,0,,,0,0,0,0.0,0,0,12,0,7,12,0,0,0,0,0,0,12,0,5,0,0,0,0,0,0,0,0,
J.D. Davis,35891,LB,CLEMSON,11,5,0,60.0,0,0,140,61.5,72.5,84.1,56.3,81.7,53.5,0,1,1,14,15.8,6,0,0,32.5,3,2,260,2,131,305,33,0,0,33,0,0,272,33,141,9,18,27,5,3,0,24,13,8.0
DeShawn Foster,35899,DI,W MICHIGAN,11,4,0,,0,1,347,60.8,71.8,81.8,70.1,67.2,80.1,3,4,0,,8.3,1,0,0,0.0,0,2,0,0,0,231,231,0,124,52,55,0,0,102,129,0,6,7,0,9,0,0,0,
Kyle Pugh,35900,LB,N ILLINOIS,11,28,0,86.4,0,0,254,65.2,69.5,86.7,62.0,70.4,56.9,6,7,0,45,15.3,17,1,0,105.7,19,2,671,0,375,780,16,0,0,16,0,2,764,79,326,90,30,66,22,15,0,206,95,10.8
Antonio Jones-Davis,35904,LB,N ILLINOIS,12,22,1,66.1,0,1,254,66.8,76.0,61.6,67.4,83.4,54.6,7,7,0,20,19.7,25,3,1,84.0,39,4,684,0,434,896,20,0,0,20,0,1,876,81,381,190,71,80,59,18,1,300,195,7.7
Jim Medure,35910,TE,PITTSBURGH,1,0,0,,0,0,268,,66.7,60.0,,60.0,73.9,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,
Matt Stewart,35913,LB,NAVY,2,0,0,50.0,0,0,237,57.5,65.0,73.9,59.2,73.3,75.7,0,0,0,7,0.0,0,0,0,58.3,1,0,25,0,13,29,0,0,0,0,0,0,29,1,15,4,1,2,2,0,0,7,1,7.0
Brandon Junk,35922,TE,AKRON,1,0,0,,0,0,102,,60.0,60.0,60.0,,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
Maurice Smitherman,35935,CB,MISS STATE,12,3,1,50.0,0,1,227,76.6,79.5,84.5,83.0,80.0,89.7,0,1,1,20,0.0,0,2,1,49.1,12,0,17,378,233,418,5,0,0,5,0,3,413,2,183,15,7,19,24,1,0,131,51,10.9
Landis Durham,35938,ED,TEXAS A&M,12,8,1,62.5,0,0,312,81.3,70.1,89.9,62.8,66.0,71.8,9,7,0,12,15.2,7,0,0,67.2,5,9,13,0,50,583,570,0,7,553,10,0,13,313,220,0,30,31,8,25,0,25,31,5.0
Antonio Balabani,35939,ED,W MICHIGAN,12,2,0,100.0,1,0,347,68.4,69.4,12.1,64.1,73.2,55.1,4,12,0,-5,20.0,5,0,4,79.2,1,2,2,0,1,416,414,0,54,209,151,0,2,212,203,0,15,18,1,18,0,-5,-1,-5.0
Sean Vergara,35940,S,WASHINGTON,3,1,0,100.0,0,0,340,57.4,63.0,73.8,,68.8,39.7,0,0,0,6,33.3,1,0,0,91.7,1,0,4,0,10,22,2,0,0,2,0,14,20,0,12,2,0,1,1,0,0,6,1,6.0
Gabriel Sewell,35942,LB,NEVADA,12,24,2,87.1,0,2,239,57.3,75.8,0.0,69.5,88.2,83.9,6,10,0,75,8.2,7,1,3,158.3,27,2,633,1,330,653,8,0,0,8,0,5,645,44,279,6,35,54,31,18,4,391,272,14.5
Ben Wisdorf,35947,LB,WYOMING,1,0,0,,0,0,351,,60.0,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Anthony Flory,35948,LB,APP STATE,11,24,2,73.9,0,0,108,78.7,86.5,50.5,70.1,84.8,78.8,3,4,0,21,10.0,10,2,1,97.6,17,0,565,0,283,593,0,0,0,0,0,13,593,29,281,15,44,66,23,7,1,107,108,6.3
Austin Smith,35950,ED,TENNESSEE,3,0,0,,0,0,307,,60.6,75.5,57.3,61.6,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,15,15,0,0,15,0,0,0,4,11,0,0,0,0,0,0,0,0,
Chad Smith,35955,LB,CLEMSON,9,5,0,75.0,0,0,140,42.4,65.8,0.0,80.3,81.9,56.2,3,1,0,25,19.0,4,0,1,116.7,3,1,104,0,44,115,7,0,0,7,0,0,108,13,58,3,9,12,4,5,0,51,32,17.0
Jamal Baggett,35956,S,AKRON,9,2,0,50.0,0,0,102,51.1,54.9,75.1,,65.2,77.7,0,0,0,16,0.0,0,0,0,77.1,1,0,16,0,34,51,0,0,0,0,0,32,51,0,17,2,0,0,2,0,0,16,12,16.0
Jalen Moore,35966,S,OREGON ST,12,20,0,55.6,0,1,265,70.6,70.4,87.7,56.7,67.4,60.0,0,0,0,33,18.3,22,4,1,88.2,10,0,189,4,362,759,3,0,0,3,0,460,756,4,393,102,11,78,18,0,0,172,94,17.2
Caleb Peart,35968,ED,VANDERBILT,12,4,0,100.0,0,0,333,65.5,65.6,87.4,59.8,66.2,73.0,4,12,0,20,9.1,1,0,0,150.0,2,0,16,0,18,268,245,0,0,234,11,0,23,119,131,7,3,6,2,16,1,21,17,10.5
Josh Smith,35991,ED,VANDERBILT,11,13,2,100.0,0,1,333,61.0,64.9,35.7,57.2,72.0,59.1,3,7,0,16,14.8,9,0,3,94.4,6,4,30,0,38,540,481,0,0,478,3,0,59,227,275,29,28,39,6,14,0,40,38,6.7
Adrian Hynson,35995,S,UTEP,2,0,0,,0,0,330,60.0,64.1,68.7,,63.3,76.4,0,0,0,,0.0,0,0,0,0.0,0,0,3,0,1,7,0,0,0,0,0,2,7,0,6,2,0,1,0,0,0,0,0,
Tanner Muse,35997,S,CLEMSON,12,8,0,50.0,0,1,140,79.6,86.0,85.1,89.6,86.5,81.7,2,1,2,67,7.1,3,3,1,53.5,10,3,279,19,275,525,7,0,0,7,0,146,518,14,236,74,19,31,20,6,1,157,103,15.7
Braxton Lewis,36000,S,IOWA STATE,12,12,0,54.5,1,0,193,63.6,72.2,53.4,72.0,90.0,56.2,0,0,3,42,15.2,12,3,2,66.7,18,1,254,7,394,724,3,0,0,3,0,124,721,3,327,336,25,55,33,1,3,212,89,11.8
Darrell Taylor,36001,ED,TENNESSEE,12,3,0,57.1,0,3,307,77.5,78.3,73.5,76.7,71.0,57.5,6,18,0,10,21.2,7,1,1,63.4,4,8,16,1,51,568,531,0,2,524,5,0,37,248,269,20,22,23,7,32,0,23,19,5.8
Bryan Wright,36004,LB,CINCINNATI,12,11,0,78.6,0,1,138,56.2,62.1,0.0,66.6,67.1,63.5,4,15,0,27,17.4,8,0,4,118.5,11,7,505,1,221,589,67,0,0,67,0,1,522,108,260,13,23,27,14,26,1,94,48,8.5
Deandre Kelly,36042,ED,TEMPLE,9,0,0,,0,1,306,62.0,57.4,25.0,59.2,58.5,78.2,0,1,0,,0.0,0,0,1,0.0,0,1,0,0,6,116,116,0,3,97,16,0,0,39,71,0,3,4,0,2,0,0,0,
Kirk Louis,36045,LB,ARK STATE,8,3,0,100.0,0,0,113,58.9,47.1,76.4,62.2,40.7,53.8,0,2,0,5,16.7,2,0,0,79.2,2,0,64,0,19,69,1,0,0,1,0,0,68,4,46,4,6,7,2,2,0,-2,-4,-1.0
Tyree Johnson,36058,S,FIU,10,4,0,90.0,0,0,166,58.2,60.7,80.9,57.1,64.2,57.6,0,1,0,42,15.8,6,1,0,104.8,18,0,114,0,119,255,13,0,0,13,0,1,242,5,131,127,9,28,20,1,0,183,154,10.2
Houshun Gaines,36063,ED,VA TECH,9,1,1,80.0,0,1,337,52.2,66.0,67.2,74.8,59.6,31.1,4,16,0,12,40.9,9,0,1,93.3,4,5,11,1,30,454,422,0,1,371,50,0,32,193,231,19,13,12,5,25,0,32,22,8.0
Jameer Outsey,36080,ED,UNLV,12,5,1,100.0,1,1,325,57.1,72.9,55.3,74.5,69.7,64.0,2,26,0,8,8.7,2,0,2,100.0,1,4,31,0,8,620,588,5,194,211,178,0,32,339,273,0,16,16,1,32,0,8,0,8.0
Nick Ralston,36101,TE,ARIZONA ST,1,1,0,,0,0,110,64.2,72.0,70.8,69.8,60.0,73.2,0,1,0,,0.0,0,0,0,0.0,0,0,15,0,8,15,0,0,0,0,0,0,15,6,1,0,0,0,0,1,0,0,0,
Jaylon Watson,36104,FB,WYOMING,1,0,0,,0,0,351,,60.0,60.0,,60.0,,0,0,0,,,0,0,2,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Chukwudi Chukwu,36110,ED,OHIO,6,3,0,,1,1,259,54.3,68.2,2.6,72.5,69.6,70.3,2,4,0,,10.0,1,0,2,0.0,0,1,0,0,6,144,144,0,1,136,7,0,0,79,59,0,4,6,0,7,0,0,0,
Willie Hibbler,36113,LB,OLE MISS,12,10,0,72.4,0,1,226,49.4,52.0,85.8,60.6,52.2,36.8,2,4,0,50,23.8,15,3,0,107.1,21,1,399,0,209,561,106,0,0,106,0,2,455,66,286,54,24,38,29,7,0,311,256,14.8
Josh Thomas,36116,S,APP STATE,11,1,0,63.0,0,1,108,78.5,76.7,40.7,81.9,70.1,61.4,1,3,2,46,17.9,7,3,2,66.6,17,0,116,0,257,513,0,0,0,0,0,197,513,4,252,199,14,31,27,4,1,198,105,11.6
Parker Baldwin,36125,S,S DIEGO ST,12,18,0,42.9,1,0,284,60.4,72.1,87.2,47.3,84.4,71.8,0,1,1,54,13.2,15,3,1,54.9,12,0,502,0,430,821,15,0,0,15,0,218,806,12,379,85,29,81,28,1,0,215,116,17.9
Joshua Little,36130,ED,FIU,10,6,0,,0,1,166,55.1,64.3,28.3,54.3,75.2,76.1,1,4,0,,10.5,2,0,2,0.0,0,2,0,0,1,278,277,3,7,237,30,0,1,128,149,1,10,11,0,7,0,0,0,
Chris Green,36138,ED,TOLEDO,3,1,0,,0,0,316,,65.0,79.8,58.6,67.5,77.4,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,44,43,0,0,43,0,0,1,23,21,0,1,2,0,0,0,0,0,
Cristian Williams,36151,S,TULSA,2,2,0,100.0,0,0,320,70.0,65.3,78.5,,55.3,59.2,0,0,0,36,18.8,3,0,0,118.8,5,0,24,0,44,96,0,0,0,0,0,70,96,0,52,2,5,11,5,0,0,76,27,15.2
Shane Jackson,36155,ED,NEW MEX ST,11,6,2,83.3,2,3,242,53.0,62.7,67.7,63.6,63.1,66.4,1,14,0,32,10.8,4,0,3,112.5,5,2,40,0,50,799,755,0,0,755,0,0,44,291,458,4,19,27,6,17,0,66,44,13.2
Fua Leilua,36156,DI,UTAH ST,12,7,0,0.0,0,1,329,60.2,72.0,64.9,55.7,82.9,81.0,6,7,0,,3.2,1,1,1,39.6,0,2,0,0,1,519,518,28,87,92,311,0,1,269,249,0,22,23,1,15,0,0,0,
Lucas Maynard,36161,ED,TOLEDO,11,5,0,,0,1,316,62.6,71.7,86.5,72.3,64.8,67.3,2,6,0,,19.0,4,0,0,0.0,0,3,6,0,2,241,235,0,0,226,9,0,6,134,105,0,11,12,0,11,0,0,0,
Jacob White,36168,LB,BALL ST,11,18,0,94.4,0,0,117,60.0,54.3,0.0,60.9,54.1,52.0,2,4,0,36,21.5,17,2,3,133.1,17,1,405,0,172,445,6,0,0,6,0,0,439,38,235,33,23,44,18,7,1,207,116,12.2
Stephen Forester,36173,LB,UTEP,1,0,0,,0,0,330,62.3,71.2,73.4,60.7,74.6,75.8,1,0,0,,0.0,0,0,0,0.0,0,0,24,0,10,26,2,0,0,2,0,0,24,5,11,0,1,2,0,1,0,0,0,
John Bonney,36191,S,TEXAS TECH,12,4,0,55.6,1,2,315,55.4,59.4,30.5,53.1,72.9,73.0,0,0,0,35,9.4,3,0,2,118.1,10,0,146,0,218,404,4,0,0,4,0,181,400,20,166,73,3,25,18,0,2,141,33,14.1
Lucas Cooper,36195,S,COLORADO,2,0,0,,0,0,143,60.6,60.7,70.1,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,3,4,1,0,0,1,0,3,3,0,1,0,0,0,0,0,0,0,0,
Antonio Reed,36196,S,NEBRASKA,12,5,0,75.0,1,2,238,82.7,77.9,17.0,75.5,62.9,52.9,0,0,2,34,18.2,10,2,2,50.8,15,1,112,3,220,381,17,0,0,17,0,149,364,7,154,99,16,40,20,1,0,124,67,8.3
