player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Sheridan Jones,97633,CB,CLEMSON,9,1,0,37.5,0,0,140,67.6,66.8,82.2,57.0,60.6,45.4,0,0,1,45,25.0,6,3,1,41.5,9,0,24,264,172,293,3,0,0,3,0,0,290,3,118,2,10,17,24,0,0,147,25,16.3
Nate Wyatt,97634,CB,TEMPLE,1,0,0,,0,0,306,,60.8,70.0,,60.2,,0,0,0,,,0,0,0,0.0,0,0,0,7,0,7,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,
Quavaris Crouch,97635,LB,TENNESSEE,10,14,0,86.7,0,1,307,58.9,56.2,81.2,68.9,51.6,71.2,1,5,0,42,9.7,6,1,0,141.0,13,0,325,2,140,393,22,1,1,20,0,0,371,32,221,44,18,42,15,6,1,191,86,14.7
Dom Polizzi,97651,DI,BUFFALO,5,3,0,,0,0,126,,56.0,77.7,59.0,54.3,74.6,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,76,76,6,70,0,0,0,0,39,37,0,1,1,0,0,0,0,0,
Isaiah Hazel,97661,S,MARYLAND,3,0,0,0.0,0,0,215,63.1,63.8,75.5,,62.3,76.4,0,0,0,,0.0,0,1,0,39.6,0,0,3,1,23,36,0,0,0,0,0,31,36,0,13,1,0,1,1,0,0,0,0,
Emil Smith,97663,WR,GA SOUTHRN,1,0,0,,0,0,174,,60.0,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Jordan Revels,97672,ED,TEXAS ST,7,13,0,,0,0,314,61.5,70.5,83.0,63.8,70.3,46.5,5,6,0,,20.5,9,0,0,0.0,0,0,0,0,1,404,404,13,66,38,287,0,0,162,241,0,15,22,0,11,0,0,0,
Malik Pertee,97673,DI,TROY,1,0,0,,0,0,318,,64.9,70.4,64.2,,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,7,7,0,6,1,0,0,0,7,0,0,0,0,0,0,0,0,0,
Josh Wallace,97676,CB,UMASS,4,1,0,39.1,0,0,216,70.1,68.4,82.5,59.6,58.6,77.0,0,1,0,13,5.9,1,5,0,65.3,9,0,15,243,128,277,0,0,0,0,0,2,277,1,148,16,4,15,23,1,1,89,6,9.9
Brandon Joseph,97680,S,NWESTERN,7,9,1,38.1,0,0,256,83.4,80.0,83.5,64.3,68.3,84.1,0,0,5,25,6.8,3,0,0,6.7,8,0,201,0,275,472,3,0,0,3,0,143,469,12,185,125,13,32,21,0,0,50,20,6.3
Ryan Melton,97682,CB,S ALABAMA,11,2,0,62.1,0,0,288,56.5,58.3,83.4,58.3,64.4,59.7,0,0,0,37,18.5,5,2,1,102.9,18,0,39,335,189,391,2,0,0,2,0,7,389,1,201,7,9,20,29,0,1,262,73,14.6
Alex Austin,97683,CB,OREGON ST,7,7,0,74.1,0,0,265,59.4,56.1,0.0,60.0,51.5,61.3,0,0,0,52,14.3,5,2,5,119.5,20,0,35,313,197,364,1,0,0,1,0,1,363,1,166,12,4,23,27,0,1,281,75,14.1
Trey Rucker,97684,S,WAKE,5,4,0,55.6,0,0,339,73.5,72.0,82.5,56.5,64.0,81.9,0,0,1,19,5.3,1,1,0,65.7,5,0,19,4,116,159,2,0,0,2,0,97,157,1,42,37,4,14,9,0,1,43,16,8.6
Mehki Miller,97686,S,MIAMI OH,3,0,0,100.0,0,0,221,66.8,59.5,0.0,,58.3,60.8,0,0,0,-1,20.0,1,0,1,79.2,1,0,6,1,14,23,6,0,0,6,0,0,17,0,9,10,2,4,1,0,0,-1,1,-1.0
Eli Neal,97693,LB,MARSHALL,8,12,0,90.9,0,0,214,84.5,83.0,82.0,84.4,73.3,73.9,3,6,1,13,10.2,6,0,0,48.9,10,2,354,0,200,375,0,0,0,0,0,1,375,13,162,19,30,41,11,11,0,53,51,5.3
Dorian Williams,97694,LB,TULANE,11,12,0,63.2,0,0,319,88.9,84.1,86.9,69.1,70.0,63.1,4,3,0,19,14.9,11,2,0,68.1,12,5,390,1,209,476,20,0,0,20,0,0,456,66,201,64,37,51,19,12,0,61,39,5.1
Deland McCullough II,97696,CB,MIAMI OH,2,0,0,,0,0,221,60.0,65.0,68.8,,63.3,75.3,0,0,0,,,0,0,0,0.0,0,0,3,5,1,8,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,
Hunter Henry,97697,S,KANSAS ST,6,3,0,85.7,0,0,199,38.1,36.7,79.9,60.0,42.4,49.4,0,0,0,32,25.0,3,0,0,158.0,6,0,5,0,46,76,0,0,0,0,0,39,76,1,29,32,2,6,7,0,1,87,19,14.5
Mateo Sudipo,97698,S,COAST CAR,7,0,0,75.0,0,0,141,56.4,56.6,82.0,60.0,56.7,50.8,0,0,0,53,22.2,2,0,0,116.7,3,0,17,0,58,114,1,0,0,1,0,43,113,1,55,53,2,7,4,0,0,75,74,25.0
Akeem Dent,97700,CB,FLORIDA ST,7,3,0,78.6,0,0,167,57.9,57.2,82.1,51.6,56.1,59.6,0,1,0,40,21.4,3,1,1,158.3,11,0,5,224,133,232,1,0,0,1,0,0,231,3,96,2,1,8,14,1,2,232,98,21.1
Ronnie Hickman Jr.,97702,S,OHIO STATE,3,1,0,50.0,0,0,260,72.1,62.5,0.0,,38.8,49.6,0,0,0,5,25.0,1,0,1,56.3,1,0,3,0,37,47,0,0,0,0,0,17,47,0,10,27,2,2,2,0,0,5,-1,5.0
M.J. Griffin,97703,S,TEMPLE,6,7,0,66.7,0,1,306,57.6,66.8,80.3,66.4,77.3,75.9,0,2,0,24,8.0,2,1,0,87.5,4,0,88,0,54,142,0,0,0,0,0,17,142,3,85,37,2,16,6,2,0,43,31,10.8
Matt Salopek,97704,S,MIAMI OH,3,2,0,0.0,0,0,221,54.6,49.5,76.0,68.8,38.1,56.5,0,1,0,,25.0,1,0,0,39.6,0,1,36,0,36,77,4,0,0,4,0,23,73,5,36,14,1,1,1,2,0,0,0,
Storm Duck,97705,CB,N CAROLINA,2,1,0,30.8,0,1,245,75.3,75.0,79.9,48.8,73.6,37.2,0,2,0,11,33.3,3,4,0,40.2,4,0,7,125,97,133,1,0,0,1,0,0,132,6,30,0,3,5,13,2,0,31,16,7.8
KJ Johnson II,97707,S,COAST CAR,8,1,0,80.0,0,0,141,36.8,37.1,79.3,,41.5,73.4,0,0,0,17,8.3,1,0,0,102.9,8,0,47,1,61,115,0,0,0,0,0,53,115,0,54,14,1,10,10,0,0,87,36,10.9
Rich Miller,97709,LB,BUFFALO,5,0,0,0.0,0,0,126,56.4,61.5,77.2,78.6,60.0,83.3,1,0,0,,0.0,0,0,0,39.6,0,1,92,1,41,96,2,0,0,2,0,0,94,4,51,1,5,8,2,2,0,0,0,
Tiger Peterson,97711,CB,HAWAII,1,0,0,100.0,0,0,180,42.7,44.0,72.9,,60.0,,0,0,0,51,,0,0,0,118.8,1,0,1,0,8,10,0,0,0,0,0,4,10,0,2,5,0,0,1,0,0,51,8,51.0
Tyler Guidry,97717,ED,LA LAFAYET,9,1,1,100.0,0,0,207,62.8,57.0,83.4,55.1,56.4,41.6,0,1,0,2,21.1,4,0,0,79.2,1,0,2,1,9,139,132,0,0,112,20,0,7,51,79,3,6,14,1,1,0,2,2,2.0
Cannon Blauser,97718,LB,OHIO,1,0,0,,0,0,259,60.0,66.7,68.8,,64.8,73.1,0,0,0,,0.0,0,0,0,0.0,0,0,6,0,1,6,0,0,0,0,0,0,6,0,5,0,1,1,0,0,0,0,0,
Brandon Coleman,97719,LB,KENT STATE,4,2,0,100.0,0,1,201,43.2,49.7,84.5,63.5,51.6,55.4,0,3,0,28,20.0,3,0,0,118.8,4,3,178,0,59,244,39,0,0,39,0,0,205,54,131,27,7,10,4,6,0,64,16,16.0
Jalen Davis,97720,LB,MIDDLE TN,3,1,0,,0,0,224,53.2,55.6,71.2,65.0,59.8,29.6,2,0,0,,33.3,2,0,0,0.0,0,0,22,0,2,25,3,0,0,3,0,0,22,5,18,0,3,3,0,2,0,0,0,
Omar Speights,97723,LB,OREGON ST,7,16,0,82.4,0,0,265,61.4,59.0,86.1,56.7,57.7,85.3,0,6,0,28,5.9,4,0,1,96.6,14,2,410,4,162,457,17,0,0,17,0,0,440,61,234,24,29,48,17,8,0,122,99,8.7
Wesley Walker,97725,CB,GA TECH,10,12,0,57.5,1,0,176,70.2,66.7,47.9,77.9,52.1,64.3,0,2,0,24,16.4,9,5,2,90.9,23,0,56,11,276,510,37,0,0,37,0,0,473,11,223,406,14,34,40,2,2,233,129,10.1
Raquon Hartley,97728,LB,MIDDLE TN,3,0,0,100.0,0,0,224,50.9,46.9,76.4,67.4,45.2,81.0,1,0,0,17,0.0,0,0,0,118.8,1,1,8,0,3,23,13,0,0,13,0,0,10,4,16,2,4,5,1,2,0,17,18,17.0
Dorian Hopkins,97730,LB,TULSA,6,1,0,100.0,0,0,320,53.6,44.1,74.5,56.8,45.1,64.4,0,0,0,-4,16.7,1,0,0,79.2,1,0,30,0,11,30,0,0,0,0,0,0,30,3,16,0,2,4,1,0,0,-4,0,-4.0
Mohamed Kamara,97731,LB,COLO STATE,4,6,0,75.0,0,0,144,58.1,66.8,84.1,70.8,66.7,68.8,2,2,0,12,16.7,3,0,0,85.4,3,2,62,0,40,172,71,0,0,71,0,4,101,29,103,34,8,9,4,6,0,20,15,6.7
Maki Carabin,97733,LB,LA TECH,6,7,1,100.0,0,0,208,61.9,61.9,76.5,60.2,60.8,55.5,0,0,0,19,16.7,4,1,0,118.8,1,0,148,0,64,157,1,0,0,1,0,0,156,10,83,8,6,13,1,0,0,19,5,19.0
Tarique Barnes,97735,LB,ILLINOIS,3,8,0,50.0,0,1,187,91.1,75.8,81.4,83.6,47.6,83.7,0,0,1,9,4.2,1,0,0,22.9,1,1,145,0,66,165,2,0,0,2,0,2,163,4,95,16,11,15,2,1,0,9,4,9.0
Will Conner,97736,ED,UAB,1,1,0,,0,0,321,60.0,70.3,69.5,66.8,60.0,73.0,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,3,3,0,0,3,0,0,0,2,1,0,0,0,0,1,0,0,0,
Kyle Kelly,97740,LB,OHIO,1,1,0,0.0,0,0,259,60.0,74.2,68.2,,72.0,73.1,0,0,0,,0.0,0,0,0,39.6,0,0,5,0,1,5,0,0,0,0,0,0,5,0,4,0,0,0,1,0,0,0,0,
Chase Jones,97741,LB,WAKE,6,3,0,71.4,0,1,339,44.7,48.6,76.6,65.0,53.5,69.4,0,2,0,26,9.1,1,0,0,144.0,5,0,128,0,69,150,1,0,0,1,0,0,149,5,76,20,7,7,7,2,2,72,49,14.4
Traveon Freshwater,97742,DI,E CAROLINA,1,1,0,,0,0,156,,60.3,74.7,55.6,63.4,73.2,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,29,29,0,13,1,15,0,0,17,12,0,1,1,0,0,0,0,0,
Case Hatch,97745,TE,ARIZONA ST,1,0,0,,0,0,110,,67.5,60.0,,65.3,70.1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,
Kyler Laing,97746,ED,BUFFALO,4,0,0,,0,1,126,60.0,63.8,81.5,71.8,53.0,61.8,1,4,0,,25.0,1,0,0,0.0,0,2,0,0,1,64,64,0,0,64,0,0,0,29,34,0,4,3,0,7,0,0,0,
Tavian Brown,97747,LB,COLO STATE,3,1,0,,0,0,144,60.4,83.1,71.2,,83.8,77.4,0,0,0,,0.0,0,0,0,0.0,0,0,18,0,3,18,0,0,0,0,0,0,18,0,15,0,1,2,0,0,0,0,0,
Olyfride Okombi,97748,DI,KENT STATE,4,1,0,,0,0,201,59.2,66.3,79.3,60.8,68.2,36.5,1,0,0,,33.3,3,0,0,0.0,0,1,0,0,1,114,114,0,104,7,3,0,0,52,61,0,5,5,0,2,0,0,0,
Marley Cook,97750,DI,MIDDLE TN,8,0,0,,0,0,224,,56.0,81.8,71.0,49.7,25.5,0,5,0,,40.0,2,0,0,0.0,0,0,0,0,0,135,135,77,58,0,0,0,0,37,98,0,2,3,0,5,0,0,0,
Mohamed Toure,97751,ED,RUTGERS,9,0,0,100.0,0,2,278,79.5,74.2,13.7,70.1,63.0,74.2,1,5,1,10,14.3,1,0,1,60.4,3,4,23,0,28,127,102,0,0,102,0,0,25,76,23,2,7,6,3,10,0,24,12,8.0
T.J. Springer,97752,S,W KENTUCKY,3,1,0,,0,0,346,65.1,69.6,72.0,,70.8,83.0,0,0,0,,0.0,0,0,0,0.0,0,0,4,0,7,20,0,0,0,0,0,15,20,0,13,0,0,3,0,0,0,0,0,
Nelson Paul,97757,ED,SMU,8,6,0,66.7,0,0,287,61.2,72.6,87.1,69.1,73.3,78.5,1,12,0,14,12.5,3,0,0,81.3,2,3,19,0,35,246,210,0,0,208,2,0,36,104,107,17,12,15,3,16,0,17,11,8.5
Zaylin Wood,97761,DI,MIDDLE TN,8,4,0,,0,0,224,,58.6,78.2,54.7,59.5,51.8,0,0,0,,14.3,2,0,0,0.0,0,0,0,0,0,135,135,9,67,2,57,0,0,36,99,0,6,8,0,0,0,0,0,
Darius Hodges,97765,ED,TULANE,9,3,2,,0,0,319,70.5,70.0,82.3,72.4,59.5,48.3,3,4,0,,21.4,3,0,0,0.0,0,1,1,0,7,138,137,16,9,71,41,0,1,74,57,0,7,8,0,8,0,0,0,
Jadon Jackson,97800,WR,OLE MISS,1,0,0,,0,0,226,,60.0,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Javon Solomon,97821,ED,TROY,10,9,1,50.0,0,1,318,58.2,73.8,66.1,74.0,72.4,52.0,6,16,0,10,17.1,6,0,1,60.4,3,3,29,0,33,401,369,0,7,340,22,0,32,184,184,3,17,20,6,25,0,24,10,8.0
Caden Haws,97846,DI,BYU,11,4,0,,0,0,128,60.0,60.5,45.7,60.3,61.4,79.1,0,4,0,,0.0,0,0,1,0.0,0,0,0,0,0,205,205,97,107,0,1,0,0,122,83,0,8,9,0,4,0,0,0,
John Jackson III,97866,WR,USC,1,0,0,,0,0,326,60.0,55.6,60.0,,,,0,0,0,,,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Jeff Foreman,97868,WR,ARK STATE,2,0,0,,0,0,113,60.0,60.3,64.5,,60.0,,0,0,0,,,0,0,1,0.0,0,0,0,0,1,2,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,
Martin Emerson Jr.,97872,CB,MISS STATE,10,8,0,55.1,0,0,227,84.0,83.1,86.7,63.1,69.5,75.8,0,2,0,32,10.0,7,10,4,73.9,27,0,29,595,354,651,18,0,0,18,0,0,633,6,291,9,23,55,49,2,1,225,75,8.3
Kejuan Markham,97873,S,ARIZONA ST,3,0,0,100.0,0,0,110,58.5,59.7,84.8,,62.1,61.3,0,0,0,21,0.0,0,0,0,158.3,1,0,8,0,46,65,0,0,0,0,0,41,65,0,19,15,0,5,1,0,1,21,0,21.0
Keon Markham,97875,CB,ARIZONA ST,2,0,0,40.0,0,0,110,44.8,44.9,74.4,,60.0,77.0,0,0,0,13,0.0,0,0,0,48.3,4,0,0,29,26,29,0,0,0,0,0,0,29,0,3,0,0,2,10,0,0,31,8,7.8
Tony Davis,97876,CB,DUKE,3,0,0,,0,0,154,62.1,44.9,70.6,,33.6,23.8,0,0,0,,66.7,2,0,0,0.0,0,0,2,9,2,11,0,0,0,0,0,0,11,0,9,0,0,1,0,0,0,0,0,
Jamal Morris,97881,LB,OKLAHOMA,3,0,0,100.0,0,0,261,48.8,55.9,71.2,66.6,62.4,76.4,1,1,0,20,0.0,0,0,0,158.3,1,0,28,0,11,28,0,0,0,0,0,0,28,2,15,0,2,2,1,2,1,20,12,20.0
Gavin Potter,97883,LB,KANSAS,8,10,0,68.8,0,0,198,35.7,35.5,38.4,68.5,37.4,35.1,3,7,0,26,23.2,13,2,2,139.6,11,0,401,1,176,426,2,0,0,2,0,0,424,34,216,22,19,33,16,10,2,156,74,14.2
Jalen Jackson,97887,CB,MIDDLE TN,5,1,0,66.7,0,0,224,69.3,71.3,79.0,,73.4,83.4,0,0,0,44,0.0,0,0,0,129.9,4,0,6,77,38,97,1,0,0,1,0,0,96,0,59,13,3,6,6,0,1,47,12,11.8
Dominic Tatum,97888,S,UTAH ST,5,7,0,50.0,0,0,329,49.9,43.6,0.0,55.7,40.8,72.7,1,0,0,52,5.3,1,1,3,135.4,3,0,57,2,84,182,2,0,0,2,0,99,180,2,96,22,1,11,6,1,1,104,50,34.7
Jack Kiser,97889,LB,NOTRE DAME,8,5,0,85.7,0,0,258,63.6,72.6,78.7,59.2,80.4,89.0,0,1,1,17,0.0,0,0,0,69.9,6,0,109,0,62,127,4,0,0,4,0,0,123,9,56,14,9,17,7,1,0,72,45,12.0
David Spaulding,97890,CB,GA SOUTHRN,6,0,0,75.0,0,0,174,80.7,77.5,76.6,60.0,49.8,80.3,0,0,1,12,0.0,0,1,0,92.7,6,0,0,46,29,47,1,0,0,1,0,0,46,1,17,0,2,5,8,0,1,54,13,9.0
J'Coryan Anderson,97891,LB,MARSHALL,3,0,0,,0,0,214,63.1,73.7,71.1,,76.6,73.2,0,0,0,,0.0,0,0,0,0.0,0,0,13,0,8,15,0,0,0,0,0,0,15,0,7,2,0,1,0,0,0,0,0,
Lama Lavea,97892,DI,NEW MEX ST,2,0,0,,0,0,242,52.8,48.6,78.8,54.1,52.0,72.2,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,78,78,25,48,0,5,0,0,47,31,0,2,2,0,1,0,0,0,
Tavier Williams,97894,S,LA MONROE,3,1,0,,0,0,209,60.0,70.0,68.5,,71.5,78.3,0,0,0,,0.0,0,0,0,0.0,0,0,7,0,1,11,0,0,0,0,0,1,11,0,10,2,1,2,0,0,0,0,0,
Tyler Nubin,97895,S,MINNESOTA,7,7,0,52.9,0,0,225,39.8,45.6,84.6,54.7,57.7,67.5,0,0,1,47,17.3,9,0,1,88.6,9,0,138,5,215,402,0,0,0,0,0,218,402,5,182,40,7,36,17,0,1,193,82,21.4
Shyheim Battle,97896,CB,NC STATE,11,0,0,50.7,0,0,248,57.1,56.7,86.1,75.2,47.2,36.9,0,2,1,45,30.6,11,8,2,77.3,36,1,32,650,417,708,0,0,0,0,0,8,708,4,287,18,5,25,71,3,3,422,163,11.7
Easton Gibbs,97899,LB,WYOMING,6,11,0,88.9,0,0,351,56.6,68.9,80.7,51.4,77.8,75.0,0,2,0,44,7.7,3,0,0,145.4,8,0,204,0,91,229,11,0,0,11,0,1,218,11,127,12,16,25,9,2,1,90,45,11.3
Marcus LaFrance,97900,S,MIDDLE TN,2,0,0,,0,0,224,60.5,36.8,72.5,,29.1,39.8,0,0,0,,33.3,1,0,0,0.0,0,0,9,0,2,18,0,0,0,0,0,6,18,0,16,3,0,2,0,0,0,0,0,
Ben Johnson,97901,LB,OHIO,2,0,0,57.1,0,0,259,60.2,58.1,79.3,55.7,56.1,71.0,0,0,0,9,14.3,1,0,0,62.2,4,0,31,0,35,77,16,0,0,16,0,1,61,5,37,29,1,6,7,0,0,17,16,4.3
Yvandy Rigby,97904,LB,TEMPLE,2,2,0,100.0,0,0,306,56.0,56.8,79.3,,57.4,37.1,0,0,0,21,26.3,5,0,0,118.8,3,0,45,0,41,107,28,0,0,28,0,0,79,0,66,34,4,12,3,0,0,52,28,17.3
Bryce Gallagher,97905,LB,NWESTERN,1,0,0,,0,0,256,60.0,71.3,69.1,,70.9,76.1,0,0,0,,0.0,0,0,0,0.0,0,0,9,0,1,10,0,0,0,0,0,0,10,0,9,0,1,2,0,0,0,0,0,
Jaylon Sharpe,97906,LB,CHARLOTTE,4,1,0,100.0,0,0,136,52.0,55.8,76.3,59.2,61.0,39.0,0,0,0,4,25.0,2,0,0,83.3,1,0,51,0,21,55,2,0,0,2,0,0,53,2,32,2,3,5,1,0,0,4,2,4.0
Sayyid Stevens,97909,LB,DUKE,4,1,0,,0,0,154,63.7,69.6,72.1,,70.3,79.2,0,1,0,,0.0,0,0,0,0.0,0,0,38,0,12,41,1,0,0,1,0,0,40,0,29,2,2,2,0,1,0,0,0,
Darius McClendon,97910,S,MIDDLE TN,5,1,0,100.0,0,0,224,51.8,51.5,75.7,,53.8,80.5,0,0,0,8,0.0,0,0,0,139.6,2,0,17,0,11,35,0,0,0,0,0,10,35,0,24,8,0,2,2,0,1,16,6,8.0
Zach Ranson,97911,CB,WAKE,1,0,0,0.0,0,0,339,63.3,63.9,73.2,,60.7,,0,0,0,,,0,0,0,39.6,0,0,1,0,7,12,0,0,0,0,0,0,12,0,5,11,0,0,1,0,0,0,0,
Nick Rattin,97916,LB,N ILLINOIS,6,10,0,100.0,0,0,254,54.9,53.9,81.5,59.2,53.4,79.5,2,7,0,36,8.8,3,0,0,118.8,4,0,334,0,126,350,9,0,0,9,0,1,341,42,182,5,9,21,4,9,0,66,49,16.5
Shammond Cooper,97918,LB,ILLINOIS,4,1,0,,0,0,187,72.8,56.2,73.7,,45.1,33.0,0,0,0,,33.3,1,0,0,0.0,0,0,27,0,5,30,0,0,0,0,0,0,30,0,25,3,1,1,0,0,0,0,0,
Billy Wooden,97923,DI,UMASS,4,3,0,,0,0,216,60.0,72.9,80.8,64.2,76.0,61.5,2,2,0,,12.5,1,0,0,0.0,0,1,0,0,0,175,174,1,170,3,0,0,1,84,91,0,4,4,0,5,0,0,0,
Taylor Milton,97925,LB,NEW MEX ST,2,0,0,100.0,0,0,242,58.3,59.3,75.2,58.3,60.7,68.7,0,1,0,5,16.7,2,0,0,87.5,2,0,51,0,26,74,3,0,0,3,0,0,71,8,40,20,6,10,2,1,0,10,7,5.0
Jeremiah Burton,97928,DI,OHIO,2,5,0,,0,0,259,60.0,58.6,78.7,67.1,49.9,77.3,0,2,0,,0.0,0,0,0,0.0,0,1,0,0,0,105,105,7,87,0,11,0,0,58,47,0,3,2,0,3,0,0,0,
Justin Williams,97930,DI,WAKE,5,1,0,,0,0,339,60.0,67.2,76.8,60.8,68.4,72.2,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,59,59,1,57,0,1,0,0,36,23,0,1,1,0,0,0,0,0,
Adetomiwa Adebawore,97934,ED,NWESTERN,7,2,0,100.0,0,0,256,63.0,61.4,20.9,57.4,67.8,44.8,5,7,0,4,13.3,2,0,3,81.3,2,2,0,0,9,360,360,32,99,178,51,0,0,213,138,0,10,11,2,14,0,7,15,3.5
Devo Bridges,97935,ED,FRESNO ST,1,0,0,,0,0,169,,46.5,71.6,56.7,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,5,5,0,0,5,0,0,0,4,1,0,0,0,0,0,0,0,0,
Marcus Harris,97937,ED,KANSAS,8,8,0,,0,1,198,60.0,69.9,83.4,57.0,74.6,63.7,0,7,0,,11.8,4,0,0,0.0,0,0,0,0,1,367,367,0,71,10,286,0,0,160,206,0,17,22,0,7,0,0,0,
P.J. Spencer,97938,ED,NWESTERN,2,0,0,,0,0,256,,55.6,73.6,57.0,56.9,71.5,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,14,14,0,2,12,0,0,0,5,9,0,1,1,0,0,0,0,0,
Cletus Mathurin,97946,DI,UMASS,4,3,0,,0,0,216,60.0,55.1,79.4,53.0,56.4,39.6,0,0,0,,16.7,1,0,0,0.0,0,0,0,0,0,137,137,2,135,0,0,0,0,65,72,0,2,2,0,0,0,0,0,
Allen Walker,97947,LB,LA TECH,7,2,0,83.3,0,0,208,53.2,39.2,79.1,53.5,29.4,51.7,0,1,0,13,23.1,3,0,0,93.8,5,0,147,0,78,153,0,0,0,0,0,0,153,6,69,6,4,8,6,1,0,39,40,7.8
Jacob Lacey,97948,DI,NOTRE DAME,9,0,1,,0,0,258,59.7,62.3,79.9,57.7,65.7,76.1,0,6,0,,14.3,1,0,0,0.0,0,0,0,0,1,142,142,4,137,0,1,0,0,82,59,0,5,6,0,6,0,0,0,
Wilson Frederic,97950,DI,UMASS,3,2,0,,0,0,216,,61.5,0.0,56.0,69.2,74.6,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,42,42,3,39,0,0,0,0,17,25,0,0,2,0,0,0,0,0,
Lloyd Murray,97951,DI,COLORADO,1,0,0,,0,0,143,,52.1,71.3,57.2,55.1,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,8,8,5,2,0,1,0,0,4,4,0,0,0,0,0,0,0,0,
Levelle Bailey,97956,LB,FRESNO ST,6,3,0,78.6,0,1,169,61.0,48.6,83.4,64.0,27.9,39.5,1,3,0,29,27.6,8,1,0,107.1,11,0,113,13,135,262,18,0,0,18,0,0,244,12,115,118,8,18,14,4,0,136,93,12.4
Sam Brooks Jr.,97957,LB,MIAMI FL,9,9,1,62.5,0,0,220,31.1,46.8,81.8,56.3,64.5,60.0,1,3,0,24,17.6,6,1,0,122.9,10,2,267,1,130,308,17,0,0,17,0,2,291,52,126,21,9,19,16,6,2,112,74,11.2
Christian Clayton,97959,DI,UTSA,11,4,0,,0,1,331,61.7,72.1,60.5,64.6,73.3,65.5,2,4,0,,6.3,1,0,1,0.0,0,2,1,0,0,307,305,289,16,0,0,0,2,138,169,0,11,11,0,8,0,0,0,
Richard Kinley,97960,ED,MIDDLE TN,8,5,0,100.0,1,0,224,58.5,63.8,48.2,60.4,67.2,53.7,3,3,0,6,19.2,5,0,1,91.7,1,2,1,2,3,231,227,0,34,169,24,1,4,119,109,0,15,16,1,8,0,6,0,6.0
Adrian Woliver,97961,ED,TOLEDO,6,1,0,,0,0,316,71.2,60.9,81.7,53.9,63.7,78.0,0,2,0,,0.0,0,0,0,0.0,0,0,2,0,2,123,121,0,0,99,22,0,2,78,43,0,2,3,0,2,0,0,0,
Kevin Pointer,97962,DI,LA MONROE,10,6,0,,0,0,209,60.0,70.5,84.1,66.6,69.2,64.0,3,6,0,,7.3,3,0,0,0.0,0,0,0,0,0,392,390,50,314,0,26,0,2,149,243,0,24,32,0,9,0,0,0,
Austin Ertl,97963,DI,MIAMI OH,3,2,1,,0,0,221,,64.2,78.7,56.6,67.0,74.2,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,110,110,1,109,0,0,0,0,55,55,0,0,2,0,0,0,0,0,
AJ Watkins,97964,ED,GA SOUTHRN,6,1,0,,0,0,174,65.8,78.3,79.5,68.7,74.8,67.9,3,4,0,,27.3,3,0,0,0.0,0,3,0,0,0,127,127,8,20,23,76,0,0,89,38,0,8,7,0,10,0,0,0,
James Ester,97965,DI,N ILLINOIS,6,5,1,,0,0,254,,70.3,82.6,70.9,65.9,78.1,3,6,0,,0.0,0,0,0,0.0,0,1,0,0,0,228,228,30,152,27,19,0,0,115,113,0,5,4,0,10,0,0,0,
Josh Pearcy,97966,ED,RICE,5,5,0,0.0,0,0,275,68.1,66.7,82.1,59.9,65.1,83.9,0,0,1,,0.0,0,0,0,0.0,0,1,15,0,17,105,81,0,0,76,5,0,24,28,60,9,6,6,1,1,0,0,0,
