player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Carter Street,14585,TE,LA TECH,1,0,0,,0,0,208,,60.0,65.5,60.0,,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
DeAngelo Brooks,14586,DI,LA TECH,12,5,0,,0,0,208,62.6,74.2,80.7,63.1,75.3,81.9,0,9,0,,5.6,1,0,0,0.0,0,0,0,0,0,214,214,52,12,0,150,0,0,106,108,0,10,12,0,9,0,0,0,
Andre Taylor,14587,ED,LA TECH,11,2,0,,0,0,208,56.6,67.8,84.5,61.7,70.7,84.3,2,11,0,,0.0,0,0,0,0.0,0,2,3,0,1,282,279,2,0,159,118,0,3,141,140,0,16,17,0,15,0,0,0,
Devon McKinney,14588,DI,LA TECH,12,3,0,,0,0,208,60.7,53.8,82.0,52.2,54.3,79.4,0,0,0,,9.1,1,0,0,0.0,0,1,0,0,0,222,222,30,23,2,167,0,0,104,118,0,5,7,0,1,0,0,0,
Tony Johnson,14589,LB,LA TECH,12,11,2,63.6,0,2,208,75.0,74.3,23.5,61.9,74.3,63.6,9,12,0,20,15.3,11,1,2,74.6,14,2,525,0,216,589,62,0,0,60,2,0,527,134,239,2,38,50,22,23,0,103,87,7.4
Mike Schrang,14590,ED,LA TECH,12,1,0,0.0,0,0,208,75.4,58.6,86.1,49.6,60.7,49.9,1,2,0,,28.6,2,1,0,39.6,0,0,18,0,9,210,186,0,0,170,16,0,24,95,106,6,2,4,1,3,0,0,0,
Mitch Villemez,14592,LB,LA TECH,11,5,1,94.1,0,0,208,66.7,53.9,86.6,72.8,37.7,41.3,3,2,0,31,24.4,10,0,0,97.1,16,2,299,1,135,369,61,0,0,61,0,0,308,45,189,8,20,26,17,7,0,124,126,7.8
Colby Brown,14594,CB,LA TECH,12,1,0,83.3,0,0,208,73.4,72.0,81.3,60.0,56.5,84.9,0,0,2,28,0.0,0,1,0,83.3,15,0,7,176,117,190,0,0,0,0,0,2,190,1,72,5,4,10,18,0,1,163,63,10.9
Le'Vander Liggins,14595,CB,LA TECH,12,4,0,48.1,0,1,208,75.9,78.5,86.0,73.6,78.6,72.7,0,0,3,46,11.6,5,5,1,68.3,26,1,78,607,384,699,0,0,0,0,0,8,699,3,312,6,8,34,54,1,3,398,190,15.3
Andrew Johnson,14600,CB,LOUISVILLE,10,0,0,62.5,0,0,210,69.3,70.6,82.8,,71.6,59.8,0,0,0,50,16.7,3,1,0,98.6,15,0,8,248,178,277,0,0,0,0,0,1,277,0,99,20,8,15,24,0,1,176,75,11.7
Delonte Hollowell,14617,CB,MICHIGAN,7,1,0,57.9,0,0,222,57.7,60.9,83.9,54.9,74.9,77.3,0,0,0,18,9.1,1,1,0,109.9,11,0,15,8,85,151,0,0,0,0,0,2,151,3,63,126,4,9,19,0,3,91,27,8.3
Melvin Jones,14622,DI,MEMPHIS,7,0,0,,0,0,218,,55.9,74.6,52.8,61.4,23.1,1,1,0,,100.0,1,0,0,0.0,0,0,0,0,0,36,36,0,0,3,33,0,0,23,13,0,0,0,0,2,0,0,0,
Bakari Hollier,14624,CB,MEMPHIS,12,2,1,48.0,1,0,218,66.3,68.6,85.6,66.6,74.1,79.6,0,0,1,25,7.4,2,6,3,64.3,24,0,17,546,357,572,0,0,0,0,0,3,572,9,206,6,5,23,50,0,1,287,77,12.0
Derek Howard,14625,ED,MEMPHIS,5,0,0,60.0,0,1,218,86.7,82.3,84.6,58.2,73.4,79.9,0,1,0,6,0.0,0,0,0,64.6,3,0,0,0,40,93,72,0,0,72,0,0,21,2,51,21,3,6,5,1,0,13,20,4.3
Tank Jakes,14626,LB,MEMPHIS,12,15,0,65.5,1,4,218,80.4,80.2,0.0,69.4,75.4,58.2,3,15,1,20,14.6,14,1,4,61.3,19,6,677,2,315,690,5,0,0,5,0,0,685,92,283,6,42,67,29,24,0,132,81,6.9
Jordan Tolson,14629,S,MIAMI FL,1,0,0,,0,0,220,,60.0,67.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,
Arnold Blackmon,14637,ED,MARSHALL,11,6,2,,0,4,214,62.5,70.7,41.3,65.1,73.7,70.1,1,14,0,,7.4,2,0,3,0.0,0,8,0,0,2,491,491,0,0,91,400,0,0,273,216,0,23,19,0,23,0,0,0,
Ra'Shawde Myers,14640,ED,MARSHALL,12,6,0,,1,1,214,60.0,57.4,46.7,57.2,59.3,35.3,2,7,0,,17.9,5,0,3,0.0,0,5,4,0,2,516,512,6,3,86,417,0,4,275,239,0,17,17,0,14,0,0,0,
Mwanza Wamulumba,14645,DI,MIAMI OH,9,2,0,100.0,0,0,221,79.7,66.6,83.2,54.5,66.8,79.8,3,2,0,-2,0.0,0,0,0,79.2,1,0,1,0,0,305,304,77,207,0,20,0,1,158,147,0,9,12,1,5,0,-2,1,-2.0
Lo Wood,14647,CB,MIAMI OH,12,6,0,71.7,0,1,221,52.2,55.5,89.4,71.9,65.5,66.9,0,0,0,44,13.9,5,1,2,118.1,33,0,88,12,312,546,0,0,0,0,0,37,546,2,232,409,6,25,46,0,3,381,188,11.5
Andre Monroe,14653,DI,MARYLAND,12,16,1,100.0,1,1,215,69.0,75.8,63.4,75.3,67.0,72.4,6,32,0,1,15.5,9,0,2,79.2,1,11,1,0,0,795,794,137,26,163,468,0,1,429,366,0,36,33,1,49,0,1,4,1.0
Jeremiah Johnson,14657,CB,MARYLAND,12,5,0,50.0,0,1,215,75.0,74.3,86.1,44.0,68.5,68.2,0,1,1,47,12.8,6,4,1,74.3,24,0,60,480,342,609,0,0,0,0,0,20,609,5,262,49,14,36,48,1,2,292,93,12.2
Kewan Alfred,14697,ED,MEMPHIS,1,0,0,,0,0,218,,62.7,63.6,,61.3,,0,0,0,,,0,0,0,0.0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,
Ryan Coleman,14698,LB,MEMPHIS,9,5,0,53.8,0,0,218,77.6,74.4,51.7,63.9,72.6,83.3,0,0,0,18,4.0,1,2,1,59.6,14,1,0,1,134,311,190,0,0,190,0,0,121,8,169,120,13,19,26,1,0,79,75,5.6
Fritz Etienne,14699,S,MEMPHIS,12,8,0,53.3,0,1,218,76.5,76.5,46.6,57.9,75.2,78.0,0,0,3,80,13.5,7,1,2,90.7,16,0,38,0,367,646,0,0,0,0,0,541,646,2,277,67,13,37,30,0,3,363,188,22.7
Hugo Delapenha Jr.,14700,CB,MIAMI FL,1,0,0,,0,0,220,60.9,61.7,68.2,,60.0,,0,0,0,,,0,0,0,0.0,0,0,2,3,2,5,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,
Jermaine Holmes,14704,LB,MARSHALL,12,20,0,75.0,0,1,214,63.7,70.3,79.3,63.3,72.3,87.3,2,8,0,17,5.4,5,0,0,126.7,9,1,631,2,257,635,0,0,0,0,0,0,635,68,310,2,38,68,12,11,1,99,67,11.0
Jarrell Jones,14709,S,MIAMI OH,9,10,0,66.7,0,1,221,67.9,65.2,0.0,63.0,66.2,74.7,1,0,0,43,14.3,11,1,5,119.4,18,0,93,1,352,681,0,0,0,0,0,475,681,6,323,112,10,56,27,1,2,240,89,13.3
L.A. Goree,14713,LB,MARYLAND,11,14,1,68.2,0,1,215,56.2,61.4,89.9,59.9,62.9,69.0,1,5,0,52,12.2,12,0,0,122.2,15,0,573,1,251,644,58,0,0,58,0,0,586,23,370,12,43,72,22,6,2,174,116,11.6
Alex Twine,14714,LB,MARYLAND,10,3,0,69.2,0,1,215,68.3,64.7,88.1,51.6,61.3,51.4,0,0,0,23,18.9,7,1,0,86.1,9,0,247,8,198,387,104,0,0,104,0,0,283,19,170,28,18,27,13,0,0,82,57,9.1
Justin Maclin,14716,ED,LSU,4,0,0,,0,0,211,60.0,68.9,71.3,60.9,70.5,76.4,1,0,0,,0.0,0,0,0,0.0,0,1,1,0,1,22,21,0,1,0,20,0,1,11,10,0,3,3,0,2,0,0,0,
Keemem Berry,14721,S,MIDDLE TN,1,0,0,100.0,0,0,224,72.9,72.9,69.1,,60.0,74.8,0,0,0,3,0.0,0,0,0,79.2,1,0,0,0,3,4,0,0,0,0,0,3,4,0,1,1,1,1,1,0,0,3,0,3.0
Khari Burke,14723,CB,MIDDLE TN,10,4,0,59.3,0,0,224,65.9,66.0,86.4,48.8,64.8,61.7,0,4,0,69,10.5,4,8,1,127.4,32,0,84,611,341,704,0,0,0,0,0,1,704,8,355,8,11,30,54,4,6,504,159,15.8
Darrell Baptist,14724,LB,MIDDLE TN,1,1,0,,0,0,224,60.2,53.3,71.2,,52.0,76.3,0,0,0,,0.0,0,0,0,0.0,0,0,9,0,2,9,0,0,0,0,0,0,9,0,7,0,0,1,0,0,0,0,0,
Shubert Bastien,14725,ED,MIDDLE TN,12,7,1,,0,2,224,62.9,61.5,71.5,61.7,59.2,67.6,3,11,0,,14.7,5,0,2,0.0,0,7,43,0,50,545,502,0,1,445,56,0,43,220,275,0,20,22,0,21,0,0,0,
Max Ugboaja,14726,ED,MIDDLE TN,1,1,0,,0,0,224,62.2,62.2,77.2,61.9,57.0,74.6,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,1,28,28,0,0,25,3,0,0,17,10,0,0,1,0,0,0,0,0,
Leighton Gasque,14727,ED,MIDDLE TN,12,2,1,,0,2,224,62.8,78.2,83.5,77.1,69.0,73.6,3,18,0,,22.2,2,0,0,0.0,0,6,3,0,19,186,183,0,0,149,34,0,3,143,24,0,10,5,0,27,0,0,0,
Christian Henry,14728,LB,MIDDLE TN,12,9,1,87.5,0,0,224,52.5,56.2,86.5,63.4,57.6,77.1,1,2,0,50,10.0,6,1,0,158.3,21,1,515,0,256,546,27,0,0,27,0,1,519,30,260,3,17,45,24,4,3,325,203,15.5
Chris Sharpe,14729,CB,MIDDLE TN,5,0,0,71.4,0,0,224,48.6,50.4,79.4,54.1,65.2,81.5,0,0,0,27,0.0,0,0,0,145.8,5,0,15,60,52,94,0,0,0,0,0,2,94,3,39,17,0,3,7,0,1,75,6,15.0
John Kelly,14730,CB,MIDDLE TN,10,1,0,60.0,0,0,224,69.1,68.6,79.1,58.2,65.0,64.9,0,1,0,17,14.3,1,0,0,76.3,3,0,14,25,63,94,0,0,0,0,0,27,94,12,19,28,2,5,5,1,0,29,8,9.7
Curtis Virges,14734,DI,MISS STATE,12,4,0,,0,0,227,,63.6,80.9,58.4,66.3,76.5,2,4,0,,0.0,0,0,0,0.0,0,0,0,0,0,210,210,8,185,0,17,0,0,131,79,0,2,2,0,6,0,0,0,
P.J. Jones,14735,DI,MISS STATE,12,9,0,,0,0,227,60.0,61.6,59.5,54.0,67.5,73.3,1,2,0,,4.5,1,0,1,0.0,0,0,0,0,1,380,380,11,323,3,43,0,0,212,167,0,6,12,0,3,0,0,0,
Jamerson Love,14739,CB,MISS STATE,12,8,0,48.3,1,0,227,67.7,67.7,40.2,57.8,67.4,44.8,0,0,0,49,23.8,10,6,1,86.3,29,1,52,447,357,553,0,0,0,0,0,9,553,2,194,45,12,24,60,1,3,393,107,13.6
Christian Holmes,14748,LB,MISS STATE,12,7,0,75.0,0,2,227,75.8,76.7,76.7,55.6,79.3,79.9,1,1,0,25,7.4,4,1,0,96.4,12,0,283,2,166,292,4,0,0,4,0,1,288,13,113,2,18,43,16,2,0,122,81,10.2
Matt Hoch,14754,DI,MISSOURI,11,7,2,100.0,0,0,229,61.1,69.4,83.0,63.5,69.8,76.2,4,7,0,2,3.6,1,0,0,79.2,1,2,0,0,0,382,382,8,369,0,5,0,0,212,170,0,17,20,1,13,0,2,6,2.0
Duron Singleton,14755,CB,MISSOURI,12,5,0,77.8,0,0,229,62.1,60.3,90.8,53.9,51.9,49.9,0,1,1,29,24.5,12,0,0,111.0,35,1,75,0,337,539,0,0,0,0,0,1,539,10,192,463,10,32,45,2,3,339,234,9.7
Brandon Pittman,14769,LB,NC STATE,11,5,0,85.7,0,0,248,69.6,69.7,29.6,77.0,64.7,69.9,1,3,0,11,15.8,6,0,1,87.5,6,3,212,0,87,269,51,0,0,51,0,0,218,22,160,6,17,27,7,7,0,35,31,5.8
Jonathan McNeal,14774,LB,NEVADA,12,8,0,74.5,0,2,239,77.4,71.3,56.7,63.8,68.5,84.4,6,2,1,19,6.9,6,3,2,88.5,35,1,700,0,370,755,25,0,0,25,0,5,730,47,338,25,37,73,47,9,1,295,232,8.4
Evan Favors,14775,CB,NEVADA,10,7,0,67.2,0,0,239,55.9,57.9,44.3,55.1,71.2,56.5,0,0,0,55,18.2,10,1,4,119.0,39,0,48,577,359,639,0,0,0,0,0,13,639,2,278,1,8,38,58,0,5,448,120,11.5
Brett Bowers,14779,DI,NEW MEXICO,12,4,1,,0,0,241,67.8,63.1,87.2,63.8,58.0,75.7,4,9,0,,6.7,2,0,0,0.0,0,3,0,0,0,700,700,1,85,155,459,0,0,273,427,0,23,24,0,16,0,0,0,
Tevin Newman,14780,ED,NEW MEXICO,12,10,2,71.4,1,1,241,66.0,68.3,59.3,73.6,66.5,70.6,3,14,2,39,10.0,7,2,2,76.3,20,4,139,12,231,739,503,0,0,490,13,0,236,109,399,85,30,53,28,21,1,219,154,11.0
Trajuan Briggs,14781,LB,NEW MEXICO,6,1,0,100.0,0,0,241,47.6,54.8,0.0,58.8,70.7,53.3,0,0,0,12,16.7,1,0,1,102.1,2,0,39,0,16,47,8,0,0,8,0,0,39,2,29,0,3,4,2,0,0,17,7,8.5
Braylon Webb,14798,S,MISSOURI,12,11,0,36.4,0,1,229,89.4,90.6,17.7,46.1,90.6,91.5,0,1,4,47,4.4,3,1,2,10.4,8,0,87,0,454,829,0,0,0,0,0,658,829,8,367,84,20,54,22,1,0,93,57,11.6
James Britton,14801,LB,NAVY,4,6,0,55.6,0,0,237,63.9,59.1,83.9,60.9,53.6,69.1,0,1,1,14,8.7,2,1,0,30.6,5,0,142,0,75,170,26,0,0,26,0,1,144,7,88,1,9,15,9,1,0,47,44,9.4
Aaron Davis,14803,DI,NAVY,11,1,0,,0,0,237,60.0,49.9,33.5,49.1,56.5,55.4,1,2,0,,16.7,1,0,1,0.0,0,0,0,0,1,171,171,33,4,24,110,0,0,92,78,0,3,4,0,3,0,0,0,
Jordan Drake,14804,LB,NAVY,12,17,0,67.5,0,2,237,27.4,29.9,91.9,57.2,42.1,57.4,0,1,0,48,15.8,16,1,0,95.0,27,1,534,0,297,694,160,0,0,160,0,0,534,18,379,0,30,68,40,2,0,352,163,13.0
Parrish Gaines,14806,S,NAVY,12,3,0,54.5,0,0,237,80.6,79.8,89.0,,72.6,77.2,0,0,3,44,9.8,4,3,0,83.1,12,0,129,4,371,812,0,0,0,0,0,571,812,0,441,108,11,34,22,0,3,188,97,15.7
George Jamison,14809,S,NAVY,6,3,0,50.0,0,0,237,80.2,79.8,83.4,,74.9,78.7,0,0,2,48,9.1,2,0,0,95.8,2,0,49,0,121,280,0,0,0,0,0,223,280,0,159,8,3,17,4,0,2,52,7,26.0
Paul Quessenberry,14811,DI,NAVY,12,7,1,,1,1,237,59.7,57.9,75.2,58.9,56.6,41.4,5,23,0,,20.0,8,0,1,0.0,0,1,0,0,0,790,790,2,21,198,569,0,0,364,426,0,24,25,0,29,0,0,0,
Obi Uzoma,14812,ED,NAVY,12,6,0,71.4,0,0,237,45.4,63.6,90.4,57.8,71.9,85.1,5,17,0,22,10.4,5,1,0,113.7,10,1,2,1,117,620,613,0,0,572,41,1,7,160,343,3,12,37,14,23,1,95,85,9.5
Joe Worth,14815,LB,NAVY,2,0,0,100.0,0,0,237,58.7,50.7,72.5,57.2,51.4,32.1,0,0,0,19,33.3,1,0,0,118.8,1,0,12,0,5,13,1,0,0,1,0,0,12,3,5,0,1,2,1,0,0,19,7,19.0
Jarvis Byrd,14838,S,NC STATE,8,1,0,66.7,0,0,248,67.1,64.2,81.6,,56.4,27.7,0,0,0,34,41.7,5,1,0,122.5,6,0,24,0,81,169,0,0,0,0,0,130,169,0,88,15,1,6,9,0,1,60,28,10.0
Thomas Teal,14840,DI,NC STATE,12,6,0,,0,2,248,,83.8,83.7,73.2,84.5,86.1,3,12,0,,0.0,0,0,0,0.0,0,3,0,0,0,473,473,30,255,0,188,0,0,238,235,0,29,32,0,18,0,0,0,
Dupree Roberts-Jordan,14845,DI,NEVADA,12,0,2,,0,0,239,64.1,60.2,55.9,58.6,58.8,80.4,1,10,0,,5.9,1,0,1,0.0,0,0,2,0,2,332,330,1,229,9,91,0,2,218,112,0,11,16,0,11,0,0,0,
Jordan Hanson,14846,DI,NEVADA,12,2,1,,0,0,239,59.0,53.7,66.4,50.7,57.2,73.3,1,3,0,,9.5,2,0,1,0.0,0,0,0,0,1,527,527,20,393,0,114,0,0,271,255,0,13,17,0,4,0,0,0,
Charles Garrett,14848,CB,NEVADA,12,5,0,64.0,1,1,239,71.5,75.3,86.6,56.1,88.2,73.2,0,0,1,51,10.2,6,5,3,105.5,57,0,57,702,471,769,0,0,0,0,0,8,769,3,295,2,12,48,89,0,7,610,218,10.7
Nigel Haikins,14849,S,NEVADA,12,2,0,67.6,0,2,239,87.4,88.7,89.0,60.0,84.5,78.1,0,2,3,38,12.2,9,4,0,78.3,23,0,153,4,519,909,1,0,0,1,0,693,908,1,389,58,11,63,34,2,2,302,82,13.1
Javarie Johnson,14854,ED,NEW MEXICO,12,3,0,40.0,0,0,241,58.6,59.3,88.6,64.3,55.7,86.6,2,4,0,30,5.0,1,0,0,63.8,2,1,7,0,88,338,318,0,0,310,8,0,20,51,199,13,6,16,5,7,0,34,23,17.0
Corey Cooper,14866,S,NEBRASKA,11,7,0,47.8,0,1,238,65.2,66.2,88.3,54.5,66.4,78.8,1,2,1,27,11.9,8,2,0,87.4,11,0,128,2,381,753,0,0,0,0,0,564,753,20,352,59,14,52,23,3,2,191,39,17.4
Austin Williams,14872,LB,NEBRASKA,1,0,0,,0,0,238,,46.5,63.6,,50.6,26.7,0,0,0,,50.0,1,0,0,0.0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,0,1,1,0,0,0,0,0,
David Butler,14874,DI,MISSOURI,1,0,0,,0,0,229,,60.0,64.7,59.8,,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
Denzel Martin,14875,LB,MISSOURI,1,0,0,,0,0,229,63.1,64.4,66.5,,,74.3,0,0,0,,0.0,0,0,0,0.0,0,0,4,0,4,4,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,
A.J. Barnaby,14876,DI,NAVY,2,0,0,,0,0,237,,58.7,71.4,56.8,60.3,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,8,8,4,0,0,4,0,0,6,2,0,0,0,0,0,0,0,0,
Chris Johnson,14880,LB,NAVY,11,9,1,75.0,0,1,237,61.5,66.4,91.8,67.0,68.8,65.0,2,3,0,30,14.3,10,2,0,101.9,33,2,45,0,249,601,423,0,0,423,0,1,178,34,318,132,26,51,44,7,2,234,247,7.1
Anthony Lewis,14881,LB,NAVY,2,1,0,100.0,0,0,237,51.4,51.7,73.9,59.6,60.3,78.5,0,0,0,10,0.0,0,0,0,125.7,3,0,10,0,6,13,3,0,0,3,0,0,10,1,6,0,2,3,3,0,1,14,11,4.7
Maika Polamalu,14882,LB,NAVY,2,1,0,0.0,0,0,237,52.3,55.3,75.2,66.2,58.4,73.2,0,1,0,,0.0,0,0,0,39.6,0,0,17,0,10,20,3,0,0,3,0,0,17,4,6,0,0,0,1,1,0,0,0,
Shakir Robinson,14883,S,NAVY,2,2,0,100.0,0,0,237,62.9,67.1,72.4,,67.1,39.1,0,0,0,17,33.3,1,0,0,118.8,1,0,3,0,8,15,0,0,0,0,0,10,15,0,7,2,0,0,1,0,0,17,10,17.0
Devonta Tabannah,14905,CB,NEW MEXICO,8,0,0,44.4,0,0,241,60.1,62.6,82.6,71.6,65.1,82.7,0,0,0,29,0.0,0,0,0,72.5,4,1,20,41,89,138,0,0,0,0,0,8,138,3,46,69,2,6,9,1,0,72,3,18.0
Derrick Malone Jr.,14907,LB,OREGON,12,10,0,72.2,0,0,264,54.4,65.8,88.8,51.8,78.1,60.0,1,2,0,45,16.2,12,1,0,108.7,26,1,508,1,326,571,53,0,0,53,0,3,518,35,210,6,27,52,36,4,1,321,316,12.3
Grant Thompson,14908,LB,OREGON,2,0,0,,0,0,264,61.4,62.2,72.5,60.0,61.2,25.7,0,0,0,,100.0,1,0,0,0.0,0,0,14,0,5,14,0,0,0,0,0,0,14,1,8,0,0,0,0,0,0,0,0,
Torrea Peterson,14911,DI,OKLAHOMA,8,3,0,,0,0,261,60.0,71.1,79.4,52.2,81.3,68.5,0,1,0,,9.1,1,0,0,0.0,0,0,0,0,1,147,147,18,0,5,124,0,0,71,75,0,6,7,0,1,0,0,0,
Josh Kristoff,14915,S,OHIO,10,5,0,66.7,0,0,259,62.5,66.0,87.2,67.4,73.3,76.3,0,1,2,35,10.3,4,2,0,90.2,22,0,44,0,271,440,0,0,0,0,0,199,440,4,165,197,6,30,33,1,2,298,60,13.5
Ofa Hautau,14917,DI,OKLA STATE,12,7,0,,0,0,262,55.5,67.5,20.5,60.2,76.8,77.9,4,9,0,,6.7,2,0,6,0.0,0,2,3,0,2,539,536,8,416,1,111,0,3,264,273,0,17,21,0,15,0,0,0,
Jabral Johnson,14920,LB,OREGON ST,12,11,0,72.0,0,1,265,72.6,66.8,18.3,58.0,66.2,70.0,1,5,0,48,11.0,8,1,2,121.1,18,0,484,0,228,514,9,0,0,9,0,1,505,51,235,20,25,54,25,6,2,194,84,10.8
Siale Hautau,14923,DI,OREGON ST,12,2,0,,0,0,265,66.0,66.3,82.6,57.3,69.1,67.2,1,5,0,,7.7,1,0,0,0.0,0,1,0,0,1,361,361,12,329,0,20,0,0,186,174,0,10,10,0,7,0,0,0,
Alexander Lincoln,14929,DI,N TEXAS,10,2,1,,0,1,251,60.4,73.6,58.6,74.1,69.8,46.5,3,9,0,,35.7,5,1,1,0.0,0,3,0,0,0,364,364,0,360,0,4,0,0,192,172,0,9,7,0,15,0,0,0,
Daryl Mason,14932,ED,N TEXAS,8,4,0,,0,0,251,58.1,52.8,83.7,61.4,47.5,59.1,1,9,0,,10.0,2,0,0,0.0,0,3,0,0,2,359,359,0,0,2,357,0,0,157,200,0,13,14,0,13,0,0,0,
Lairamie Lee,14934,S,N TEXAS,11,14,0,51.3,0,0,251,45.0,48.2,86.7,54.4,56.1,66.5,0,0,2,88,15.9,10,2,1,98.3,20,0,88,0,295,555,0,0,0,0,0,407,555,3,257,60,10,39,39,0,5,330,148,16.5
Sheldon Wade,14935,S,N TEXAS,11,9,0,54.5,0,0,251,60.0,58.8,43.7,48.9,59.2,70.7,0,1,1,31,13.9,10,1,1,68.0,12,0,247,5,322,612,0,0,0,0,0,319,612,0,290,41,21,53,22,1,0,208,37,17.3
James Jones,14936,CB,N TEXAS,12,12,0,56.1,1,0,251,80.7,82.4,86.8,49.1,82.9,73.2,0,0,3,76,11.7,9,5,3,73.9,32,0,152,603,384,770,0,0,0,0,0,14,770,11,375,1,28,56,57,0,2,483,173,15.1
Gary Scruggs,14945,ED,DOMINION,10,2,0,,0,1,263,66.9,72.1,79.3,60.3,73.0,70.7,1,2,0,,5.3,1,0,0,0.0,0,1,1,0,4,179,177,0,0,2,175,0,2,80,95,1,10,16,0,4,0,0,0,
Joe Cannon,14948,CB,NWESTERN,1,0,0,100.0,0,0,256,47.8,46.7,69.5,,,21.7,0,0,0,25,100.0,1,0,0,118.8,2,0,0,7,7,7,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,40,6,20.0
Chance Carter,14949,DI,NWESTERN,11,4,1,,0,0,256,61.8,59.2,52.9,59.7,58.4,79.5,1,4,0,,0.0,0,0,1,0.0,0,1,0,0,0,299,299,0,272,0,27,0,0,126,173,0,7,10,0,6,0,0,0,
Collin Ellis,14950,LB,NWESTERN,5,10,0,63.6,0,0,256,61.3,62.4,79.4,65.3,61.0,69.0,2,1,1,17,12.2,5,1,0,45.6,7,2,286,0,130,305,17,0,0,17,0,0,288,14,161,2,16,26,11,5,0,75,35,10.7
Eriq Lewis,14951,CB,DOMINION,12,5,0,61.7,0,1,263,74.9,70.3,85.5,52.7,48.5,40.7,0,0,0,39,24.1,13,4,2,87.3,29,0,84,494,262,588,0,0,0,0,0,3,588,4,322,7,13,36,47,0,1,301,109,10.4
David Durham,14978,ED,PITTSBURGH,11,4,2,,1,0,268,70.3,60.0,48.7,57.2,61.0,52.7,4,11,0,,20.7,6,0,2,0.0,0,3,80,0,2,594,514,0,10,153,351,0,80,304,288,0,16,19,0,18,0,0,0,
Anthony Gonzalez,14979,LB,PITTSBURGH,12,7,0,65.2,0,0,268,72.7,69.5,83.3,72.7,65.3,64.0,4,7,0,31,12.9,11,3,0,85.6,30,2,529,7,333,754,137,0,0,136,1,1,617,55,366,80,42,67,46,13,1,242,159,8.1
Dior Mathis,14983,CB,OREGON,10,1,0,54.2,0,0,264,59.9,57.9,81.7,80.2,37.0,39.1,0,0,0,34,15.4,2,3,2,90.6,13,1,21,168,132,198,0,0,0,0,0,2,198,1,65,7,3,10,24,1,1,170,69,13.1
Mike Garrity,14984,ED,OREGON,5,0,0,100.0,0,0,264,71.1,68.5,82.1,59.2,59.5,75.1,0,1,0,4,0.0,0,0,0,83.3,1,0,1,3,22,46,29,0,0,29,0,0,17,3,21,13,1,1,1,1,0,4,1,4.0
David Driskill,14993,DI,OKLAHOMA,3,0,0,,0,0,261,,39.0,0.0,56.7,55.4,,0,0,0,,,0,0,1,0.0,0,0,0,0,0,10,10,0,0,0,10,0,0,5,5,0,0,0,0,0,0,0,0,
Caleb Gastelum,14994,LB,OKLAHOMA,6,1,0,57.1,0,0,261,55.5,55.0,82.6,63.9,53.4,36.3,0,0,1,6,26.7,4,1,0,62.2,4,1,98,0,59,122,20,0,0,20,0,0,102,6,57,4,6,10,7,1,1,15,14,3.8
Quentin Hayes,14996,CB,OKLAHOMA,11,2,0,64.8,0,2,261,71.1,75.8,90.9,73.3,78.6,84.1,1,5,1,33,7.1,3,5,1,95.6,35,3,109,2,415,724,0,0,0,0,0,83,724,27,282,530,17,37,54,9,3,372,147,10.6
Antwan Crutcher,15001,DI,OHIO,12,6,1,,1,0,259,62.1,67.0,63.2,58.6,71.0,72.9,0,11,0,,4.8,1,0,1,0.0,0,0,8,0,0,430,422,26,358,0,38,0,8,245,185,0,11,14,0,11,0,0,0,
Malcolm Marable,15017,CB,OREGON ST,7,0,0,100.0,0,0,265,60.5,63.5,77.3,,71.6,28.3,0,0,0,17,0.0,0,0,0,118.8,1,0,3,57,31,63,0,0,0,0,0,0,63,0,32,3,1,1,1,0,0,17,5,17.0
Anthony Rabasa,15021,ED,NOTRE DAME,3,0,0,,0,0,258,58.6,46.0,72.8,53.2,61.4,17.6,0,1,0,,100.0,1,0,0,0.0,0,0,2,0,1,18,16,0,0,10,6,0,2,12,5,0,0,0,0,1,0,0,0,
