player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Jahmin Muse,55830,S,BOSTON COL,8,3,1,57.1,0,0,121,76.7,72.9,80.7,68.2,63.2,57.6,0,0,1,19,18.8,3,1,0,35.7,4,0,59,5,68,148,21,0,0,21,0,39,127,3,77,24,2,10,7,0,0,43,29,10.8
Sy Dabney,55836,S,BOWL GREEN,12,15,0,70.8,0,0,122,51.6,60.2,88.1,63.2,71.1,62.3,1,3,1,47,16.9,15,1,1,120.0,17,1,385,4,352,783,4,0,0,4,0,276,779,17,414,113,21,59,24,5,4,211,84,12.4
Isaiah Lewis,55854,S,COLORADO,12,13,0,65.6,0,0,143,54.4,58.7,86.2,56.0,65.8,70.5,1,1,2,55,8.9,7,0,1,108.2,21,0,179,15,351,660,20,0,0,20,0,268,640,10,299,178,12,59,32,2,3,355,166,16.9
Davondre Robinson,55861,S,CHARLOTTE,1,1,0,50.0,0,0,136,77.1,66.7,76.4,,46.7,25.2,0,0,0,2,62.5,5,1,0,56.3,1,0,29,0,29,59,0,0,0,0,0,26,59,0,30,4,1,2,2,0,0,2,5,2.0
Jeff Hubbard,55867,CB,E MICHIGAN,10,3,0,61.5,0,0,160,61.8,61.0,85.2,,55.4,46.1,1,0,0,21,23.5,4,1,0,82.5,8,0,41,1,131,222,0,0,0,0,0,19,222,0,91,161,2,10,13,1,0,91,48,11.4
Blake Bogan,55868,S,E MICHIGAN,10,6,0,73.3,0,0,160,67.4,69.4,83.3,52.4,74.2,79.9,0,0,0,15,5.3,2,1,0,86.3,11,0,158,4,173,357,4,0,0,4,0,20,353,10,174,171,11,30,15,0,0,83,57,7.5
Patrick Moorer,55877,CB,FLORIDA,1,0,0,0.0,0,0,163,49.2,50.3,72.4,,60.8,,0,0,0,,,0,0,0,39.6,0,0,0,13,6,14,0,0,0,0,0,0,14,0,8,1,0,0,1,0,0,0,0,
Diashun Moss,55889,CB,FAU,7,3,0,41.2,1,0,165,65.4,66.4,82.8,,66.8,57.7,0,0,1,57,18.2,4,0,1,46.0,7,0,44,267,132,328,8,0,0,8,0,1,320,0,196,8,6,15,17,0,0,139,41,19.9
Zyon Gilbert,55891,CB,FAU,12,4,0,55.6,2,1,165,71.6,73.8,56.1,71.9,78.2,72.0,1,1,2,68,14.0,8,7,7,95.3,30,1,45,697,425,797,25,0,0,25,0,3,772,9,363,27,16,45,54,3,5,408,125,13.6
Cyrus Fagan,55895,S,NC STATE,2,0,0,66.7,0,0,248,74.1,74.9,77.6,,70.6,84.2,0,0,1,29,0.0,0,0,0,63.9,2,0,7,0,33,50,0,0,0,0,0,30,50,0,17,13,3,7,3,0,0,33,4,16.5
Arron Mosby,55908,ED,FRESNO ST,12,5,2,100.0,0,5,169,70.3,78.5,57.8,84.6,65.3,66.9,5,22,0,32,12.8,5,0,2,118.8,3,10,11,2,23,577,562,0,6,516,40,0,15,308,246,2,30,29,3,37,0,51,29,17.0
William Poole,55911,CB,GEORGIA,4,1,1,40.0,0,0,173,75.2,77.8,80.3,67.2,75.4,80.1,0,1,0,1,0.0,0,1,0,47.9,2,0,7,9,41,78,4,0,0,4,0,0,74,2,35,58,3,3,5,1,0,-1,1,-0.5
Latavious Brini,55915,S,GEORGIA,12,8,0,64.9,1,0,173,81.7,80.7,88.6,53.7,76.3,69.8,0,1,0,31,13.5,5,6,2,88.8,24,0,48,13,296,505,23,0,0,23,0,53,482,12,197,368,13,24,37,1,1,210,127,8.8
Ameer Speed,55918,CB,GEORGIA,9,6,0,75.0,0,0,173,68.6,65.9,0.0,58.2,60.2,72.2,0,0,0,61,13.3,2,0,2,156.3,3,0,14,160,98,176,1,0,0,1,0,0,175,2,76,1,1,7,4,0,1,112,49,37.3
D.J. Small,55930,CB,HOUSTON,4,0,0,50.0,0,0,182,57.0,57.6,73.5,,60.0,73.5,0,0,0,11,0.0,0,1,1,66.7,1,0,2,8,15,21,0,0,0,0,0,1,21,0,6,10,0,1,2,0,0,11,4,11.0
Devodric Bynum,55931,CB,UAB,10,5,0,53.3,0,0,321,51.4,54.1,80.8,54.5,67.2,79.7,0,0,0,89,7.7,1,0,2,131.7,8,0,12,185,111,205,0,0,0,0,0,2,205,3,91,4,0,7,15,0,2,164,105,20.5
Bryan Cook,55940,S,CINCINNATI,12,12,0,61.8,0,0,138,87.4,85.0,55.5,76.1,78.7,85.8,0,0,1,25,7.2,6,6,1,63.6,21,2,306,20,378,747,18,0,0,18,0,236,729,3,366,167,32,65,34,2,0,182,113,8.7
Tony Adams,55953,CB,ILLINOIS,12,8,0,57.9,1,0,187,75.5,77.7,87.5,62.4,81.7,63.1,1,0,1,28,16.4,12,5,3,88.5,33,1,31,632,372,759,8,0,0,8,0,6,751,5,382,82,20,53,57,2,3,382,136,11.6
Bennett Williams,55954,CB,OREGON,4,1,0,69.2,0,0,264,81.3,75.4,83.7,61.8,54.0,73.0,0,2,3,12,8.7,2,0,0,37.8,9,0,34,16,118,191,17,0,0,17,0,2,174,8,65,122,9,20,13,2,0,55,37,6.1
Alec McEachern,55956,LB,ILLINOIS,10,4,0,100.0,0,1,187,49.2,47.8,81.0,55.4,49.7,64.5,0,0,0,18,10.0,1,0,0,138.2,6,0,77,0,46,115,34,0,0,34,0,0,81,6,63,3,0,5,6,0,1,46,39,7.7
Juwan Burgess,55958,S,INDIANA,6,2,0,100.0,0,0,190,67.4,67.7,77.0,,65.7,87.5,0,0,0,2,0.0,0,0,0,79.2,3,0,23,0,28,64,0,0,0,0,0,32,64,0,36,9,5,10,3,0,0,6,8,2.0
Raheem Layne,55960,S,INDIANA,12,15,0,65.4,0,1,190,57.1,63.3,18.7,69.8,74.5,59.2,0,0,1,48,15.8,12,1,2,119.6,17,0,286,4,381,719,10,0,0,10,0,343,709,7,331,76,15,49,26,0,3,253,137,14.9
Bryant Fitzgerald,55961,CB,INDIANA,11,7,0,79.3,0,0,190,53.9,61.5,89.9,63.6,76.1,63.5,0,0,0,34,15.6,7,1,0,125.9,23,1,52,6,209,424,66,0,0,66,0,41,358,16,199,259,17,31,29,1,2,252,142,11.0
Trey Creamer,55962,CB,CHARLOTTE,12,5,0,54.3,1,1,136,58.1,60.1,36.3,56.4,70.3,48.7,0,0,0,55,22.2,8,7,3,117.2,19,0,45,417,243,484,7,0,0,7,0,0,477,2,239,15,8,23,35,0,3,347,116,18.3
Matt Hankins,55963,CB,IOWA,10,4,0,60.0,0,0,192,80.2,80.0,86.9,,74.4,71.5,0,0,3,68,10.6,5,4,4,89.0,24,0,50,593,401,694,31,0,0,31,0,0,663,0,293,20,15,38,40,0,3,414,192,17.3
Josh Valentine-Turner,55964,CB,FIU,7,5,0,65.2,0,0,166,65.4,66.2,83.5,54.3,67.7,75.4,0,0,0,45,9.8,5,1,3,101.2,30,0,39,407,246,453,0,0,0,0,0,0,453,2,205,7,10,41,46,0,2,334,103,11.1
Camron Harrell,55965,CB,SO MISS,12,7,1,63.0,0,2,296,53.7,63.4,88.8,62.6,86.2,53.3,1,4,0,39,18.9,10,3,0,91.8,29,0,74,5,241,524,33,0,0,33,0,0,491,23,260,412,17,36,46,5,2,251,134,8.7
Datrone Young,55969,CB,IOWA STATE,10,8,0,66.7,0,0,193,63.7,68.1,83.9,,85.6,70.6,0,0,1,26,12.8,5,0,1,112.3,18,0,14,380,227,401,6,0,0,6,0,0,395,0,174,1,11,26,27,0,3,214,48,11.9
Richard Bowens III,55972,CB,C MICHIGAN,6,1,0,80.0,0,0,134,31.0,36.9,78.2,,64.4,70.3,0,0,0,75,9.1,1,0,0,158.3,12,0,11,73,46,92,0,0,0,0,0,3,92,0,46,5,2,9,15,0,2,296,115,24.7
Ross Elder,55981,S,KANSAS ST,12,6,0,58.3,0,1,199,71.6,69.3,86.5,76.1,58.0,59.9,0,0,0,48,18.5,10,2,0,82.8,14,1,206,5,245,420,4,0,0,4,0,80,416,1,174,125,15,38,24,1,0,185,92,13.2
Walter Neil,55982,CB,UTEP,11,5,0,50.0,0,0,330,59.6,62.3,38.8,72.9,66.6,58.1,3,1,0,50,18.2,6,1,5,83.1,15,1,43,241,255,437,44,0,0,44,0,35,393,23,159,74,13,22,30,5,1,203,106,13.5
Jahron McPherson,55986,S,KANSAS ST,11,8,0,62.5,0,0,199,41.5,47.7,2.8,66.3,63.3,52.6,0,0,0,40,19.7,12,2,3,90.1,15,1,254,4,286,540,14,0,0,14,0,131,526,8,246,137,22,41,24,1,0,207,93,13.8
Gervarrius Owens,55987,S,HOUSTON,12,10,0,58.3,0,0,182,73.2,70.2,40.1,68.0,61.5,63.1,2,0,2,43,15.6,7,1,1,59.4,7,0,162,1,309,536,2,0,0,2,0,300,534,8,219,70,11,28,12,2,1,59,13,8.4
Elvis Hines,55992,CB,KENT STATE,12,12,1,60.6,0,0,201,68.5,69.2,58.6,64.5,71.0,59.9,0,1,3,36,15.2,12,10,4,92.5,43,0,121,769,508,913,9,0,0,9,0,5,904,11,394,7,12,55,71,1,5,581,186,13.5
Tyrell Ajian,55995,S,KENTUCKY,12,4,0,63.0,0,0,202,78.0,72.3,87.4,51.9,56.5,51.4,0,1,1,41,18.8,9,3,0,115.4,17,0,119,10,344,576,3,0,0,3,0,301,573,5,227,143,5,35,27,1,4,238,51,14.0
Yusuf Corker,55996,S,KENTUCKY,12,20,0,50.0,0,0,202,71.7,72.3,20.0,53.5,76.6,81.1,0,1,0,29,10.0,8,6,2,70.7,19,0,237,7,436,732,2,0,0,2,0,356,730,7,289,130,19,52,38,1,1,166,66,8.7
Bralen Trahan,56012,S,LA LAFAYET,12,12,1,45.0,0,1,207,57.0,59.9,85.4,56.7,64.8,73.5,0,3,0,44,13.0,6,1,0,122.1,9,0,182,3,270,514,1,0,0,1,0,258,513,16,228,70,11,28,20,3,3,206,64,22.9
Ja'len Johnson,56016,CB,LA LAFAYET,12,5,0,92.3,0,0,207,66.5,64.2,85.3,56.9,59.0,52.9,0,0,0,20,20.0,5,0,0,91.3,12,0,42,2,92,209,38,0,0,38,0,0,171,6,111,127,5,15,13,0,0,77,79,6.4
Ezekiel Barnett,56017,LB,LA TECH,12,16,0,73.0,0,1,208,65.5,68.4,87.7,68.5,70.7,64.7,1,1,1,28,12.8,6,1,0,94.0,27,3,207,15,341,673,131,0,2,129,0,11,542,37,295,307,15,25,37,5,1,296,178,11.0
Deon Jones,56031,S,BOSTON COL,2,0,0,100.0,0,0,121,65.6,65.1,75.2,57.0,60.6,77.4,0,1,0,2,0.0,0,0,0,79.2,1,0,9,0,20,27,0,0,0,0,0,13,27,2,5,5,1,2,1,1,0,2,2,2.0
Kenny Bennett,56032,CB,MARYLAND,6,0,0,20.0,0,0,215,65.5,66.7,80.7,71.0,63.4,80.9,0,1,0,8,0.0,0,1,2,39.6,2,0,5,173,106,188,0,0,0,0,0,0,188,2,80,10,1,4,10,1,0,8,7,4.0
T.J. Carter,56037,S,TCU,10,15,0,59.4,0,0,305,46.6,56.2,0.0,64.3,78.8,62.2,1,0,1,73,17.9,15,1,6,90.9,19,0,198,16,273,584,2,0,0,2,0,232,582,1,310,135,14,54,32,1,1,322,154,16.9
Sanchez Blake Jr.,56043,S,MEMPHIS,6,16,0,47.1,0,0,218,70.2,71.6,85.4,58.3,72.8,71.5,0,1,0,28,13.2,7,3,0,103.8,8,0,99,3,254,419,1,0,0,1,0,239,418,2,163,77,6,30,17,1,2,95,21,11.9
Xavier Cullens,56044,LB,MEMPHIS,12,19,0,81.3,0,0,218,67.4,64.8,83.9,73.5,57.7,61.6,1,7,1,53,16.3,14,2,1,98.2,13,2,454,2,219,476,7,0,0,7,0,1,469,26,231,12,32,53,16,10,1,141,134,10.8
Colvin Alford,56048,LB,MIAMI FL,1,0,0,,0,0,220,,60.0,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Amari Carter,56049,S,MIAMI FL,10,17,0,69.7,0,0,220,66.0,62.5,84.0,65.1,53.8,46.5,3,8,1,51,22.8,13,1,0,86.9,23,1,212,16,223,462,54,0,0,54,0,50,408,49,190,128,16,27,33,12,1,232,242,10.1
Derrick Smith,56050,S,ILLINOIS,4,4,0,83.3,0,0,187,50.3,51.7,78.2,58.1,54.3,69.1,0,0,0,32,10.5,2,0,0,158.3,5,0,81,3,87,150,8,0,0,8,0,36,142,3,60,22,6,13,6,0,1,89,34,17.8
Mike Brown,56054,S,MIAMI OH,12,12,0,70.2,0,1,221,43.7,59.3,91.4,79.1,86.5,63.6,0,3,0,81,15.3,11,1,1,130.4,40,3,118,208,399,772,126,0,0,126,0,104,646,16,357,216,29,49,57,6,5,555,274,13.9
Sterling Weatherford,56055,S,MIAMI OH,12,13,0,60.0,0,0,221,57.7,65.1,57.4,71.5,73.2,64.1,0,1,2,33,15.8,12,2,2,89.3,18,1,235,16,371,743,52,0,0,52,0,354,691,24,348,86,14,51,30,2,3,228,60,12.7
Jaylen Kelly-Powell,56057,S,AKRON,11,22,0,63.6,0,0,102,53.3,59.4,88.4,69.5,68.1,87.7,0,0,1,70,7.5,5,1,1,113.4,14,1,142,56,290,636,15,0,0,15,0,289,621,3,343,134,5,40,22,1,2,248,161,17.7
Hunter Reynolds,56060,S,UTAH ST,12,12,0,63.0,0,0,329,58.7,61.7,86.5,58.5,65.8,78.8,0,0,0,26,9.9,7,1,0,84.5,17,1,171,4,323,598,9,0,0,9,0,325,589,11,264,89,14,52,27,1,0,194,56,11.4
J'Marick Woods,56062,S,DUKE,10,7,1,73.3,0,0,154,53.1,57.8,83.9,61.9,64.0,55.5,0,5,0,29,22.2,8,2,0,134.4,11,0,155,0,168,305,34,0,0,34,0,79,271,16,121,37,12,21,15,5,2,114,88,10.4
Brad Hawkins,56063,S,MICHIGAN,12,11,0,22.2,0,2,222,82.4,84.5,88.2,63.0,85.4,72.2,2,1,0,5,10.9,7,3,0,39.6,2,0,189,5,382,678,18,0,0,18,0,391,660,12,284,74,13,46,9,3,0,9,6,4.5
Reed Blankenship,56065,S,MIDDLE TN,12,27,0,70.7,0,2,224,70.4,75.5,89.4,65.6,81.8,63.5,0,2,1,49,16.4,21,4,0,96.8,29,1,274,0,493,851,5,0,0,5,0,303,846,13,345,269,34,80,41,3,1,372,218,12.8
Raheme Fuller,56068,CB,MIDDLE TN,4,0,0,,0,0,224,63.6,55.2,73.9,59.5,47.2,21.6,0,0,0,,100.0,1,0,0,0.0,0,0,8,8,5,21,0,0,0,0,0,1,21,1,15,4,0,0,0,0,0,0,0,
Cody Smith,56070,LB,MIDDLE TN,12,5,2,62.5,0,2,224,66.0,58.1,0.0,64.3,52.8,42.5,4,0,0,21,24.1,7,0,2,74.5,5,1,205,0,92,266,21,0,0,21,0,0,245,41,133,40,11,17,8,5,0,39,12,7.8
Wayne Parks,56071,LB,MIDDLE TN,1,0,0,100.0,0,0,224,60.0,45.4,0.0,82.9,60.0,,0,0,0,11,,0,0,1,112.5,1,0,2,0,1,5,2,0,0,2,0,0,3,3,1,1,0,0,1,0,0,11,1,11.0
Adam Sparks,56085,CB,LA MONROE,9,11,0,70.0,0,0,209,61.3,58.0,84.8,72.1,37.6,44.8,1,2,0,58,23.2,13,2,0,144.7,21,0,49,356,241,461,10,0,0,10,0,3,451,16,204,42,12,32,30,3,5,322,67,15.3
Berdale Robins,56102,CB,NEVADA,11,3,0,59.1,1,1,239,74.7,72.7,84.8,55.0,60.0,49.0,0,1,2,28,20.6,7,2,2,77.1,26,0,66,555,373,638,2,0,0,2,0,10,636,2,263,4,5,24,44,1,2,312,57,12.0
Nephi Sewell,56107,LB,UTAH,11,18,0,67.9,0,1,328,71.9,75.2,86.6,57.4,77.4,79.4,1,6,1,25,7.8,7,1,1,62.4,19,0,489,1,288,604,85,0,0,85,0,7,519,52,264,22,38,65,28,7,0,125,62,6.6
Cam Johnson,56122,CB,UCLA,12,4,0,65.9,0,0,324,60.6,59.6,26.0,60.0,58.0,50.1,0,0,1,56,21.4,9,3,2,104.2,27,0,37,439,299,481,4,0,0,4,0,1,477,1,181,0,7,29,41,0,2,405,137,15.0
Dillon Thomas,56127,S,N ILLINOIS,12,14,2,76.0,0,0,254,53.7,54.5,52.2,62.7,52.9,84.5,6,5,0,42,5.6,3,0,1,121.2,19,2,354,2,223,557,68,0,0,68,0,11,489,86,248,121,16,37,25,13,1,255,139,13.4
Cameron Ruiz,56131,CB,TEMPLE,11,1,0,46.9,1,1,306,71.0,71.6,84.7,51.3,72.3,65.2,0,1,0,35,13.9,5,5,2,107.9,15,0,62,515,287,616,5,0,0,5,0,0,611,4,325,33,9,30,32,1,4,209,130,13.9
Bryce Jackson,56134,S,NWESTERN,12,2,0,75.0,0,0,256,66.0,67.1,82.1,57.1,67.5,74.3,1,0,1,36,10.0,2,0,0,77.1,3,0,106,0,90,188,3,0,0,3,0,47,185,2,96,32,5,16,4,1,0,63,31,21.0
Tre Sterling,56141,S,OKLA STATE,3,2,0,60.0,1,0,262,68.9,63.2,0.0,57.0,66.5,72.1,0,1,0,27,10.0,1,0,2,90.4,3,0,40,1,47,84,7,0,0,7,0,13,77,4,33,23,3,7,5,1,0,46,23,15.3
Damarri Mathis,56143,CB,PITTSBURGH,12,5,0,51.8,0,0,268,68.0,70.0,14.6,55.1,87.5,84.7,2,1,2,76,6.1,3,3,8,74.7,29,0,15,631,407,668,3,0,0,3,0,0,665,6,255,19,14,41,56,3,3,356,118,12.3
Tre Avery,56146,CB,RUTGERS,12,8,0,63.0,0,0,278,32.7,35.3,89.9,53.7,45.9,24.5,1,0,1,64,31.0,13,2,3,129.8,34,0,36,90,289,573,21,0,0,21,0,6,552,6,278,419,10,21,54,1,5,721,348,21.2
DaRon Bland,56158,CB,FRESNO ST,12,10,0,41.3,0,1,169,82.8,81.3,84.0,56.6,74.2,73.6,0,2,2,42,12.0,6,6,4,61.6,19,0,83,503,323,600,2,0,0,2,0,3,598,7,270,9,7,34,46,2,3,237,85,12.5
Tavyn Jackson,56164,CB,COAST CAR,6,3,0,88.9,0,0,141,57.6,60.9,78.6,66.9,69.9,84.1,0,0,0,21,0.0,0,0,0,97.7,8,0,20,0,64,90,1,0,0,1,0,1,89,5,21,68,2,8,9,0,0,67,37,8.4
Jaylin Dickerson,56166,S,S CAROLINA,5,0,0,33.3,0,0,289,67.4,63.4,79.0,,53.8,70.9,0,0,0,8,10.0,1,0,1,42.4,1,0,39,0,50,97,1,0,0,1,0,35,96,0,47,22,4,9,3,0,0,8,3,8.0
Bydarrius Knighten,56169,S,AUBURN,12,10,0,88.9,0,0,115,54.4,55.8,85.5,57.9,58.2,50.0,0,0,2,33,22.2,12,1,0,110.0,16,0,98,4,249,440,4,0,0,4,0,221,436,3,188,111,6,32,18,0,2,198,94,12.4
Tyler Barnes,56190,S,SO MISS,1,0,0,,0,0,296,60.0,60.0,64.0,,,,0,0,0,,,0,0,0,0.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Eric Coley,56200,S,SYRACUSE,10,7,0,65.0,0,0,304,66.3,69.4,85.9,64.4,73.0,68.6,0,1,0,41,13.3,4,3,0,121.7,13,1,136,5,208,407,16,0,0,16,0,110,391,9,190,140,5,19,20,2,2,154,70,11.8
Noah Daniels,56206,CB,TCU,6,3,0,60.0,0,0,305,57.9,60.5,81.2,60.0,67.9,63.7,0,0,0,49,11.1,1,1,0,104.2,6,0,13,123,70,157,9,0,0,9,0,0,148,1,86,12,0,5,10,0,0,131,14,21.8
Ty Mason,56208,CB,TEMPLE,12,1,0,56.3,0,0,306,64.3,68.7,81.4,,78.9,62.4,0,0,0,38,13.6,3,0,1,120.1,9,0,50,280,125,333,0,0,0,0,0,0,333,0,208,2,8,18,16,0,2,121,51,13.4
George Reid,56212,LB,TEMPLE,12,7,0,88.2,0,0,306,48.8,49.8,81.7,54.2,51.2,39.7,0,0,0,24,22.0,13,0,0,98.0,15,0,398,1,169,454,25,0,0,25,0,0,429,25,260,30,25,39,17,0,0,128,103,8.5
Josh Thompson,56218,CB,TEXAS,9,7,0,69.4,0,0,311,63.2,62.6,36.1,44.7,68.9,43.0,1,3,1,49,25.0,11,2,3,114.9,25,0,49,416,234,479,8,0,0,8,0,0,471,10,235,6,11,26,36,4,3,335,67,13.4
Myles Jones,56220,CB,TEXAS A&M,2,0,0,100.0,0,0,312,30.6,32.3,70.1,,61.3,76.6,0,0,0,85,0.0,0,0,0,158.3,3,0,4,9,7,13,0,0,0,0,0,0,13,0,6,0,1,2,3,0,1,100,58,33.3
Keldrick Carper,56222,CB,TEXAS A&M,3,2,0,33.3,0,0,312,52.9,56.3,79.2,51.4,69.6,54.0,0,2,0,11,20.0,2,0,1,45.1,2,0,20,0,44,83,2,0,0,2,0,16,81,6,33,45,2,6,6,2,0,22,15,11.0
John Davis,56230,CB,N TEXAS,9,0,0,59.5,0,0,251,68.8,67.8,84.3,,57.6,60.2,0,0,1,60,15.8,3,5,3,94.1,22,0,16,452,259,473,0,0,0,0,0,0,473,0,214,5,5,16,37,0,2,317,163,14.4
Adrian Frye,56233,CB,TEXAS TECH,8,5,0,84.2,0,0,315,64.5,61.7,83.7,59.4,49.0,55.8,0,0,1,55,16.7,4,0,0,90.8,16,0,32,137,145,276,4,0,0,4,0,29,272,1,130,74,5,15,19,0,0,210,114,13.1
Shea Pitts,56242,LB,UCLA,4,0,0,0.0,0,0,324,66.9,69.7,76.2,66.3,61.9,78.1,0,0,0,,0.0,0,0,0,39.6,0,1,4,2,15,21,3,0,0,3,0,0,18,3,3,12,1,2,1,1,0,0,0,
Elijah Gates,56243,S,FRESNO ST,9,4,0,50.0,0,0,169,59.3,64.6,85.7,57.6,78.1,70.2,0,0,0,31,13.2,5,5,2,63.2,12,0,97,2,238,410,1,0,0,1,0,109,409,3,169,201,12,29,24,0,0,112,50,9.3
Jay Shaw,56244,CB,UCLA,12,5,0,47.5,0,1,324,81.1,81.6,85.5,70.2,74.8,77.4,0,1,3,45,6.5,2,3,2,63.2,19,0,41,418,289,489,21,0,0,21,0,4,468,11,189,5,5,24,40,1,3,267,147,14.1
Quentin Lake,56245,S,UCLA,11,9,0,66.7,1,0,324,81.4,77.1,13.3,62.4,66.4,61.1,1,0,3,26,16.4,11,5,3,50.4,26,0,112,4,361,614,21,0,0,21,0,229,593,12,241,248,15,47,39,1,0,232,103,8.9
Mo Osling III,56246,CB,UCLA,6,1,0,52.9,1,0,324,52.8,54.8,0.0,60.7,73.7,74.5,0,3,0,49,6.7,1,2,2,108.2,9,0,25,90,104,149,14,0,0,14,0,15,135,12,33,4,3,13,17,3,1,173,27,19.2
Greg Francis,56256,S,N TEXAS,2,0,0,100.0,0,0,251,49.6,56.7,75.0,,71.0,82.8,0,0,0,20,0.0,0,0,0,118.8,2,0,20,0,20,42,0,0,0,0,0,8,42,0,22,14,2,5,2,0,0,37,3,18.5
Tae Daley,56273,S,VA TECH,12,12,0,65.2,0,1,337,68.2,68.3,38.2,62.1,68.7,57.6,0,3,1,37,17.6,16,2,3,80.3,15,0,196,2,311,594,7,0,0,7,0,267,587,14,269,122,19,63,23,3,1,152,67,10.1
Allan George,56275,CB,VANDERBILT,12,8,0,53.7,0,0,333,56.7,57.2,84.9,,58.4,56.0,0,0,0,46,21.1,8,5,2,117.3,22,0,23,390,284,482,0,0,0,0,0,4,482,0,198,65,7,22,41,0,6,304,138,13.8
Bryce Watts,56284,CB,UMASS,10,4,0,58.8,1,0,216,62.8,62.9,83.8,58.6,61.2,71.9,0,1,1,55,10.0,4,2,2,100.1,20,0,75,409,234,503,11,0,0,11,0,1,492,2,267,7,10,32,34,1,2,340,81,17.0
Devon Hunter,56287,S,VA TECH,3,0,0,100.0,0,0,337,50.9,57.3,73.6,,71.4,81.4,0,0,0,26,0.0,0,0,1,118.8,2,0,13,0,17,29,0,0,0,0,0,7,29,0,12,9,2,4,2,0,0,31,14,15.5
Brandon McKinney,56291,S,UTAH,12,7,0,72.0,0,1,328,53.4,56.2,82.8,66.1,56.5,29.5,1,8,0,54,26.1,18,2,2,140.7,18,1,303,18,320,626,27,0,0,27,0,123,599,34,272,155,22,44,25,10,4,234,52,13.0
Armani Marsh,56292,CB,WASH STATE,11,7,1,67.8,0,2,341,75.4,73.8,89.5,61.3,67.8,57.1,1,2,3,55,16.2,12,3,2,72.1,40,0,124,9,347,668,53,0,0,53,0,7,615,25,296,474,29,55,59,3,2,331,175,8.3
Roger Cray,56303,CB,DOMINION,11,5,0,48.4,0,0,263,75.2,75.4,46.8,,71.8,71.1,0,0,1,65,11.8,4,9,2,98.5,31,0,24,600,399,654,4,0,0,4,0,3,650,0,255,22,5,25,64,0,7,401,93,12.9
Antwon Kincade,56306,S,W KENTUCKY,12,20,0,58.6,0,1,346,74.9,75.7,87.3,60.8,75.2,77.1,1,0,1,40,9.8,8,3,1,79.1,17,0,335,4,434,813,14,0,0,14,0,316,799,9,370,144,16,54,29,1,1,216,98,12.7
A.J. Thomas,56309,S,W MICHIGAN,9,6,0,58.8,0,0,347,50.5,55.8,87.4,59.5,66.8,71.7,0,1,0,69,11.5,6,5,0,124.5,20,1,109,4,241,492,6,0,0,6,0,123,486,9,242,249,10,40,34,2,3,359,163,18.0
Kameron Hill,56316,ED,N TEXAS,12,3,0,,1,1,251,53.7,71.6,58.2,82.4,58.2,46.9,2,14,0,,37.5,6,0,1,0.0,0,5,4,0,8,305,301,0,23,225,53,0,4,168,129,0,8,7,0,21,0,0,0,
Jalen Harris,56321,ED,ARIZONA,12,8,4,50.0,2,0,109,63.6,66.9,60.9,67.7,64.4,64.8,4,12,0,12,8.9,4,0,2,68.8,1,4,3,0,3,656,652,14,13,535,90,0,4,276,377,0,22,33,2,20,0,12,8,12.0
Jose Ramirez,56323,ED,E MICHIGAN,12,8,3,,0,3,160,59.8,84.9,71.4,91.7,63.2,83.9,3,19,0,,6.3,3,0,1,0.0,0,9,0,0,9,521,521,0,10,505,6,0,0,294,218,0,30,37,0,31,0,0,0,
Kylan Wilborn,56325,ED,UNLV,12,8,0,75.0,0,0,325,59.0,66.5,89.6,55.4,74.3,69.1,1,9,0,28,13.6,6,1,0,147.9,6,2,53,0,65,471,388,0,1,385,2,0,83,167,239,30,25,30,8,12,1,84,79,14.0
Christian Albright,56327,ED,BALL ST,12,12,2,78.6,0,2,117,65.4,79.3,77.6,79.8,76.4,85.0,2,14,0,25,6.9,4,0,1,114.0,11,4,65,1,87,732,634,0,1,619,14,0,98,287,358,32,28,42,14,20,1,79,58,7.2
Cole Maxwell,56332,ED,BAYLOR,12,7,1,100.0,0,1,118,56.1,59.4,84.8,54.9,64.3,50.3,2,9,0,11,17.2,5,0,0,100.0,2,1,3,0,8,454,451,1,94,190,166,0,3,245,201,0,14,17,2,12,0,16,27,8.0
Marcus Valdez,56333,ED,BOSTON COL,9,1,2,100.0,1,3,121,70.6,73.8,65.4,69.5,71.6,66.4,1,19,0,-1,17.2,5,0,1,79.2,1,5,3,0,9,396,392,10,23,315,44,0,4,200,187,0,21,23,1,25,0,-1,1,-1.0
